0,011659	-0,001409	0,021615
0,010579	-0,001943	0,007799
0,024613	-0,003206	0,016935
0,011443	0,003789	0,015153
0,004318	-0,002040	0,018718
0,003670	-0,000486	0,018495
-0,001511	0,002963	0,019944
0,009931	0,002866	0,024512
0,015761	0,000340	0,019498
0,010363	0,003255	0,010696
0,017488	-0,003012	0,020055
0,009284	0,001652	0,010807
0,010579	0,003400	0,008245
0,011227	0,001846	0,020389
0,015329	0,000777	0,019275
0,000864	-0,000146	0,016044
0,009931	-0,000583	0,020389
0,022238	0,000340	0,014039
0,014897	0,000923	0,019832
0,006477	0,000049	0,011253
-0,001943	0,002526	0,018718
-0,008852	-0,000632	0,018941
0,006477	0,001554	0,008579
0,005613	-0,000583	0,024289
0,004966	-0,000826	0,009582
0,004102	-0,000777	0,019164
0,001943	-0,002283	0,015821
0,006909	0,002915	0,017938
0,004966	-0,001457	0,018718
0,011659	-0,001312	0,016155
0,015545	-0,000874	0,021392
0,017056	-0,002186	0,019498
0,000216	0,004761	0,015933
-0,003886	-0,000146	0,024846
0,009284	0,001457	0,017158
0,014249	-0,000972	0,013927
0,008420	-0,000194	0,016378
0,006261	-0,004129	0,011476
0,009068	0,003109	0,014707
0,021158	0,002720	0,015487
0,009068	0,000972	0,017827
0,002807	-0,001166	0,022729
-0,004750	-0,003740	0,021726
0,012306	-0,002915	0,014484
0,017056	-0,001214	0,012924
0,018136	-0,000972	0,022729
0,011659	0,001992	0,025292
0,008636	-0,001263	0,014707
0,064339	0,000243	0,018272
0,137313	0,004178	0,009470
0,320613	0,002137	0,010473
0,786744	-0,000826	0,016155
1,535922	0,000923	0,019387
2,396720	-0,001263	0,017047
3,274575	0,003498	0,015933
4,111408	0,000049	0,015264
4,801644	-0,003692	0,016490
5,314626	0,001603	0,008802
5,692021	-0,002137	0,099607
5,885900	-0,000194	0,179827
5,879855	-0,000632	0,359208
5,776438	0,000437	0,953618
5,545424	0,000583	1,765958
5,249855	-0,000826	2,627769
4,898800	-0,000777	3,428522
4,544938	-0,000194	4,036970
4,199496	-0,000243	4,420690
3,860099	0,001457	4,630934
3,560860	0,004275	4,653217
3,258382	-0,001700	4,514949
3,011823	-0,003740	4,302254
2,781456	-0,001360	4,052234
2,536192	-0,002720	3,809122
2,317916	-0,000680	3,550412
2,098560	-0,001069	3,274098
1,878125	0,000437	2,958788
1,664815	-0,001749	2,729158
1,410699	-0,001312	2,425435
1,145140	-0,003740	2,032022
0,953420	-0,000972	1,762950
0,761916	0,000874	1,388144
0,622227	-0,001749	0,773122
0,475846	-0,005246	0,210801
0,399417	-0,000097	-0,284893
0,285853	0,001749	-0,699141
0,185675	-0,003838	-0,901586
0,102337	-0,003886	-0,975678
0,008420	-0,001700	-1,110827
-0,045339	-0,001312	-1,377225
-0,088088	-0,001943	-1,797044
-0,090247	0,001360	-2,265106
-0,118962	0,002235	-2,755229
-0,129325	0,001069	-3,162904
-0,135370	-0,000340	-3,443341
-0,128029	0,001749	-3,564451
-0,134938	0,000389	-3,391420
-0,115723	-0,001214	-2,977395
-0,119609	0,000826	-2,468108
-0,113132	0,003352	-1,786014
-0,084849	-0,002575	-1,017348
-0,075134	-0,001069	-0,453467
-0,077509	-0,000243	-0,132140
-0,088951	0,003255	-0,099941
-0,028067	-0,003206	-0,273417
-0,017488	-0,001846	-0,605551
0,010147	-0,003595	-0,940582
0,022022	-0,003935	-1,068043
0,044260	-0,000291	-1,256115
0,068873	-0,000146	-1,670586
0,093485	-0,001797	-2,005505
0,092838	-0,001700	-2,296526
0,113780	0,002477	-2,738294
0,124575	0,001166	-3,079898
0,132563	0,001166	-3,164241
0,130836	0,001069	-3,030318
0,146813	-0,003158	-2,859739
0,136234	-0,000291	-2,613730
0,105360	0,000729	-2,336747
0,111837	-0,004615	-2,099986
0,090463	0,000777	-1,913252
0,084417	-0,002477	-1,708133
0,052248	-0,000389	-1,616214
0,037351	0,001166	-1,485299
