"1,076700	-0,002720	2,455184"
"0,863389	-0,000340	2,076255"
"0,702759	0,001069	1,643066"
"0,548821	-0,001749	1,515939"
"0,441302	-0,002429	1,138124"
"0,325795	-0,000826	0,064065"
"0,243105	-0,006315	-0,847771"
"0,150267	-0,002137	-1,611757"
"0,050737	0,000340	-2,191014"
"-0,021590	-0,001797	-2,137980"
"-0,050305	-0,001797	-1,714150"
"-0,081827	-0,002963	-1,444298"
"-0,107735	0,000972	-1,651533"
"-0,142711	-0,002380	-2,291289"
"-0,135586	-0,002623	-3,075887"
"-0,169051	-0,002332	-4,198970"
"-0,161278	-0,001895	-5,116377"
"-0,171210	-0,002380	-5,462995"
"-0,156528	-0,002477	-5,354030"
"-0,151563	-0,000389	-4,687088"
"-0,139472	-0,004712	-3,363232"
"-0,108814	-0,005004	-1,921051"
"-0,109894	-0,005295	-0,572015"
"-0,090247	-0,005246	0,602097"
"-0,047498	-0,001749	1,204417"
"-0,038430	-0,003886	1,055898"
"-0,036703	-0,001846	0,277317"
"0,000000	0,000777	-0,872283"
"0,011659	-0,001506	-2,058317"
"0,046203	0,001603	-2,755787"
"0,060452	-0,002963	-2,827205"
"0,099962	-0,003400	-2,759686"
"0,108167	-0,002720	-3,235994"
"0,141415	-0,001360	-3,709850"
"0,153074	-0,000777	-3,883995"
"0,170778	-0,002575	-4,196742"
"0,172505	-0,000729	-4,513277"
"0,173369	-0,004421	-4,509044"
"0,155017	-0,001166	-4,314287"
"0,145517	-0,003740	-3,803440"
"0,122848	-0,002672	-3,231425"
"0,119609	0,000389	-2,727710"
"0,082906	-0,001992	-2,274577"
"0,060884	-0,001117	-1,824787"
"0,044476	0,000826	-1,630030"
"0,029578	-0,004955	-1,693760"
"0,002375	-0,001554	-1,656770"
"-0,038862	-0,002477	-1,112164"
"-0,037783	-0,002235	-0,235870"
"-0,077293	0,000486	0,467394"
"-0,089383	0,001117	0,994842"
"-0,080963	-0,000291	1,705793"
"-0,108598	-0,002818	2,536964"
"-0,108167	-0,001360	2,993105"
"-0,089167	-0,003449	3,056389"
"-0,085065	-0,007092	2,907202"
"-0,102769	0,000680	2,527048"
"-0,066713	-0,004178	1,892082"
"-0,077293	-0,002526	1,392600"
"-0,073406	-0,001797	1,301907"
"-0,057430	-0,003595	1,329316"
"-0,053328	-0,003400	1,220127"
"-0,053544	-0,001166	1,117623"
"-0,043612	-0,000243	1,063029"
"-0,024613	-0,002866	1,044868"
"-0,023317	0,000680	1,165644"
"-0,010795	0,001312	1,244416"
"0,000648	0,001069	1,098014"
"-0,010579	-0,002769	0,961083"
"0,002375	-0,000534	1,070048"
"0,010363	-0,000340	1,501232"
"0,005613	-0,000340	2,032802"
"0,025692	-0,002089	2,441925"
"0,018136	0,001166	2,778404"
"0,053975	0,002040	2,919569"
"0,057214	-0,001409	2,786538"
"0,066498	0,003400	2,578411"
"0,067577	0,003449	2,430226"
"0,092406	0,000243	2,082048"
"0,099746	-0,000826	1,491873"
"0,060021	0,000972	0,900360"
"0,087440	0,000583	0,541932"
"0,066929	0,001603	0,400990"
"0,068657	-0,002137	0,210578"
"0,063043	-0,000194	0,095039"
"0,050953	-0,000583	0,088799"
"0,051600	0,001214	-0,011365"
"0,031953	-0,000437	-0,223502"
"0,021158	-0,002915	-0,472408"
"0,023317	-0,001652	-0,645550"
"-0,001943	-0,000194	-0,594075"
"-0,007988	0,001846	-0,184395"
"-0,028499	-0,001166	0,431184"
"-0,042533	0,000291	0,873843"
"-0,055055	-0,001603	0,964648"
"-0,065418	-0,000729	0,937128"
"-0,086145	0,002283	1,035732"
"-0,066498	0,000049	1,258677"
"-0,085497	0,001895	1,553041"
"-0,065634	0,001749	1,859549"
"-0,097803	-0,001263	2,133189"
"-0,062395	-0,000972	2,365270"
"-0,067793	-0,000534	2,484375"
"-0,060236	0,002137	2,467105"
"-0,061316	0,001312	2,235692"
"-0,052464	-0,002575	1,758828"
"-0,029147	0,000146	1,001973"
"-0,026556	-0,001263	0,048912"
"-0,001295	-0,003692	-0,977795"
"0,007772	-0,000243	-1,737770"
"0,037999	0,000097	-1,950688"
"0,044260	-0,002623	-1,719163"
"0,052248	-0,001943	-1,340791"
"0,051169	0,002526	-0,975455"
"0,071247	0,000923	-0,612570"
"0,070600	0,000826	-0,246231"
"0,069304	-0,002720	-0,000780"
"0,080099	-0,000826	0,110860"
"0,055271	-0,000291	0,188295"
"0,065202	-0,001943	0,316647"
"0,069304	-0,000632	0,444331"
"0,072543	0,001020	0,480653"
"0,047282	0,004275	0,529899"
"0,053759	0,001263	0,644658"
"0,034760	-0,004469	0,714183"
"0,042101	-0,003983	0,644101"
"0,033465	0,000291	0,433523"
"0,016408	-0,002866	0,180495"
"0,000864	-0,000291	-0,112308"
"0,014465	-0,002283	-0,462937"
"-0,004750	0,001554	-0,856462"
"-0,010579	-0,002137	-1,243524"
"-0,011011	-0,001069	-1,534991"
"-0,005398	-0,002089	-1,769969"
"-0,026772	-0,001846	-2,158369"
"-0,022238	-0,000437	-2,745536"
"-0,022886	-0,000972	-3,480554"
"-0,042964	0,004955	-4,210446"
"-0,029578	-0,000486	-4,777781"
"-0,016408	0,000097	-5,051087"
"-0,055055	0,000340	-5,000169"
"-0,066066	0,002089	-4,589932"
"-0,023749	-0,002137	-3,863605"
"-0,064339	-0,001409	-3,008814"
"-0,053759	-0,001797	-2,223771"
"-0,039510	0,000340	-1,639835"
"-0,031306	-0,000097	-1,285863"
"-0,021806	-0,001554	-1,142358"
"-0,025045	0,000583	-1,151494"
"-0,021806	0,000680	-1,335332"
"-0,012738	-0,000632	-1,577664"
"-0,010795	-0,000874	-1,697214"
"-0,011659	-0,002283	-1,651756"
"0,003023	-0,002137	-1,424243"
"0,008852	-0,001166	-1,172663"
"0,027419	-0,002235	-1,011889"
"0,035408	-0,000097	-0,992056"
"0,041885	0,000340	-1,084087"
"0,052248	-0,004372	-1,138124"
"0,056998	-0,001506	-1,027041"
"0,031306	-0,005052	-0,749836"
"0,044907	-0,000486	-0,396310"
"0,045123	-0,000729	-0,066404"
"0,049010	0,000777	0,122893"
"0,049010	-0,000486	0,175593"
"0,049441	-0,007432	0,235870"
"0,042101	0,000243	0,366339"
"0,042748	0,001797	0,573463"
"0,024613	-0,004518	0,866935"
"0,028067	0,000291	1,145589"
"0,019863	0,001506	1,346697"
"0,009500	-0,000389	1,479617"
"0,004750	0,000486	1,562511"
"-0,007557	-0,001214	1,560394"
"-0,004534	0,003498	1,405748"
"-0,011227	-0,000437	1,095006"
"-0,011443	-0,004615	0,648112"
"-0,024829	0,003352	0,165788"
"-0,017704	-0,003595	-0,277205"
"-0,017272	0,000826	-0,655020"
"-0,046419	0,000097	-1,035732"
"-0,037135	-0,001263	-1,402851"
"-0,031953	-0,001506	-1,779551"
"-0,031090	-0,002672	-2,089402"
"-0,017704	-0,004032	-2,287947"
"-0,026556	0,002283	-2,334296"
"-0,015113	-0,004081	-2,303100"
"-0,019647	0,001895	-2,223214"
"-0,005613	-0,001360	-2,079263"
"-0,019431	-0,005878	-1,882946"
"-0,018568	-0,004858	-1,545353"
"0,002375	0,001603	-1,130325"
"-0,005398	0,001554	-0,677638"
"0,010147	-0,001069	-0,227959"
"0,006693	0,000097	0,206901"
"0,007557	-0,004081	0,626052"
"0,019647	-0,001117	1,021136"
"0,014249	-0,004081	1,268148"
"0,026340	0,000340	1,391820"
"0,019215	-0,001312	1,467361"
"0,025045	-0,001409	1,562957"
"0,025045	-0,004032	1,681059"
"0,023317	-0,000972	1,818659"
"0,043396	-0,003449	2,023554"
"0,026988	-0,002720	2,327277"
"0,029794	0,000097	2,657517"
"0,037999	-0,004421	2,904862"
"0,041669	0,000583	3,026864"
"0,022886	0,000729	3,021293"
"0,013170	-0,002526	2,936393"
"0,018352	-0,001797	2,802247"
"0,027419	-0,005004	2,653283"
"0,022670	-0,002332	2,505433"
"0,014465	-0,002137	2,363710"
"0,018999	0,000389	2,223325"
"-0,007772	-0,003255	2,166057"
"-0,006693	-0,004129	2,166168"
"-0,014249	-0,000097	2,262989"
"-0,006261	-0,005198	2,411842"
"-0,011443	-0,004323	2,586767"
"-0,016624	-0,003740	2,721136"
"-0,029363	-0,002477	2,699187"
"-0,018352	-0,002866	2,470225"
"-0,036056	-0,004372	2,093859"
"-0,023101	-0,001457	1,581675"
"-0,025908	-0,002040	0,936237"
"-0,018352	-0,001554	0,192417"
"-0,015977	-0,004129	-0,574577"
"-0,018783	-0,003109	-1,324413"
"-0,018352	-0,003109	-1,960158"
"-0,021590	0,002866	-2,433457"
"-0,022670	-0,004129	-2,724033"
"-0,015545	-0,002769	-2,850380"
"-0,001295	-0,000097	-2,772945"
"-0,014249	-0,001652	-2,547325"
"0,020295	-0,001457	-2,219425"
"0,008852	-0,000340	-1,844953"
"0,014897	-0,001214	-1,464019"
"0,023533	-0,005149	-1,118849"
"0,021590	-0,001457	-0,858133"
"0,022022	-0,001797	-0,631066"
"0,029578	-0,003352	-0,445891"
"0,033896	-0,002963	-0,325003"
"0,018352	-0,006849	-0,243669"
"0,030658	0,000000	-0,150970"
"0,016624	0,000000	0,034651"
"0,026556	-0,001506	0,284447"
"0,024181	0,001020	0,556973"
"0,011227	-0,002137	0,810001"
"0,028283	-0,001603	0,956069"
"0,014465	-0,001895	0,994953"
"0,009284	-0,000972	0,947712"
"0,011659	-0,002089	0,809333"
"0,014034	-0,000146	0,598977"
"0,022670	-0,002089	0,301160"
"0,022238	0,000972	-0,108632"
"-0,004102	-0,001895	-0,613796"
"0,000216	0,000680	-1,154725"
"-0,003023	-0,002672	-1,649082"
"-0,001511	-0,003692	-2,042272"
"-0,008420	-0,001312	-2,266109"
"-0,007125	0,000243	-2,316581"
"0,017920	0,000194	-2,200596"
"-0,007341	-0,001166	-1,929741"
"-0,004534	-0,001166	-1,556383"
"-0,019647	-0,003206	-1,126648"
"-0,008852	-0,001117	-0,694573"
"-0,014897	0,000243	-0,331131"
"-0,029147	0,000389	-0,062616"
"-0,020295	-0,002915	0,040333"
"-0,007988	-0,002137	-0,039999"
"-0,022670	-0,001603	-0,240883"
"-0,015977	0,000729	-0,561207"
"-0,008204	-0,002137	-0,963868"
"-0,021806	-0,000972	-1,398283"
"0,007988	-0,000097	-1,843616"
"0,003239	-0,002769	-2,256304"
"0,000432	-0,003352	-2,623980"
"0,004318	0,002429	-2,939179"
"0,007988	-0,000874	-3,151094"
"0,008204	0,000777	-3,256383"
"0,014034	-0,002575	-3,251703"
"0,005829	-0,002769	-3,170480"
"0,026988	-0,002672	-3,043131"
"0,012090	-0,001846	-2,919904"
"0,012090	-0,000534	-2,795674"
"0,032385	-0,005392	-2,675455"
"0,020727	0,001166	-2,523148"
"0,012090	-0,001749	-2,309339"
"0,028715	-0,003352	-2,035253"
"0,017920	-0,003692	-1,703899"
"0,006261	-0,002186	-1,308926"
"0,015761	-0,004323	-0,896015"
"0,039078	-0,001360	-0,489120"
"0,015113	0,001020	-0,102058"
"0,004318	-0,004809	0,247903"
"0,007772	-0,002283	0,528785"
"-0,010795	-0,005295	0,713848"
"0,011875	0,001457	0,799639"
"0,018352	0,000243	0,819360"
"0,003670	-0,000097	0,783930"
"-0,016840	0,001749	0,714962"
"-0,012522	0,000340	0,594744"
"-0,021806	0,002137	0,436532"
"-0,026772	-0,001214	0,230744"
"-0,009500	0,000826	0,040110"
"-0,012306	-0,002818	-0,111640"
"-0,006693	-0,001020	-0,202667"
"-0,008204	-0,000534	-0,180607"
"-0,012306	-0,000583	-0,040556"
"-0,023749	-0,001506	0,197097"
"-0,021806	-0,004323	0,513632"
"-0,009068	-0,003158	0,833844"
"-0,011011	-0,002429	1,141132"
"-0,014681	-0,000923	1,406305"
"-0,003670	-0,000534	1,578332"
"0,014249	-0,001846	1,666797"
"-0,007772	-0,002040	1,682953"
"-0,006477	-0,004761	1,623790"
"0,001511	0,000729	1,524852"
"0,022238	0,001603	1,415552"
"0,011011	0,002477	1,290765"
"0,015545	0,000729	1,140464"
"0,024613	-0,003158	1,020913"
"0,034544	-0,001749	0,882422"
"0,012522	0,001214	0,754516"
"0,020511	0,000000	0,634185"
"0,011227	-0,001749	0,509064"
"0,020295	-0,001992	0,396644"
"0,018999	-0,001700	0,284670"
"0,025476	0,002429	0,147516"
"0,016840	0,001457	0,024623"
"0,014465	-0,001846	-0,080777"
"0,023965	-0,000486	-0,156095"
"0,010795	0,003692	-0,213029"
"0,031522	-0,000097	-0,224282"
"0,010363	-0,002818	-0,183615"
"0,003023	0,000632	-0,080666"
"0,002591	0,003692	0,131026"
"0,013818	-0,002672	0,418705"
"-0,007125	-0,000874	0,734126"
"-0,013386	0,000632	1,066594"
"-0,007557	-0,003352	1,375999"
"-0,016193	0,002575	1,648191"
"0,004102	-0,001214	1,847181"
"0,008852	-0,000583	1,948014"
"-0,014034	-0,001797	1,969740"
"0,008636	0,003109	1,916483"
"-0,032817	0,002672	1,806291"
"-0,001295	-0,002720	1,663009"
"-0,010363	0,001312	1,494101"
"-0,015113	0,003303	1,352936"
"-0,015545	-0,000389	1,245419"
"-0,003023	-0,001312	1,181799"
"-0,013602	-0,002380	1,162413"
"-0,005829	0,001069	1,176674"
"0,001943	-0,001992	1,187705"
"0,002375	-0,002575	1,234277"
"-0,006909	-0,003255	1,270153"
"-0,009931	0,002040	1,286754"
"-0,000432	0,000194	1,303355"
"0,006909	0,002672	1,313494"
"0,018136	-0,001895	1,312157"
"-0,003023	0,000534	1,281852"
"-0,000432	0,004469	1,193944"
"-0,002591	-0,001069	1,024702"
"0,014681	-0,000534	0,826937"
"0,017488	0,001992	0,582599"
"0,025476	0,000972	0,344056"
"0,006045	-0,000534	0,096598"
"0,001511	-0,000437	-0,161666"
"0,014681	0,001069	-0,423273"
"0,009284	0,001069	-0,691565"
"0,016840	0,000291	-0,994619"
"0,002159	0,000000	-1,321405"
"0,015329	0,001749	-1,633372"
"0,006045	0,002769	-1,986675"
"0,001727	-0,000389	-2,326497"
"-0,005829	-0,002283	-2,669216"
"0,017488	0,000291	-2,978843"
"0,018352	0,001506	-3,232874"
"0,007125	0,001554	-3,416043"
"-0,006477	0,000486	-3,482002"
"-0,011227	0,001214	-3,458382"
"0,003239	0,000291	-3,342063"
"-0,002159	0,001360	-3,148977"
"0,006045	-0,000680	-2,883582"
"-0,013818	0,002963	-2,549999"
"-0,004966	-0,000534	-2,171739"
"-0,003886	0,000534	-1,782560"
"-0,009931	-0,002575	-1,438170"
"-0,012306	-0,003158	-1,138013"
"0,004318	-0,000146	-0,910276"
"-0,005398	0,002818	-0,780921"
"0,002591	0,000194	-0,715185"
"-0,004318	0,000243	-0,725101"
"-0,023749	0,001603	-0,780030"
"-0,000648	-0,002477	-0,874957"
"0,026988	-0,000777	-0,982809"
"0,001943	0,000000	-1,087875"
"-0,002591	-0,005926	-1,155059"
"0,002375	0,003595	-1,171549"
"0,017488	0,001117	-1,132887"
"0,013602	0,000291	-1,055118"
"0,004102	-0,000874	-0,965651"
"0,006045	0,001263	-0,858468"
"0,012306	-0,004615	-0,757190"
"-0,000432	0,001700	-0,684211"
"0,000216	0,004032	-0,620592"
"0,009284	-0,000340	-0,580482"
"0,012522	-0,000437	-0,535024"
"0,018136	0,001117	-0,484887"
"0,004318	-0,000874	-0,430849"
"0,023101	-0,000972	-0,374027"
"0,006261	0,000146	-0,304837"
"0,008852	-0,002429	-0,238989"
"0,011659	0,000874	-0,213809"
"-0,008852	-0,000826	-0,215035"
"0,001727	0,000437	-0,256370"
"0,005182	-0,006412	-0,357537"
"-0,007557	-0,003449	-0,514301"
"0,007557	-0,002089	-0,713403"
"0,008636	-0,001846	-0,982920"
"0,000432	-0,000826	-1,264248"
"0,000864	-0,003595	-1,561954"
"0,004534	-0,004761	-1,835928"
"-0,004102	-0,006267	-2,084611"
"0,004750	0,000826	-2,280705"
"-0,007557	-0,003109	-2,390005"
"-0,009284	-0,002137	-2,406383"
"-0,004534	-0,005344	-2,298866"
"0,001727	-0,004809	-2,101992"
"-0,005398	-0,002477	-1,780777"
"-0,004534	-0,003352	-1,409981"
"0,001943	-0,003206	-0,976904"
"-0,013818	-0,002089	-0,534913"
"-0,009931	-0,003109	-0,086348"
"0,002159	-0,001749	0,331577"
"-0,008852	0,000340	0,713737"
"-0,004102	-0,002137	1,046874"
"0,000432	-0,002915	1,349816"
"-0,007125	-0,001312	1,601507"
"0,018999	-0,000729	1,825121"
"-0,009931	-0,002186	2,021995"
"-0,006261	-0,003838	2,181655"
"-0,000864	-0,003983	2,301428"
"-0,001295	-0,000291	2,387554"
"0,008420	-0,002283	2,438471"
"0,011659	-0,004566	2,442259"
"0,023533	-0,002623	2,406829"
"0,015977	-0,002235	2,376189"
"0,006045	0,000874	2,304659"
"0,006261	-0,000680	2,222434"
"-0,003023	-0,002283	2,130626"
"0,011011	0,000146	2,033471"
"0,011875	-0,001846	1,935312"
"0,023965	-0,003449	1,846290"
"0,013818	-0,002915	1,789467"
"0,002591	-0,001069	1,729748"
"0,007772	-0,001846	1,689304"
"0,014897	-0,000680	1,657104"
"0,009716	-0,000243	1,624125"
"-0,005182	-0,005392	1,574099"
"0,005182	-0,002477	1,492987"
"-0,012954	-0,007724	1,375665"
"0,011659	-0,003983	1,218233"
"0,005182	-0,002380	1,040077"
"0,003023	0,000291	0,828942"
"0,002375	-0,004858	0,620258"
"0,006261	-0,000291	0,414582"
"-0,019215	-0,004809	0,216706"
"0,004750	-0,000437	0,039553"
"0,014249	-0,006072	-0,110526"
"-0,007988	-0,002575	-0,204004"
"0,002807	-0,001263	-0,280771"
"0,005182	-0,002866	-0,311299"
"0,003023	0,000874	-0,300380"
"-0,009500	-0,000437	-0,253585"
"0,002375	-0,003158	-0,208015"
"0,010579	0,000340	-0,164897"
"0,003670	-0,004421	-0,140163"
"0,003023	0,001360	-0,112085"
"0,008204	-0,001312	-0,072421"
"-0,000648	-0,002866	-0,059608"
"-0,007557	-0,001554	-0,033759"
"0,011875	-0,007287	0,008802"
"0,006477	-0,002332	0,072755"
"-0,009500	-0,000729	0,132252"
"-0,002807	0,001554	0,218266"
"0,014681	-0,002186	0,299600"
"0,023965	-0,001214	0,365448"
"0,004534	0,000972	0,434637"
"0,008852	-0,003838	0,476085"
"0,004102	0,001069	0,464497"
"0,013818	-0,004275	0,393747"
"0,011659	-0,000874	0,287901"
"0,029794	-0,001166	0,144396"
"0,005182	-0,002818	-0,035765"
"0,005398	-0,004421	-0,215703"
"0,004966	0,001117	-0,400432"
"0,015329	-0,002526	-0,575691"
"-0,006477	-0,000972	-0,735686"
"-0,007772	-0,004421	-0,854457"
"0,006477	-0,002575	-0,935568"
"0,027635	0,000437	-0,980023"
"0,011659	-0,000437	-0,992056"
"0,011011	-0,000486	-0,979021"
"0,011443	-0,004421	-0,940693"
"-0,006477	-0,006607	-0,898689"
"-0,002375	-0,001069	-0,860362"
"0,007772	-0,001992	-0,827828"
"0,013386	-0,003595	-0,830836"
"0,001295	0,000389	-0,857019"
"-0,007341	-0,001700	-0,925095"
"-0,002159	-0,001117	-1,021916"
"0,015545	-0,003838	-1,153945"
"-0,007341	-0,001943	-1,306698"
"-0,009068	-0,005052	-1,518724"
"-0,004318	-0,001992	-1,725626"
"0,015329	-0,004761	-1,937763"
"0,009716	-0,004081	-2,157700"
"0,010363	-0,001360	-2,338419"
"0,006909	0,001360	-2,500085"
"0,000648	-0,002623	-2,624426"
"0,011227	-0,003158	-2,685817"
"-0,005613	-0,000874	-2,703755"
"0,028715	-0,002526	-2,677126"
"0,006261	0,001652	-2,614287"
"0,015545	-0,004372	-2,496185"
"0,011011	-0,003886	-2,359477"
"0,014681	0,000680	-2,189009"
"0,009500	-0,002429	-1,984781"
"0,020295	0,000291	-1,768075"
"0,003023	-0,000680	-1,530312"
"-0,001295	-0,002769	-1,275613"
"-0,001943	0,001457	-1,033281"
"-0,008204	-0,000389	-0,791283"
"0,000000	-0,002235	-0,566221"
"0,023533	0,001069	-0,367119"
"0,008852	0,001117	-0,198099"
"-0,002591	0,003206	-0,078660"
"0,013602	-0,003400	-0,015487"
"0,005182	-0,001749	-0,000891"
"-0,001511	-0,001554	-0,029748"
"0,005398	0,002235	-0,100498"
"0,001727	-0,000243	-0,180273"
"0,008204	-0,001797	-0,289907"
"0,008204	-0,001992	-0,370127"
"0,005829	-0,002332	-0,440208"
"0,004102	-0,001117	-0,446448"
"-0,002375	0,000291	-0,421267"
"-0,000648	-0,003303	-0,329794"
"0,012522	-0,000923	-0,200216"
"-0,002807	0,001263	-0,026294"
"-0,002591	0,002526	0,175482"
"-0,016408	-0,003935	0,372133"
"0,001511	0,001554	0,562767"
"-0,004966	0,002186	0,707609"
"-0,005398	0,000972	0,823037"
"-0,003454	0,001457	0,876851"
"0,000648	-0,001020	0,891558"
"0,001727	-0,001069	0,854791"
"-0,009716	0,001797	0,796297"
"0,014249	0,001506	0,708500"
"-0,011443	-0,001846	0,630063"
"-0,006045	0,002235	0,522434"
"0,016624	-0,001069	0,420265"
"0,009284	-0,000389	0,316090"
"0,002591	0,001312	0,198211"
"0,004102	0,000389	0,085902"
"0,004966	0,001554	-0,035208"
"0,006477	0,001554	-0,167794"
"0,009716	0,002040	-0,285562"
"0,001511	0,001992	-0,378483"
"0,005829	0,002769	-0,457812"
"0,003670	-0,000923	-0,487672"
"-0,000864	-0,000534	-0,486446"
"0,000432	0,000049	-0,444442"
"0,011011	0,004275	-0,325226"
"0,001511	-0,003789	-0,165677"
"0,002591	0,002623	0,046684"
"-0,001943	-0,001603	0,288793"
"0,015761	-0,000389	0,560873"
"0,026772	0,001457	0,871169"
"0,000432	0,000729	1,166201"
"0,002591	0,001554	1,461345"
"-0,010363	0,001749	1,723843"
"-0,007988	0,001409	1,940103"
"0,014897	0,000437	2,092299"
"-0,001511	0,001360	2,200819"
"-0,007341	0,005101	2,244828"
"0,005829	0,001312	2,233464"
"0,016840	0,001020	2,176307"
"0,008852	0,001749	2,098204"
"0,001943	0,000680	1,982664"
"0,012306	0,000194	1,871693"
"0,004966	0,002137	1,757268"
"0,014897	0,000874	1,649416"
"-0,009284	0,000049	1,535548"
"0,007557	0,001554	1,458893"
"-0,004318	-0,002915	1,370428"
"0,000000	0,000340	1,256003"
"-0,007341	0,000923	1,167650"
"-0,004750	-0,001214	1,055118"
"-0,006909	0,002235	0,941696"
"0,005398	-0,003352	0,821700"
"-0,000648	-0,000680	0,695019"
"0,016840	-0,001895	0,569563"
"0,006909	0,001506	0,463829"
"-0,000648	-0,000243	0,360768"
"-0,006693	0,002526	0,247903"
"-0,003670	0,000340	0,158323"
"0,011875	0,000729	0,077212"
"-0,005398	0,000049	-0,030974"
"0,017272	-0,003012	-0,131249"
"0,003239	-0,000972	-0,250131"
"0,007125	0,001214	-0,396421"
"0,016408	0,000680	-0,564104"
"0,022022	-0,000146	-0,759529"
"-0,004534	-0,003838	-0,976012"
"0,004750	0,002963	-1,190156"
"0,002375	-0,001312	-1,401848"
"0,001727	-0,000243	-1,592482"
"0,011227	0,000389	-1,739776"
"-0,004534	-0,002283	-1,841722"
"0,010147	0,001554	-1,881498"
"-0,007988	-0,002380	-1,863448"
"-0,002807	0,000680	-1,778437"
"0,008420	-0,000194	-1,655210"
"0,003886	-0,001263	-1,509254"
"0,008636	0,000874	-1,334886"
"0,002159	0,000583	-1,151494"
"0,003454	0,000583	-0,985706"
"-0,002591	0,001214	-0,840418"
"0,026772	-0,001263	-0,722762"
"0,004966	0,001652	-0,622932"
"-0,004534	0,001943	-0,563770"
"-0,002591	0,000243	-0,533353"
"0,001727	0,004275	-0,516640"
"-0,002375	-0,003255	-0,526668"
"0,001511	-0,002089	-0,547837"
"0,009716	0,001312	-0,550177"
"0,003023	-0,003400	-0,559313"
"0,018783	0,001360	-0,560984"
"-0,012306	-0,000291	-0,550845"
"0,006909	-0,000534	-0,537141"
"-0,009716	-0,000437	-0,523771"
"-0,000432	-0,001846	-0,535247"
"0,000648	-0,000583	-0,553965"
"0,009284	0,001409	-0,594855"
"-0,015761	0,003352	-0,641427"
"0,002375	-0,000340	-0,709392"
"0,001295	0,002380	-0,779807"
"-0,001727	-0,001895	-0,872172"
"0,021374	-0,001214	-0,963088"
"0,004318	-0,001457	-1,030830"
"0,008852	0,002915	-1,089435"
"-0,006909	-0,003838	-1,147149"
"0,002159	-0,001312	-1,177343"
"-0,003239	0,003692	-1,212439"
"0,006261	-0,001943	-1,229820"
"-0,001080	-0,002769	-1,270153"
"0,001943	-0,001846	-1,329204"
"0,004966	-0,000097	-1,405636"
"-0,004750	-0,000437	-1,484965"
"-0,007557	-0,001846	-1,606744"
"0,006693	-0,003400	-1,719720"
"0,026340	-0,000437	-1,843839"
"-0,008420	0,002963	-1,940994"
"-0,000864	-0,002137	-2,016647"
"0,010579	0,000680	-2,060879"
"0,000432	-0,001554	-2,049180"
"-0,001943	-0,001117	-1,973528"
"-0,015545	-0,000243	-1,844953"
"0,002807	-0,002818	-1,667020"
