x,y,z
-0.111874015748028,-0.183172271728516,0
-0.111874015748028,-0.162816705491808,0
-0.111874015748028,-0.1424611392551,0
-0.111874015748028,-0.122105573018392,0
-0.111874015748028,-0.101750006781684,0
-0.111874015748028,-0.0813944405449763,0
-0.111874015748028,-0.0610388743082683,0
-0.111874015748028,-0.0406833080715604,0
-0.111874015748028,-0.0203277418348524,0
-0.111874015748028,2.78244018554972e-05,0
-0.111874015748028,0.0203833906385634,0
-0.111874015748028,0.0407389568752714,0
-0.111874015748028,0.0610945231119793,0
-0.111874015748028,0.0814500893486873,0
-0.111874015748028,0.101805655585395,0
-0.111874015748028,0.122161221822103,0
-0.111874015748028,0.142516788058811,0
-0.111874015748028,0.162872354295519,0
-0.111874015748028,0.183227920532227,0
-0.106498818897634,-0.183172271728516,0
-0.106498818897634,-0.162816705491808,0
-0.106498818897634,-0.1424611392551,0
-0.106498818897634,-0.122105573018392,0
-0.106498818897634,-0.101750006781684,0
-0.106498818897634,-0.0813944405449763,0
-0.106498818897634,-0.0610388743082683,0
-0.106498818897634,-0.0406833080715604,0
-0.106498818897634,-0.0203277418348524,0
-0.106498818897634,2.78244018554972e-05,0
-0.106498818897634,0.0203833906385634,0
-0.106498818897634,0.0407389568752714,0
-0.106498818897634,0.0610945231119793,0
-0.106498818897634,0.0814500893486873,0
-0.106498818897634,0.101805655585395,0
-0.106498818897634,0.122161221822103,0
-0.106498818897634,0.142516788058811,0
-0.106498818897634,0.162872354295519,0
-0.106498818897634,0.183227920532227,0
-0.101123622047241,-0.183172271728516,0
-0.101123622047241,-0.162816705491808,0
-0.101123622047241,-0.1424611392551,0
-0.101123622047241,-0.122105573018392,0
-0.101123622047241,-0.101750006781684,0
-0.101123622047241,-0.0813944405449763,0
-0.101123622047241,-0.0610388743082683,0
-0.101123622047241,-0.0406833080715604,0
-0.101123622047241,-0.0203277418348524,0
-0.101123622047241,2.78244018554972e-05,0
-0.101123622047241,0.0203833906385634,0
-0.101123622047241,0.0407389568752714,0
-0.101123622047241,0.0610945231119793,0
-0.101123622047241,0.0814500893486873,0
-0.101123622047241,0.101805655585395,0
-0.101123622047241,0.122161221822103,0
-0.101123622047241,0.142516788058811,0
-0.101123622047241,0.162872354295519,0
-0.101123622047241,0.183227920532227,0
-0.0957484251968469,-0.183172271728516,0
-0.0957484251968469,-0.162816705491808,0
-0.0957484251968469,-0.1424611392551,0
-0.0957484251968469,-0.122105573018392,0
-0.0957484251968469,-0.101750006781684,0
-0.0957484251968469,-0.0813944405449763,0
-0.0957484251968469,-0.0610388743082683,0
-0.0957484251968469,-0.0406833080715604,0
-0.0957484251968469,-0.0203277418348524,0
-0.0957484251968469,2.78244018554972e-05,0
-0.0957484251968469,0.0203833906385634,0
-0.0957484251968469,0.0407389568752714,0
-0.0957484251968469,0.0610945231119793,0
-0.0957484251968469,0.0814500893486873,0
-0.0957484251968469,0.101805655585395,0
-0.0957484251968469,0.122161221822103,0
-0.0957484251968469,0.142516788058811,0
-0.0957484251968469,0.162872354295519,0
-0.0957484251968469,0.183227920532227,0
-0.0903732283464532,-0.183172271728516,0
-0.0903732283464532,-0.162816705491808,0
-0.0903732283464532,-0.1424611392551,0
-0.0903732283464532,-0.122105573018392,0
-0.0903732283464532,-0.101750006781684,0
-0.0903732283464532,-0.0813944405449763,0
-0.0903732283464532,-0.0610388743082683,0
-0.0903732283464532,-0.0406833080715604,0
-0.0903732283464532,-0.0203277418348524,0
-0.0903732283464532,2.78244018554972e-05,0
-0.0903732283464532,0.0203833906385634,0
-0.0903732283464532,0.0407389568752714,0
-0.0903732283464532,0.0610945231119793,0
-0.0903732283464532,0.0814500893486873,0
-0.0903732283464532,0.101805655585395,0
-0.0903732283464532,0.122161221822103,0
-0.0903732283464532,0.142516788058811,0
-0.0903732283464532,0.162872354295519,0
-0.0903732283464532,0.183227920532227,0
-0.0849980314960595,-0.183172271728516,0
-0.0849980314960595,-0.162816705491808,0
-0.0849980314960595,-0.1424611392551,0
-0.0849980314960595,-0.122105573018392,0
-0.0849980314960595,-0.101750006781684,0
-0.0849980314960595,-0.0813944405449763,0
-0.0849980314960595,-0.0610388743082683,0
-0.0849980314960595,-0.0406833080715604,0
-0.0849980314960595,-0.0203277418348524,0
-0.0849980314960595,2.78244018554972e-05,0
-0.0849980314960595,0.0203833906385634,0
-0.0849980314960595,0.0407389568752714,0
-0.0849980314960595,0.0610945231119793,0
-0.0849980314960595,0.0814500893486873,0
-0.0849980314960595,0.101805655585395,0
-0.0849980314960595,0.122161221822103,0
-0.0849980314960595,0.142516788058811,0
-0.0849980314960595,0.162872354295519,0
-0.0849980314960595,0.183227920532227,0
-0.0796228346456658,-0.183172271728516,0
-0.0796228346456658,-0.162816705491808,0
-0.0796228346456658,-0.1424611392551,0
-0.0796228346456658,-0.122105573018392,0
-0.0796228346456658,-0.101750006781684,0
-0.0796228346456658,-0.0813944405449763,0
-0.0796228346456658,-0.0610388743082683,0
-0.0796228346456658,-0.0406833080715604,0
-0.0796228346456658,-0.0203277418348524,0
-0.0796228346456658,2.78244018554972e-05,0
-0.0796228346456658,0.0203833906385634,0
-0.0796228346456658,0.0407389568752714,0
-0.0796228346456658,0.0610945231119793,0
-0.0796228346456658,0.0814500893486873,0
-0.0796228346456658,0.101805655585395,0
-0.0796228346456658,0.122161221822103,0
-0.0796228346456658,0.142516788058811,0
-0.0796228346456658,0.162872354295519,0
-0.0796228346456658,0.183227920532227,0
-0.0742476377952721,-0.183172271728516,0
-0.0742476377952721,-0.162816705491808,0
-0.0742476377952721,-0.1424611392551,0
-0.0742476377952721,-0.122105573018392,0
-0.0742476377952721,-0.101750006781684,0
-0.0742476377952721,-0.0813944405449763,0
-0.0742476377952721,-0.0610388743082683,0
-0.0742476377952721,-0.0406833080715604,0
-0.0742476377952721,-0.0203277418348524,0
-0.0742476377952721,2.78244018554972e-05,0
-0.0742476377952721,0.0203833906385634,0
-0.0742476377952721,0.0407389568752714,0
-0.0742476377952721,0.0610945231119793,0
-0.0742476377952721,0.0814500893486873,0
-0.0742476377952721,0.101805655585395,0
-0.0742476377952721,0.122161221822103,0
-0.0742476377952721,0.142516788058811,0
-0.0742476377952721,0.162872354295519,0
-0.0742476377952721,0.183227920532227,0
-0.0688724409448784,-0.183172271728516,0
-0.0688724409448784,-0.162816705491808,0
-0.0688724409448784,-0.1424611392551,0
-0.0688724409448784,-0.122105573018392,0
-0.0688724409448784,-0.101750006781684,0
-0.0688724409448784,-0.0813944405449763,0
-0.0688724409448784,-0.0610388743082683,0
-0.0688724409448784,-0.0406833080715604,0
-0.0688724409448784,-0.0203277418348524,0
-0.0688724409448784,2.78244018554972e-05,0
-0.0688724409448784,0.0203833906385634,0
-0.0688724409448784,0.0407389568752714,0
-0.0688724409448784,0.0610945231119793,0
-0.0688724409448784,0.0814500893486873,0
-0.0688724409448784,0.101805655585395,0
-0.0688724409448784,0.122161221822103,0
-0.0688724409448784,0.142516788058811,0
-0.0688724409448784,0.162872354295519,0
-0.0688724409448784,0.183227920532227,0
-0.0634972440944847,-0.183172271728516,0
-0.0634972440944847,-0.162816705491808,0
-0.0634972440944847,-0.1424611392551,0
-0.0634972440944847,-0.122105573018392,0
-0.0634972440944847,-0.101750006781684,0
-0.0634972440944847,-0.0813944405449763,0
-0.0634972440944847,-0.0610388743082683,0
-0.0634972440944847,-0.0406833080715604,0
-0.0634972440944847,-0.0203277418348524,0
-0.0634972440944847,2.78244018554972e-05,0
-0.0634972440944847,0.0203833906385634,0
-0.0634972440944847,0.0407389568752714,0
-0.0634972440944847,0.0610945231119793,0
-0.0634972440944847,0.0814500893486873,0
-0.0634972440944847,0.101805655585395,0
-0.0634972440944847,0.122161221822103,0
-0.0634972440944847,0.142516788058811,0
-0.0634972440944847,0.162872354295519,0
-0.0634972440944847,0.183227920532227,0
-0.058122047244091,-0.183172271728516,0
-0.058122047244091,-0.162816705491808,0
-0.058122047244091,-0.1424611392551,0
-0.058122047244091,-0.122105573018392,0
-0.058122047244091,-0.101750006781684,0
-0.058122047244091,-0.0813944405449763,0
-0.058122047244091,-0.0610388743082683,0
-0.058122047244091,-0.0406833080715604,0
-0.058122047244091,-0.0203277418348524,0
