x,y,z
-103.133858267713,-183.172271728516,NaN
-103.133858267713,-177.40218996063,NaN
-103.133858267713,-171.632108192745,NaN
-103.133858267713,-165.862026424859,NaN
-103.133858267713,-160.091944656973,NaN
-103.133858267713,-154.321862889087,NaN
-103.133858267713,-148.551781121202,NaN
-103.133858267713,-142.781699353316,NaN
-103.133858267713,-137.01161758543,NaN
-103.133858267713,-131.241535817545,NaN
-103.133858267713,-125.471454049659,NaN
-103.133858267713,-119.701372281773,NaN
-103.133858267713,-113.931290513887,NaN
-103.133858267713,-108.161208746002,NaN
-103.133858267713,-102.391126978116,NaN
-103.133858267713,-96.6210452102303,NaN
-103.133858267713,-90.8509634423446,NaN
-103.133858267713,-85.0808816744589,NaN
-103.133858267713,-79.3107999065731,NaN
-103.133858267713,-73.5407181386874,NaN
-103.133858267713,-67.7706363708017,NaN
-103.133858267713,-62.000554602916,NaN
-103.133858267713,-56.2304728350303,NaN
-103.133858267713,-50.4603910671446,NaN
-103.133858267713,-44.6903092992589,NaN
-103.133858267713,-38.9202275313731,NaN
-103.133858267713,-33.1501457634874,NaN
-103.133858267713,-27.3800639956017,NaN
-103.133858267713,-21.609982227716,NaN
-103.133858267713,-15.8399004598303,NaN
-103.133858267713,-10.0698186919446,NaN
-103.133858267713,-4.29973692405886,NaN
-103.133858267713,1.47034484382684,NaN
-103.133858267713,7.24042661171256,NaN
-103.133858267713,13.0105083795983,NaN
-103.133858267713,18.780590147484,NaN
-103.133858267713,24.5506719153697,NaN
-103.133858267713,30.3207536832554,NaN
-103.133858267713,36.0908354511411,NaN
-103.133858267713,41.8609172190268,NaN
-103.133858267713,47.6309989869126,NaN
-103.133858267713,53.4010807547983,NaN
-103.133858267713,59.171162522684,NaN
-103.133858267713,64.9412442905697,NaN
-103.133858267713,70.7113260584554,NaN
-103.133858267713,76.4814078263411,NaN
-103.133858267713,82.2514895942268,NaN
-103.133858267713,88.0215713621126,NaN
-103.133858267713,93.7916531299983,NaN
-103.133858267713,99.561734897884,NaN
-103.133858267713,105.33181666577,3.17623853683472
-103.133858267713,111.101898433655,NaN
-103.133858267713,116.871980201541,NaN
-103.133858267713,122.642061969427,NaN
-103.133858267713,128.412143737313,NaN
-103.133858267713,134.182225505198,NaN
-103.133858267713,139.952307273084,NaN
-103.133858267713,145.72238904097,NaN
-103.133858267713,151.492470808855,NaN
-103.133858267713,157.262552576741,NaN
-103.133858267713,163.032634344627,NaN
-103.133858267713,168.802716112513,NaN
-103.133858267713,174.572797880398,NaN
-103.133858267713,180.342879648284,NaN
-89.3826771653508,-183.172271728516,NaN
-89.3826771653508,-177.40218996063,NaN
-89.3826771653508,-171.632108192745,NaN
-89.3826771653508,-165.862026424859,NaN
-89.3826771653508,-160.091944656973,NaN
-89.3826771653508,-154.321862889087,NaN
-89.3826771653508,-148.551781121202,NaN
-89.3826771653508,-142.781699353316,NaN
-89.3826771653508,-137.01161758543,NaN
-89.3826771653508,-131.241535817545,NaN
-89.3826771653508,-125.471454049659,NaN
-89.3826771653508,-119.701372281773,NaN
-89.3826771653508,-113.931290513887,NaN
-89.3826771653508,-108.161208746002,NaN
-89.3826771653508,-102.391126978116,NaN
-89.3826771653508,-96.6210452102303,NaN
-89.3826771653508,-90.8509634423446,NaN
-89.3826771653508,-85.0808816744589,NaN
-89.3826771653508,-79.3107999065731,NaN
-89.3826771653508,-73.5407181386874,NaN
-89.3826771653508,-67.7706363708017,NaN
-89.3826771653508,-62.000554602916,NaN
-89.3826771653508,-56.2304728350303,NaN
-89.3826771653508,-50.4603910671446,NaN
-89.3826771653508,-44.6903092992589,NaN
-89.3826771653508,-38.9202275313731,NaN
-89.3826771653508,-33.1501457634874,NaN
-89.3826771653508,-27.3800639956017,NaN
-89.3826771653508,-21.609982227716,NaN
-89.3826771653508,-15.8399004598303,NaN
-89.3826771653508,-10.0698186919446,NaN
-89.3826771653508,-4.29973692405886,NaN
-89.3826771653508,1.47034484382684,NaN
-89.3826771653508,7.24042661171256,NaN
-89.3826771653508,13.0105083795983,NaN
-89.3826771653508,18.780590147484,NaN
-89.3826771653508,24.5506719153697,NaN
-89.3826771653508,30.3207536832554,NaN
-89.3826771653508,36.0908354511411,3.51291513442993
-89.3826771653508,41.8609172190268,3.45487356185913
-89.3826771653508,47.6309989869126,NaN
-89.3826771653508,53.4010807547983,NaN
-89.3826771653508,59.171162522684,2.94788455963135
-89.3826771653508,64.9412442905697,2.69887447357178
-89.3826771653508,70.7113260584554,2.34708976745605
-89.3826771653508,76.4814078263411,2.35941791534424
-89.3826771653508,82.2514895942268,2.3533091545105
-89.3826771653508,88.0215713621126,2.48961162567139
-89.3826771653508,93.7916531299983,2.51845455169678
-89.3826771653508,99.561734897884,2.46078062057495
-89.3826771653508,105.33181666577,2.50040626525879
-89.3826771653508,111.101898433655,2.42629384994507
-89.3826771653508,116.871980201541,2.29677772521973
-89.3826771653508,122.642061969427,2.16118621826172
-89.3826771653508,128.412143737313,2.07886123657227
-89.3826771653508,134.182225505198,1.98339509963989
-89.3826771653508,139.952307273084,1.91039943695068
