force,acc1
0.018352,0.001677
0.00842,-0.001085
0.013602,-0.000296
0.028931,-0.002959
0.023749,0.001529
0.015977,-0.002712
0.022454,-0.001627
0.011659,-0.0036
0.039294,-0.002121
0.01209,-0.001578
0.024181,0.001332
0.027419,0.00143
0.022238,0.000838
0.015761,0.003008
0.003023,-0.000641
0.021158,-0.003058
0.027419,-0.000641
0.024613,0.00069
0.028283,-0.004044
0.036703,-0.004685
0.038646,-0.000592
0.014034,0.003304
0.01684,-0.004488
0.024397,0.001726
0.023965,0.000986
0.012738,0.000345
0.014681,-0.004192
0.03001,0.002663
0.023317,-0.001134
0.015761,9.9e-05
0.020295,-0.004241
0.013818,-0.00069
0.014249,-0.00651
0.030442,0.005819
0.02159,-0.005277
0.013602,0.010603
0.004318,-0.00937
0.009931,0.008976
0.022454,-0.016324
0.019215,0.017212
0.024829,-0.024314
0.033896,0.021305
0.015545,-0.030922
0.015329,0.032944
0.018999,-0.048085
0.03001,0.050255
0.018352,-0.065888
0.036703,0.071757
0.01792,-0.091731
0.124143,0.12359
0.643602,-0.172957
1.261943,0.292502
1.866466,-0.342313
2.448104,2.754139
2.946405,3.551801
3.299835,-3.650732
3.548121,-7.566742
3.676583,-6.196257
3.69148,-0.162945
3.595836,2.965464
3.444273,6.199265
3.208293,10.515044
2.96562,14.043665
2.732878,11.316997
2.504239,10.550109
2.324393,11.721499
2.156854,9.352777
2.021052,12.75194
1.915476,12.168316
1.845092,14.764885
1.799105,13.099777
1.728937,5.692626
1.689643,2.020984
1.636316,0.765556
1.515843,1.872587
1.392563,4.346208
1.285044,7.510372
1.16781,9.387743
1.01927,5.995189
0.894263,0.653704
0.761484,-2.595731
0.603876,-6.242862
0.470449,-9.837569
0.360987,-12.036342
0.246127,-11.823685
0.16279,-10.909387
0.090679,-7.614827
0.023533,-5.504578
-0.025045,-7.457159
-0.056998,-9.486329
-0.044907,-9.158663
-0.049225,-6.707384
-0.056134,-3.032289
-0.058509,2.414784
-0.063043,2.29657
-0.061748,-0.051093
-0.068873,0.170589
-0.03476,-0.844464
-0.03843,-3.304374
-0.025045,-6.242763
0.009931,-6.632421
0.004966,-5.045777
0.03109,-2.505825
0.054191,-0.625741
0.063043,3.023856
0.075997,6.724103
0.066929,6.869441
0.06952,4.667462
0.060452,2.712071
0.0706,3.092309
0.066066,3.177036
0.069952,2.712071
0.05743,2.408422
0.056782,1.142638
0.068009,-0.614151
0.089167,-2.671038
0.068873,-4.911929
0.059157,-5.767293
0.055487,-3.979186
0.028931,-1.49299
0.02159,0.19219
0.001943,0.601428
-0.00842,-1.011947
-0.018568,-3.620746
-0.019431,-6.409111
-0.029794,-9.366783
-0.04426,-12.285149
-0.042964,-14.183332
-0.03951,-14.368076
-0.049873,-14.025467
-0.039726,-14.092391
-0.026772,-13.708306
0.011875,-12.939988
-0.026772,-11.098865
-0.025908,-7.722783
-0.026772,-3.87345
0.001727,-0.095972
-0.0095,3.757405
-0.024181,6.676856
-0.001511,8.178428
0.012522,8.977865
0.015977,9.576087
0.037135,9.930236
0.012306,9.738539
0.037567,9.635811
0.049225,9.591869
0.065202,8.90019
0.081179,7.895394
0.060021,7.120122
0.063907,6.978088
0.045987,7.792518
0.065202,8.85107
0.050521,9.880672
0.044044,11.090678
0.05268,11.786006
0.036056,12.406421
0.025045,12.860586
0.034112,12.99621
0.020511,11.887699
0.035408,8.990836
-0.003239,5.412206
0.008636,1.668166
-0.009931,-1.812173
-0.00367,-4.668991
-0.017704,-6.867074
-0.021806,-7.797746
-0.029147,-7.666265
-0.02634,-7.256781
-0.020295,-6.251443
-0.042748,-4.114958
-0.030226,-1.259767
-0.037135,1.478096
-0.015545,3.550518
-0.013386,4.898071
-0.019863,5.204086
-0.018999,3.752523
0.009716,0.909416
0.003886,-2.349735
0.00367,-5.08745
0.006477,-6.936957
0.00842,-7.244008
0.015329,-6.361421
0.028931,-4.746765
0.020727,-2.539558
0.03476,-0.109189
0.040589,2.569296
0.052464,5.076354
0.059589,7.201151
0.065418,9.106436
0.067577,10.559331
0.064339,10.953822
0.051385,9.703622
0.053112,7.374256
0.047066,4.935059
0.03843,2.523184
0.033249,0.483164
0.031522,-0.699175
0.019863,-0.859704
0.025692,-0.29773
0.018568,0.392272
0.014897,1.183029
0.006045,1.830372
0.00108,1.67803
-0.005182,0.661348
-0.00108,-0.64389
-0.005398,-1.699631
-0.011227,-2.471204
-0.03584,-3.291848
-0.018136,-4.105735
-0.028283,-4.694488
-0.012306,-5.038379
0.007772,-5.269679
-0.033033,-5.586791
-0.006045,-5.844376
-0.016408,-5.818583
-0.001511,-5.237573
0.00842,-3.989543
0.007341,-2.482695
0.015761,-1.152157
0.019647,-0.169307
0.024181,0.574007
0.042317,0.666379
0.022886,0.249793
0.033033,-0.362237
0.029363,-1.663826
0.031522,-3.723278
0.019215,-6.040167
0.03951,-8.292154
0.036487,-9.701304
0.037999,-10.008799
0.031953,-9.890338
0.039726,-9.258137
0.039294,-7.694228
0.017488,-5.280578
0.022886,-2.704278
0.034976,-0.301084
0.014249,1.982122
0.028067,3.742216
-0.002591,4.903644
-0.000648,5.407472
0.000648,4.889934
-0.008204,3.080917
0.001295,0.395527
-0.023101,-2.650868
0.011227,-5.762953
-0.024397,-8.229225
-0.01684,-9.711464
-0.006909,-10.075674
0.00108,-9.561982
-0.003454,-8.234502
-0.011659,-6.392985
-0.013386,-4.430343
-0.012738,-2.791324
-0.002807,-1.746433
-0.014249,-1.325064
0.00842,-1.597741
0.012522,-2.362311
0.010579,-3.551209
0.014034,-4.767281
0.015113,-5.727296
0.007988,-6.282217
0.037351,-5.893595
0.015545,-4.266116
0.020727,-1.621265
0.039942,1.649721
0.028499,5.217797
0.007772,8.621053
0.018136,11.426383
0.023101,13.398641
0.040374,14.260514
0.019863,13.860056
0.024829,12.560982
0.033681,10.663835
0.033033,8.324852
0.014897,6.059499
0.013602,4.146324
0.022022,2.836943
0.003239,2.257264
0.017272,2.273243
0.015977,2.752758
0.010795,3.500757
0.016193,4.217341
-0.00475,5.012537
0.013818,5.200289
0.000216,4.978311
-0.004966,4.855214
-0.003886,4.403367
0.006261,3.661039
0.014681,2.938981
-0.008204,2.443832
0.005613,1.996078
-0.002591,1.596015
0.011659,1.377636
0.007341,1.314017
0.02634,1.47854
0.008852,1.969595
0.018999,2.784863
0.02267,3.554464
-0.005398,4.266264
0.004966,4.917995
0.005613,5.173066
0.003023,5.10629
0.008852,4.463682
0.03001,3.533306
0.03843,2.47939
0.036703,1.442834
0.017704,0.40253
0.033249,-0.44228
0.027204,-1.019098
0.044044,-1.436078
0.020511,-1.438297
0.037567,-1.049773
0.024397,-0.329392
0.020942,0.640931
0.006693,1.663185
0.030226,2.721392
-0.002375,3.490006
0.016624,3.886272
0.016624,3.775357
0.007557,3.000085
0.019215,1.64765
0.003239,-0.1337
0.012306,-2.264514
0.012306,-4.482028
0.001727,-6.545178
-0.008636,-8.198056
0.015977,-9.550886
0.012522,-10.540541
0.02159,-11.042396
0.01684,-11.105819
0.007557,-10.735789
0.022886,-9.855668
-0.014465,-8.586629
0.008852,-6.992933
0.003886,-5.127151
0.020511,-3.336677
0.019863,-1.802754
0.01317,-0.661546
0.028499,0.135278
0.023533,0.57159
0.02526,1.000801
0.016624,1.573082
0.017704,2.4715
0.006693,3.654825
0.011659,4.959718
0.022238,6.100729
0.009284,6.873337
0.002159,7.145176
0.006045,6.873584
0.009284,6.06596
0.019431,4.744102
0.011011,3.116573
0.017056,1.307655
-0.012738,-0.477591
0.022022,-2.106057
0.022022,-3.523344
0.010579,-4.641866
0.015977,-5.369497
0.022022,-5.755309
-0.001511,-5.867802
0.00108,-5.783518
0.009284,-5.70244
0.018136,-5.64321
0.006261,-5.736716
0.014465,-5.995633
0.015329,-6.453941
0.006045,-7.019268
0.005613,-7.570983
0.033681,-7.997432
0.013818,-8.175765
0.017704,-8.104353
0.010795,-7.810075
0.011875,-7.364343
0.015329,-6.794084
0.000432,-6.186344
0.009068,-5.49866
0.030226,-4.652667
0.006909,-3.644961
0.024829,-2.500646
0.014465,-1.331278
0.009068,-0.153131
0.015113,0.99296
0.019215,2.07691
0.02526,3.102912
0.030658,4.089165
0.016408,5.032757
-0.000864,5.920966
0.027635,6.737369
0.029147,7.419283
0.013818,7.832416
0.024397,7.96365
0.012738,7.818952
0.01684,7.528373
0.01209,7.163768
0.022886,6.764691
0.02159,6.343124
0.017056,5.802949
0.00842,5.104465
0.01209,4.236871
0.024397,3.239177
0.0095,2.216627
0.01209,1.282799
0.016193,0.523555
0.034544,-0.071905
0.006693,-0.53258
0.036703,-0.893338
0.012306,-1.193139
0.016193,-1.412652
0.008204,-1.494864
0.009068,-1.380694
0.02526,-1.036162
0.027419,-0.45456
0.015545,0.298174
0.012738,1.168727
0.012306,2.070548
0.016193,2.903768
0.020727,3.562897
-0.011011,4.011687
0.018568,4.267398
0.007341,4.358488
0.015329,4.361447
0.018568,4.296939
0.022886,4.159985
0.029794,3.893522
0.023749,3.483298
0.029578,2.931583
0.019215,2.264267
0.027635,1.547387
0.033681,0.846092
0.03001,0.207775
0.023317,-0.311095
0.017056,-0.692073
0.021158,-0.94448
0.011227,-1.055248
0.014249,-1.031427
0.00108,-0.827401
0.016624,-0.42783
0.015329,0.158605
0.023749,0.871984
0.013818,1.618553
0.022454,2.253516
0.006045,2.657476
0.014034,2.721589
0.01792,2.438654
0.019215,1.870467
0.021806,1.072755
0.009931,0.177642
0.006261,-0.72408
0.026772,-1.548423
0.018999,-2.23808
0.027419,-2.78003
-0.006477,-3.108189
0,-3.26423
0.01209,-3.206035
0.011875,-3.021242
0.003454,-2.759169
0.008204,-2.380114
0.034328,-2.078143
0.000432,-1.789339
0.011659,-1.332314
0.003886,-1.049527
0.01317,-0.60271
0.010795,-0.084234
0.016408,0.289543
0.004534,0.869962
0.008204,1.351005
0.019647,1.338873
0.02159,1.631375
0.017056,1.61949
0.021374,1.028813
0.031737,0.166397
0.018352,-0.809843
0.013386,-1.95914
0.023101,-3.139555
0.018568,-4.058242
0.018999,-4.784049
0.014681,-5.315002
0.012306,-5.503099
0.002375,-5.252418
0.007988,-4.797414
0.028283,-4.303153
0.035624,-3.45139
0.0095,-2.572157
0.010579,-1.590244
0.023749,-0.761808
0.02526,-0.055038
0.019215,0.568434
0.002375,1.008297
0.016624,1.22998
0.009931,1.301293
0.028715,1.411419
0.028715,1.311797
0.018999,1.193139
0.006477,0.914939
0.016624,0.521878
0.022454,-0.010357
0.021806,-0.797859
0.016193,-1.55079
0.012306,-2.27852
0.026772,-2.907615
0.024397,-3.240656
0.035192,-3.441921
0.002807,-3.489217
0.006477,-3.350733
0.028283,-3.065431
0.004318,-2.754878
0.018999,-2.406696
0.0095,-1.967129
0.02526,-1.595916
0.00367,-1.371916
0.012522,-1.120741
0.032601,-1.028517
0.031953,-1.086811
0.026124,-1.101212
0.011227,-1.114231
0.021806,-1.211634
0.015761,-1.072311
0.005829,-0.82888
0.019647,-0.464325
0.003886,-0.091139
0.010795,0.313956
0.019431,0.567546
0.02159,0.708644
-0.006261,0.680188
0.005829,0.441589
0.019431,0.115798
0.029578,-0.313216
0.01317,-0.746816
0.018783,-1.213705
0.023317,-1.595176
0.018352,-1.817697
0.018352,-1.784161
0.01684,-1.423206
0.023101,-0.742278
0.015977,0.248215
0.010147,1.506996
0.025692,2.938241
-0.000432,4.361151
0.025692,5.625554
0.026988,6.682232
0.013818,7.487538
0.005829,7.9311
0.019215,8.082308
0.01209,7.989985
0.033465,7.659361
0.017272,7.137236
0.002807,6.549617
0.005398,5.861637
0.02159,5.099188
0.011227,4.36268
0.021158,3.613201
0.008852,2.914815
0.023101,2.29154
0.023749,1.779131
0.003239,1.379165
0.023749,1.169615
0.024829,1.12878
0.005398,1.242506
0.004534,1.509758
0.010147,1.849063
0.016193,2.180082
0.005613,2.421442
0.024397,2.529398
0.011659,2.46711
0.02634,2.252678
0.010147,1.880232
0.020942,1.358353
0.010147,0.765359
0.011227,0.123146
0.026988,-0.545304
0.025692,-1.200143
0.032385,-1.807143
0.037567,-2.413946
0.027419,-2.991997
0.016624,-3.516243
0.030874,-3.969126
0.019647,-4.339106
0.025045,-4.595459
0.020079,-4.649905
0.004102,-4.464027
0.031306,-3.979926
0.019863,-3.20061
0.004318,-2.168295
0.02267,-0.929389
0.019647,0.422553
0.010795,1.77484
0.008852,3.011872
0.014465,4.030871
0.016624,4.714955
0.002591,5.005386
0.024829,4.856743
0.025476,4.298222
-0.001295,3.383135
0.014465,2.21707
-0.004318,0.909613
0.035192,-0.418114
-0.007772,-1.646614
0.030226,-2.710197
0.012738,-3.545439
0.01684,-4.177098
0.019215,-4.574005
0.041237,-4.777095
0.011011,-4.824884
0.022886,-4.75219
-0.009284,-4.627219
0.037567,-4.501509
0.024397,-4.375404
0.019431,-4.324212
0.021374,-4.313116
0.005398,-4.337429
0.015113,-4.355035
0.034976,-4.331659
0.011011,-4.195345
0.008852,-3.943826
0.028499,-3.629624
0.014897,-3.137237
0.03109,-2.640757
0.022454,-2.319848
0.023965,-1.868691
0.019215,-1.558582
0.01792,-1.583143
-0.003239,-1.401309
0.00475,-1.468381
0.027204,-1.713933
0.023965,-1.97793
0.014465,-2.273046
0.017488,-2.429333
0.023533,-2.597506
0.009284,-2.670101
0.020511,-2.666156
0.021158,-2.465236
0.004966,-2.178899
0.014681,-1.729517
0.026988,-1.182092
0.01209,-0.675305
0.017704,-0.04335
0.032601,0.490019
0.007125,1.074186
0.009068,1.420296
0.019215,1.644592
0.022022,1.791608
0.023317,1.740022
0.010579,1.497133
-0.011011,1.017668
0.021806,0.507626
0.013818,-0.136462
0.006909,-0.739714
0.025476,-1.289506
0.028931,-1.693269
0.023533,-1.920277
-0.003239,-2.081447
0.024397,-2.013389
0.006477,-1.764286
0.026772,-1.39618
0.015545,-0.812507
0.027204,-0.206739
0.023317,0.437101
0.02634,1.183079
0.002807,1.916874
0.018783,2.657082
0.020942,3.375293
0.00475,4.165607
0.037351,4.925442
0.026556,5.648437
0.018352,6.341102
0.001511,6.893262
0.036487,7.246671
0.005829,7.422636
0.025476,7.299293
0.024829,6.876938
0.014034,6.301796
0.012522,5.485344
0.015977,4.584757
0.019863,3.585534
0.022238,2.592278
0.010363,1.66427
0.0095,0.937625
0.015977,0.416635
0.022238,0.174042
0.013818,0.289346
0.015977,0.665639
0.01317,1.296657
0.015977,2.063397
0.019647,2.933654
0.01792,3.813874
0.024181,4.63585
0.018999,5.305187
0.011875,5.770252
0.015545,5.992378
0.023317,5.987693
0.012738,5.75156
0.019863,5.282008
0.024397,4.585151
0.001727,3.758786
0.012738,2.850949
0.022238,1.81893
0.026772,0.783952
0.003886,-0.271542
0.015545,-1.286991
0.020295,-2.23877
0.026124,-3.049353
0.0095,-3.744977
0.014897,-4.291169
0.008204,-4.649461
0.015761,-4.840468
0.010795,-4.823404
0.02267,-4.649708
0.021806,-4.336936
0.020727,-3.953443
0.018783,-3.516538
0.01792,-3.112825
