force,acc1
0.02267,0.00148
0.033033,-0.000592
0.033465,-0.001677
0.014897,0.002269
0.005829,-9.9e-05
0.029147,0.001233
0.024613,-0.00291
0.014465,0.002417
0.008636,0.001332
0.028283,-0.000789
0.029794,-0.000641
0.015113,0.000937
0.015761,-0.001578
0.019215,0.001529
0.001295,0.003649
0.027204,0.001677
0.006909,0.00217
0.028499,-0.003649
0.052248,-0.001825
0.001727,0.000838
0.020295,0.000641
0.008852,-0.00074
0.000864,-0.000247
0.017488,0.003748
0.030658,0.002071
0.011011,0
0.011227,0.004241
0.003886,0.002121
0.019647,0.001973
0.02526,0.002811
0.02159,0.004044
0.00367,-0.001085
0.022238,0.004093
0.025692,0.001775
0.018783,0.000888
0.018783,-0.000197
0.015977,0.001381
0.023101,-0.000986
-0.000432,-0.000197
0.00475,0.004882
0.017056,0.00148
0.019863,0.00217
0.018568,0.003107
0.002159,0.000592
0.001295,-0.00148
0.037783,0.005819
0.018352,0.002318
0.026124,0.005918
0.028067,0.001529
0.096724,0.006609
0.2444,-0.009222
0.750257,0.00577
1.516491,0.007398
2.305178,-0.028012
3.023481,-0.094295
3.609869,-0.370819
4.039297,-0.50511
4.28197,-1.548176
4.45318,-4.131972
4.459009,-2.57191
4.395534,-0.090498
4.320184,1.567953
4.176178,-3.931052
4.035411,-7.832465
3.914074,-4.041129
3.766182,0.663469
3.590006,0.68507
3.417501,-5.784998
3.243485,-11.978197
3.048742,-14.216671
2.836943,-7.529902
2.619746,3.120321
2.391322,13.392526
2.157501,24.399117
1.901227,33.339797
1.655099,39.828902
1.395154,40.603335
1.17731,35.834328
0.94392,27.794828
0.753711,18.918064
0.553787,11.5155
0.404383,4.034175
0.234037,-1.671027
0.097156,-5.431983
-0.010363,-9.171486
-0.080747,-13.188598
-0.138177,-15.539318
-0.131268,-14.398752
-0.141199,-11.710649
-0.124143,-9.114031
-0.128461,-9.768968
-0.12328,-13.287923
-0.109246,-16.95779
-0.103849,-17.426109
-0.114859,-15.258998
-0.097371,-12.535189
-0.089167,-10.19083
-0.062827,-9.218633
-0.044692,-8.455888
-0.044692,-9.023484
-0.03951,-8.171523
-0.020942,-4.843822
0.004102,1.621314
0.015545,10.272056
0.020295,18.705259
0.054407,25.121225
0.066929,29.910501
0.057862,31.483337
0.06952,29.422159
0.086792,25.44386
0.093269,19.142459
0.106223,11.343776
0.08269,3.731662
0.100178,-3.010195
0.093269,-8.983783
0.090463,-12.938459
0.082258,-13.454814
0.073622,-10.994115
0.069736,-6.749501
0.047714,-0.826069
0.048362,5.82534
0.027419,13.035368
0.007341,19.980364
