force,acc1
-0.010795,-0.002071
-0.015761,-0.00143
-0.017704,-0.003304
-0.008204,-0.005129
-0.01209,-0.000493
-0.029147,-0.000493
-0.003454,-0.00143
-0.00475,-0.0036
-0.010795,-0.006461
-0.014034,-0.000395
-0.012738,-0.003206
-0.019215,-0.006904
-0.007772,-0.006954
0.008204,-0.002466
-0.003886,0.001134
-0.000648,0.000148
-0.014249,9.9e-05
-0.010795,-0.003502
-0.008852,0.001134
-0.010795,-0.00148
-0.012954,-0.003847
-0.026556,-0.002811
-0.012306,-0.000247
-0.017056,-0.001973
-0.012954,-0.005721
-0.02159,-0.001332
-0.016624,0.000789
-0.037783,-0.003008
-0.011875,-0.003206
-0.030658,-0.002959
-0.005829,-0.000395
-0.026772,-0.004537
-0.009716,-9.9e-05
0.002375,-0.001332
-0.027635,-0.004291
0.001511,0.000493
-0.012954,-0.007546
-0.005182,0.004734
0.010147,-0.006954
-0.026772,0.001677
-0.003023,-0.006313
-0.017272,0.002269
-0.02267,-0.010801
-0.004534,0.005474
-0.006045,-0.012181
-0.002375,0.010455
0.007125,-0.017212
-0.011659,0.010406
-0.012522,-0.023031
-0.002375,0.018691
0.295353,-0.032402
0.941114,0.03255
1.550171,-0.029837
2.082584,0.172907
2.555623,-0.193275
2.961734,0.483065
3.249962,-1.156102
3.428944,-2.968127
3.504293,3.037862
3.487885,4.220744
3.392457,3.314041
3.214338,-1.222878
2.99088,-3.495677
2.793115,-9.141747
2.626007,-14.999834
2.446809,-9.343407
2.300212,-2.786392
2.193773,1.89478
2.097481,5.911251
2.022563,8.078806
1.941384,10.287937
1.902954,13.549553
1.841422,14.657225
1.777731,14.765526
1.713824,10.745258
1.576295,8.36401
1.411562,8.038366
1.291737,10.714879
1.135641,10.032768
1.035678,5.857495
0.897717,6.621769
0.743564,10.173668
0.649647,13.537963
0.51514,15.894602
0.424246,18.451027
0.349976,20.098529
0.240514,18.083068
0.160199,15.181224
0.096508,10.162818
0.02159,3.230595
-0.018999,-4.007988
-0.071463,-10.003276
-0.066498,-14.833584
-0.09111,-17.621604
-0.096292,-19.995208
-0.096076,-20.377025
-0.104496,-20.733196
-0.094781,-20.304429
-0.071895,-16.992805
-0.038646,-11.04792
-0.05268,-3.168307
-0.013818,1.945479
-0.021158,2.964429
0.012522,1.922743
0.006477,0.141048
0.043396,-3.949448
0.046851,-11.048808
0.059589,-15.781024
0.046635,-18.651996
0.051385,-19.804054
0.032385,-17.781294
0.041669,-13.280575
0.03843,-8.965141
0.028715,-5.986707
0.046203,-2.853168
0.025692,1.539743
0.027635,5.953467
0.019431,8.304385
0.033681,9.04109
-0.001511,8.016222
-0.001511,5.416645
-0.010795,2.11015
-0.021374,0.420087
-0.015977,1.84852
-0.044907,5.029453
-0.043396,7.480535
-0.058941,8.751843
-0.080747,11.122981
-0.058293,13.550983
-0.062611,13.931073
-0.071032,13.021707
-0.045123,11.544745
-0.047282,8.149281
-0.066498,3.633964
-0.043828,0.906062
-0.05268,-0.159592
-0.03951,-1.200685
-0.027204,-2.648796
-0.029147,-3.665034
-0.040589,-4.178232
-0.03109,-4.871242
-0.018568,-6.177171
-0.02526,-5.713438
0.004966,-3.313745
-0.00842,-0.849347
0.022454,1.045137
0.026556,2.333312
0.024613,2.464349
0.03476,1.863513
0.018136,1.014462
0.044907,-0.058491
0.027851,-1.533776
0.02159,-2.554156
0.035408,-1.671076
0.025476,0.71831
0.023101,3.685205
-0.001511,6.284782
-0.007557,7.546719
0.017704,8.030327
-0.005182,7.453756
0,5.815575
-0.003454,4.234898
-0.007125,3.381211
-0.007988,3.535181
-0.042964,3.332732
-0.044044,1.899909
-0.051169,0.116981
-0.053975,-0.9539
-0.04793,-0.461464
-0.045987,1.274513
-0.050305,2.491917
-0.053112,2.669214
-0.042317,2.396932
