force,acc1
-0.006477,0.002022
0.000648,0.002959
-0.004318,0.005869
-0.022454,0.001677
-0.009068,0.001825
-0.001511,0.00143
0.014681,0.006214
-0.007557,0.006609
0.010147,0.004537
-0.015113,0.003206
-0.002807,0.004882
-0.015113,0.002367
0.016408,0.002959
-0.022022,0.005425
-0.014681,0.004685
-0.007988,0.001973
0.00108,0.002515
0.000432,0.005573
-0.008636,0.005277
0.009284,0.004882
0.023749,0.003107
-0.005613,0.002959
0.003886,0.006066
0,0.004291
-0.00367,0.00148
0.002591,0.002022
-0.002591,0.004734
-0.011659,0.003995
0.000864,0.003403
-0.003454,0.002565
-0.015545,0.003502
-0.001511,0.001332
-0.004534,0.006757
-0.005829,0.004784
0.002159,0.006411
-0.004318,-0.001677
-0.00367,0.008581
0.003886,4.9e-05
0.006261,0.010357
-0.016624,-0.005425
-0.016193,0.015288
-0.014897,-0.007299
0.003886,0.01593
0.000864,-0.013414
-0.009068,0.023722
-0.026772,-0.025744
-0.001943,0.04044
-0.00108,-0.045569
-0.011443,0.075702
-0.021806,-0.116587
0.353862,0.272923
1.042803,-1.419951
1.720301,-3.281442
2.333893,7.635885
2.918553,16.085066
3.438228,21.085422
3.81476,24.253581
4.092624,24.591259
4.234472,28.046249
4.253687,29.213447
4.173587,26.093866
4.004105,22.010175
3.779568,17.039904
3.536463,10.131649
3.246076,2.441416
2.990233,-5.834217
2.746048,-8.914344
2.527988,-11.024346
2.320291,-13.396767
2.143468,-7.902743
2.000757,-6.031339
1.866898,-7.930656
1.735414,-6.773223
1.606953,-6.167653
1.459924,-3.226058
1.274033,0.499242
1.100017,2.142502
0.919739,1.87742
0.74745,-0.244714
0.572138,-1.768379
0.446916,-5.641237
0.315648,-9.939409
0.216549,-12.622728
0.088088,-14.346968
0.029578,-15.436886
-0.031522,-15.455922
-0.077509,-13.521195
-0.086145,-11.499521
-0.084633,-7.058673
-0.087872,-1.897542
-0.112269,1.323288
-0.079883,2.557657
-0.091974,2.876347
-0.082042,1.935615
-0.084201,-1.084739
-0.104064,-4.337873
-0.074918,-6.995004
-0.071032,-6.998357
-0.058941,-4.537461
-0.053328,-2.31975
-0.042964,-1.002823
-0.020942,-1.334138
-0.005829,0.246489
0.024397,0.864191
0.044044,0.504568
0.053328,-0.530805
0.052248,-0.760773
0.060236,0.253048
0.070384,-1.243838
0.072111,-3.880107
0.088304,-4.727679
0.068441,-1.945479
0.073838,0.589887
0.079668,0.38808
0.055055,-0.64892
0.055487,-0.893239
0.031522,-0.929981
0.044692,-2.923495
0.024181,-6.198575
0.001727,-8.381567
0.011875,-9.233182
-0.02159,-8.950741
-0.020511,-7.381111
-0.045339,-5.873473
-0.063259,-4.98196
-0.082474,-3.836215
-0.09111,-1.808721
-0.071032,0.196087
-0.077509,1.818387
-0.073838,2.998606
-0.071463,3.851503
-0.062395,2.691653
-0.033033,-0.293933
-0.058077,-2.224123
-0.044476,-2.641793
-0.034328,-1.547387
-0.031522,-0.525873
-0.024829,0.506738
-0.02159,1.616284
-0.00475,2.737814
0.007988,4.152834
-0.012954,5.794023
-0.003239,7.324149
0.021374,8.084034
0.028715,7.927599
0.036271,7.768254
0.033465,8.006457
0.033681,8.052471
0.064554,8.107361
0.054839,7.90511
0.062395,7.619857
0.055271,7.048119
0.041237,5.385082
0.038646,3.328096
0.025045,2.737666
0.037567,4.465063
0.040158,7.492569
0.005182,10.591733
0.010795,13.283731
0.009716,14.337943
-0.013818,12.985261
-0.029578,9.801863
-0.021158,5.839987
-0.019215,2.406696
-0.04901,0.036002
-0.050953,-1.423798
-0.049225,-2.499167
-0.034112,-3.092851
-0.061532,-2.159714
-0.046203,-0.2927
-0.054191,1.233826
-0.042101,2.092544
-0.053975,2.977942
-0.051169,4.33664
-0.041021,5.036801
-0.03476,4.241753
-0.028931,2.611364
-0.018568,1.257055
-0.011875,0.932447
-0.006909,1.488995
0.006261,2.537684
0.004966,3.845585
-0.005613,4.792186
0.013818,5.102542
0.02526,4.290824
0.026124,2.604164
0.033465,1.042918
0.041453,-0.120483
0.024181,-1.078131
0.049441,-1.794419
0.025045,-2.148322
0.044907,-1.810644
0.036056,-0.505949
0.026772,1.450676
0.033033,3.329181
0.014249,4.777046
-0.0095,5.750475
-0.003454,6.237881
0.018999,6.311167
-0.000864,6.107288
-0.019215,5.969002
-0.022022,6.019749
-0.034976,5.741746
-0.043396,4.694488
-0.03001,2.37824
-0.036919,-0.981912
-0.038862,-4.494604
-0.053328,-7.400986
-0.026772,-9.472027
-0.039726,-10.591141
-0.051816,-11.011672
-0.041885,-10.979714
-0.038215,-10.934835
-0.034976,-11.074847
-0.024397,-11.095216
-0.033681,-10.851044
-0.004534,-10.644749
-0.006045,-10.584878
0.006261,-11.196859
0.002375,-12.3393
-0.003239,-13.174887
0.013602,-13.60464
0.002807,-13.460091
0.01209,-12.575827
0.014465,-11.145963
0.01684,-9.405794
0.030226,-7.577543
0.058941,-5.853598
0.021806,-4.337084
0.023317,-3.173634
0.010579,-2.397819
0.022022,-1.897098
0.014681,-1.623928
0.015761,-1.405649
0.004318,-0.979693
0.016193,-0.354396
-0.009284,0.618886
-0.001943,1.766752
-0.014897,3.078599
-0.015545,4.218179
0.00367,4.696855
-0.013602,4.218623
-0.011227,2.861749
-0.019647,0.890774
-0.042964,-1.087403
-0.027419,-2.406055
-0.019215,-2.967141
-0.041021,-3.008814
-0.021806,-2.684995
-0.028931,-2.008408
-0.01209,-0.672494
-0.023965,1.063878
-0.030658,2.951409
-0.021158,4.824884
-0.028283,6.544488
-0.011659,8.009515
-0.018568,8.884408
-0.002159,8.837803
-0.003023,7.902151
0.006261,6.342286
-0.001511,4.566904
0.011227,2.501583
-0.003454,0.208268
-0.000432,-2.035533
0.01317,-4.170588
0.011659,-5.873079
0.011227,-6.832207
0.009716,-7.054974
0.022238,-6.501582
0.018136,-5.27244
0.029363,-3.887406
0.014897,-2.767701
0.001295,-2.040464
0.015113,-1.531704
-0.007125,-1.152058
0.005398,-0.943741
-0.007341,-0.892697
-0.01209,-0.641967
-0.002375,-0.048233
-0.009931,0.936787
-0.019647,2.120704
-0.004966,3.41889
-0.009068,4.716582
-0.020727,5.947548
-0.009716,6.736087
-0.015977,6.941642
-0.003454,6.49956
-0.005613,5.728184
-0.007988,4.979248
-0.021374,4.516156
-0.020295,4.488883
-0.013602,4.998432
-0.01209,6.033608
0.004534,7.442807
-0.006909,8.794009
-0.004318,9.963131
-0.016408,10.799409
0.00367,11.330855
0.001511,11.41647
0.000216,10.891583
0.001943,9.814685
0.007341,8.205306
-0.001727,6.29504
-0.012738,4.557336
0.017056,2.915456
0.003886,1.722218
0.010579,1.109645
0.000216,0.729604
-0.005182,0.582539
0.003023,0.635851
0.020727,0.958635
-0.000648,1.463498
-0.004102,2.116265
-0.029794,2.73811
0.007988,3.083925
