force,acc1
0.003239,-0.003797
0.002159,0.000197
0.000864,0.00148
-0.00108,0.000641
0.015545,-0.000247
0.000216,-0.001775
0.011227,-0.000247
0.007988,-0.000197
-0.002807,-0.000345
0.012306,-0.002071
-0.01209,0.002071
0.002159,-0.000148
0.006909,0.003452
-0.000864,-0.003748
0.005182,0.001233
0.008852,-0.001282
0.011011,-0.005474
-0.004102,0.000838
0.008636,0.002269
-0.001727,0.003502
0.012522,-0.000838
0.012522,-0.000986
0.00842,-0.002515
0.011659,-0.000444
0.002375,-0.000838
0.000864,-0.00143
0.004318,0.005573
-0.009284,-0.000542
0.019647,-0.001233
-0.006909,-0.001134
-0.012522,-0.000345
0.00475,-0.000395
0.021374,-0.001381
0.009716,0.001825
0.020079,0.000542
-0.00108,-0.000395
0.005182,0.001332
0.011659,0.001874
0.001943,-0.003354
0.004534,0.000937
0.001511,0.002515
0.011227,-0.00291
-0.001943,0.000592
0.012306,0.005277
0.009284,0.001282
-0.005182,0.003995
-0.006909,-0.002959
0.006477,0.007694
-0.00842,-0.006559
0.059805,0.006017
0.270956,-0.010357
0.549469,0.021749
0.883036,-0.010455
1.218763,-0.117474
1.566364,-0.645912
1.85783,1.057615
2.100072,0.639945
2.285315,-0.807673
2.435366,-1.043954
2.530147,-1.83264
2.565339,-1.190969
2.551305,-2.065074
2.509205,-1.946662
2.447457,0.399916
2.35829,0.485186
2.242135,1.109891
2.109787,3.325975
2.004859,6.806118
1.884602,10.174999
1.804503,11.532564
1.686189,11.705668
1.603283,12.757414
1.495116,10.561797
1.387813,7.558654
1.296271,6.2582
1.20365,5.45462
1.114698,5.299664
0.983862,4.164127
0.896206,1.671322
0.779835,0.084382
0.673828,-1.461131
0.558105,-1.788402
0.455336,-1.356528
0.353862,-1.037148
0.262104,-1.162119
0.17488,-0.665195
0.114859,-1.345531
0.043828,-2.893609
0.003239,-4.301575
-0.039942,-5.343852
-0.04426,-4.985363
-0.050953,-4.356219
-0.066066,-3.862797
-0.046635,-2.911264
-0.045987,-1.805121
-0.062395,-1.153932
-0.047066,-0.83036
-0.068873,-0.855659
-0.033896,-0.280715
-0.031306,0.170047
-0.044044,1.045483
-0.015545,1.978275
-0.018999,1.810546
-0.007341,1.145844
0.010363,-0.022883
0.016408,-0.814134
0.02634,-2.179984
0.026988,-3.315619
0.010147,-4.018246
0.040374,-4.810878
0.023533,-5.726951
0.027851,-5.386265
0.03001,-4.07432
0.038646,-2.0234
0.038215,-0.387883
0.047498,0.826513
0.019215,2.071732
0.014897,2.409606
0.034328,2.786885
0.024829,2.974391
0.028283,4.007741
0.011659,5.837422
0.007341,7.479943
-0.007772,8.569762
0.010795,8.815019
-0.020727,8.645859
-0.032601,8.475221
-0.03584,8.542786
-0.028067,8.40159
-0.032169,7.640373
-0.050953,6.655946
-0.03001,5.646268
-0.029363,4.068402
-0.030226,2.065863
-0.033033,-0.140999
-0.035624,-1.823812
-0.029578,-3.105033
-0.016408,-4.860392
-0.02526,-6.861896
0.001727,-8.396461
-0.016193,-9.488992
-0.018352,-10.660827
-0.001295,-11.933762
0.005398,-12.34507
0.0095,-12.073429
0.00475,-11.379778
-0.011227,-10.04416
0.024397,-7.900375
0.016624,-4.84752
0.036919,-1.697905
0.011875,0.992072
0.024181,3.165348
0.043828,4.999764
0.024181,6.45039
0.025476,7.099212
0.024829,7.096351
0.031306,6.652789
0.019863,5.820506
0.018999,4.917502
0.012306,3.730971
0.02634,1.981283
0.023317,0.033733
-0.002159,-1.841813
0.019431,-3.315422
-0.003023,-4.430294
-0.001511,-5.214739
-0.00367,-5.481646
-0.006261,-5.36718
0.006045,-5.082667
-0.036487,-4.622928
-0.002375,-3.881834
-0.023965,-2.62542
-0.016624,-1.143181
-0.027419,0.274797
-0.021374,1.481499
-0.02634,2.32912
-0.007988,2.789006
-0.020295,2.85011
0.00108,2.69042
-0.021806,2.214111
-0.005182,1.524751
-0.003239,0.66268
-0.002375,-0.253591
-0.000648,-0.927219
-0.001511,-1.285708
0.001295,-1.150628
0.006261,-0.440208
0.020511,0.90764
0.007988,2.717249
0.015113,4.610796
0.01209,6.216082
0.014034,7.277248
0.01209,7.541837
0.02634,7.000971
0.022886,5.773063
0.001295,4.022832
0.018999,1.878357
0.014249,-0.457815
0.001511,-2.716756
0.029147,-4.53179
-0.005398,-5.612288
0.003454,-5.95539
-0.001511,-5.647303
0.009068,-4.75145
-0.000432,-3.455089
-0.003454,-2.089535
-0.016193,-1.013722
-0.012954,-0.402086
-0.007341,-0.13439
-0.021158,-0.193226
0.008636,-0.633977
0.00367,-1.256315
-0.011011,-1.871749
-0.00842,-2.328281
-0.015329,-2.589073
-0.012738,-2.537782
-0.004966,-1.939265
-0.014681,-0.828633
0.009931,0.498847
-0.009284,1.797181
0.007988,3.03875
0.003886,4.190561
0.008852,5.200979
-0.000864,5.89976
-0.007125,6.209622
0.007772,6.147334
0.001511,5.804971
-0.001727,5.211287
0.010363,4.484543
0.007557,3.720417
-0.009068,3.004228
-0.001295,2.44112
0.041453,2.05378
0.005613,1.82322
0.002375,1.744016
0,1.782681
0.008636,1.87525
0.015329,1.837325
0.011659,1.605681
0.001727,1.269138
-0.000432,0.837856
0.005613,0.255711
0.013602,-0.438532
-0.005398,-1.030244
0.011443,-1.404219
-0.000864,-1.542998
0.002807,-1.462956
0.002159,-1.163006
-0.016624,-0.72413
0.028715,-0.302317
-0.015113,-0.018445
-0.002159,0.051783
-0.001511,-0.172168
-0.0095,-0.682604
-0.002591,-1.460736
-0.003454,-2.4028
-0.022022,-3.439603
0.005182,-4.44287
-0.002159,-5.309083
0.001295,-5.882745
-0.005829,-6.065023
-0.006477,-5.846102
-0.009068,-5.291674
-0.006477,-4.461167
0.00475,-3.398226
0.00842,-2.144327
-0.004534,-0.764767
0.010363,0.723094
0.009716,2.308554
0.000216,3.916652
0.002807,5.434399
0.012522,6.711428
0.019215,7.627896
0.013602,8.077425
0.004318,8.044777
0.006477,7.545536
0.014897,6.631731
0.020727,5.396671
0.001295,3.991812
0.007988,2.547498
0.002807,1.146091
-0.007341,-0.149235
-0.002375,-1.318801
0.010579,-2.409902
0.014897,-3.494099
-0.006693,-4.644332
0.004534,-5.859073
-0.007988,-7.098965
-0.003023,-8.276175
0.013818,-9.264696
-0.011443,-10.023496
