force,acc1
-0.013386,0.001677
-0.021374,0.00217
-0.011659,0.003699
-0.010579,-0.00286
-0.019647,0.001134
-0.041237,-0.000986
-0.021806,-0.002022
-0.016624,-0.002022
-0.020511,-0.00217
-0.0095,-0.000986
-0.015113,-0.001775
-0.016408,-0.002811
-0.014034,-0.000296
-0.002807,-0.004587
0.006477,-0.001627
-0.006909,0.003107
-0.01209,-0.00074
-0.019215,-0.001627
-0.005398,0.001825
-0.011443,-0.004291
-0.014249,0.000345
-0.01792,0.002515
-0.011659,-0.001529
-0.021374,-0.003995
-0.031953,0.000493
-0.003886,0.001184
-0.007557,0.00148
-0.012306,0.000542
-0.009716,0.004932
-0.013602,0.00286
-0.01209,0.002071
0.017056,0.003452
-0.016624,0
-0.007772,0.003206
-0.0095,-0.003649
-0.02526,0.007694
-0.007125,-0.00434
-0.013386,0.007496
-0.020942,-0.006017
0.00367,0.006904
-0.002375,-0.01159
-0.013386,0.012527
0.000864,-0.017952
-0.02526,0.015436
-0.022886,-0.028308
-0.00475,0.030725
0.012738,-0.0361
-0.034112,0.041082
0.0095,-0.048479
0.102769,0.062288
0.767097,-0.076541
1.747289,0.091632
2.60269,-0.031218
3.411888,0.517785
4.070387,0.33748
4.546665,0.950941
4.832518,0.271
4.912402,2.195667
4.869005,-1.878259
4.68333,-4.752436
4.461816,-1.88398
4.187621,-0.961051
3.954879,5.23703
3.77417,-3.646096
3.615914,-7.562846
3.520486,-2.663148
3.425921,1.797033
3.34906,2.571812
3.230315,-1.437902
3.096888,-5.800582
2.929996,-11.632481
2.784695,-17.089862
2.580452,-12.556938
2.381607,-0.41121
2.12123,4.815267
1.722892,12.413474
1.416096,19.878819
1.149242,27.79468
0.945863,34.945922
0.746371,38.59399
0.538026,44.283213
0.390781,42.591621
0.235548,28.944519
0.115507,12.074317
-0.007341,1.045187
-0.057214,-9.714669
-0.131052,-17.065006
-0.127814,-22.202958
-0.127382,-19.941945
-0.165164,-15.5262
-0.138609,-11.855791
-0.138609,-6.80449
-0.142063,-4.1191
-0.154154,-2.800793
-0.155665,-2.502964
-0.15329,-2.862982
-0.137313,-6.456259
-0.128029,-11.35073
-0.101258,-16.660158
-0.08744,-16.643588
-0.0516,-15.035688
-0.021374,-16.000142
-0.006477,-15.513377
