force,acc1
-0.006261,-0.000641
0,0.00143
-0.000864,0.002614
0.008852,-0.003896
-0.015545,0.002811
-0.007772,-0.00148
-0.005182,0.001874
0.009284,-0.000986
0.008636,0.000542
0.01209,0.000542
-0.003454,-0.002466
-0.006477,-0.002121
-0.007125,-0.000444
-0.00475,0.000838
-0.013386,0.002071
0.007772,0.003206
-0.008204,0.000345
-0.017272,-0.002712
-0.015545,-0.00074
0.004966,0.00286
0.011227,-0.000789
0.011227,-0.000197
-0.008636,-0.00148
-0.001943,0.001332
-0.020295,-0.003748
-0.00367,-0.001036
0.004534,0.002318
-0.001943,-0.00074
0.026556,0.002762
-0.017056,-0.003058
0.00367,0.003008
0.003023,-0.001973
0.008852,0.000247
0.002375,-0.004587
-0.014249,-0.000345
0.00108,-0.006313
0.007557,0.00148
-0.002375,-0.010948
0.007772,0.009765
-0.005829,-0.011836
-0.0095,0.017064
0.013602,-0.017853
-0.018568,0.019185
0.010147,-0.021749
-0.0095,0.024807
0.003886,-0.03181
0.001511,0.037087
0.016624,-0.048183
0.009716,0.051685
0.131268,-0.050057
0.588547,-0.169307
1.11621,-3.172203
1.683382,3.189859
2.156638,11.660296
2.584554,16.545199
2.91661,21.103127
3.130352,22.354856
3.258382,20.966517
3.272416,20.283963
3.197282,19.557466
3.076809,16.668099
2.870191,14.056488
2.643495,8.777143
2.431912,2.919007
2.266747,-3.397979
2.059482,-6.353481
1.906408,-7.649349
1.774277,-11.816781
1.633293,-10.792209
1.551251,-9.291722
1.442005,-9.521098
1.351974,-8.270652
1.25417,-4.628797
1.147947,-2.48447
1.075836,-1.199008
0.949534,-0.060907
0.810277,-0.577706
0.658499,-0.480353
0.52097,0.736607
0.365305,0.316273
0.271388,-0.368698
0.153722,-1.415956
0.068873,-2.65644
0.01317,-4.386845
-0.056134,-5.921361
-0.061532,-6.601302
-0.052464,-9.264795
-0.062611,-12.491395
-0.068441,-13.093563
-0.055271,-12.939396
-0.045771,-11.054183
-0.069952,-7.354726
-0.063475,-5.656032
-0.054407,-6.001453
-0.049657,-5.14239
-0.063907,-3.037616
-0.044907,0.680681
-0.03843,5.65983
-0.047282,9.394105
-0.020079,12.360063
-0.013602,12.906008
0.003454,11.447096
0.006045,8.384624
0.015113,5.781694
0.042964,4.238942
0.049441,1.956674
0.059373,0.006115
0.055271,-1.425573
0.067361,-4.134191
0.045771,-7.931396
0.063475,-10.939125
0.041885,-12.584211
0.053112,-12.999021
0.03476,-11.973117
0.020942,-10.99446
0.033249,-11.362369
0.019863,-11.444285
0.028067,-10.016542
0.01209,-7.327749
-0.014681,-5.524157
-0.000648,-5.351447
-0.01684,-5.821838
-0.025045,-5.289159
-0.041885,-4.165656
-0.041885,-3.41307
-0.04318,-1.984094
-0.070816,-0.087983
-0.058725,1.086466
-0.053544,1.306471
-0.049873,1.470748
-0.056566,2.077206
-0.042101,2.387216
-0.032385,2.126523
-0.015113,1.722169
-0.026772,1.790572
-0.026988,2.375922
-0.019863,2.639426
-0.031306,2.107388
-0.012738,1.125131
-0.002807,0.606803
0.00475,1.307507
0.001295,3.422145
0.022886,6.424153
0.015977,8.824833
0.017056,10.040461
0.021806,10.256867
0.038646,9.659039
0.041021,9.263364
0.023749,9.426606
0.041669,10.360285
0.037135,11.746503
0.027635,12.450955
0.035624,12.402624
0.020295,12.2056
-0.005182,11.799224
0.018568,10.79936
0.006909,9.478093
0.006477,8.565176
0.003239,7.585138
-0.017704,5.730748
-0.017056,3.373715
0.000216,0.948672
-0.028283,-1.355493
-0.038215,-3.478268
-0.023317,-5.16044
-0.025476,-6.279061
-0.022886,-6.710146
-0.037135,-6.388447
-0.045123,-5.18796
-0.018136,-3.247856
-0.028067,-0.813049
-0.026772,1.448604
-0.023317,3.252542
-0.023317,4.815513
0.001511,5.972306
-0.012522,6.772335
-0.010795,7.489708
-0.007988,8.159293
0.003886,8.25847
-0.012738,7.66592
0.00108,6.449404
0.007341,4.519411
0.010363,2.122282
0,-0.09104
0.008636,-1.882106
0.036703,-3.200857
0.03476,-4.115401
0.037567,-4.817486
0.028931,-5.196886
0.034544,-5.170402
0.012306,-4.750513
0.030226,-3.99556
0.024181,-2.686327
0.011875,-0.852454
0.011659,1.134353
0.009931,2.968522
0.007125,4.156582
-0.006693,4.396955
-0.009716,4.091236
-0.019431,3.751093
-0.022886,3.734128
-0.024613,3.940078
-0.009068,4.04611
-0.018783,3.749021
-0.017272,3.031994
-0.045555,2.047418
-0.048794,0.970471
-0.023965,-0.212608
-0.027851,-1.267362
-0.034112,-2.364086
-0.020727,-3.707249
-0.023317,-5.245858
-0.01684,-6.721834
-0.021806,-8.157862
-0.021158,-9.518829
-0.01684,-10.66127
-0.00108,-11.477377
-0.005398,-12.045762
-0.003454,-12.501308
0.003454,-12.812157
0.025476,-12.885048
0.000216,-12.454802
0.016624,-11.264375
0.009068,-9.433017
0.003886,-7.272859
0.011011,-5.112948
0.007341,-3.384466
0.005613,-2.217218
0.014681,-1.523863
0.000648,-1.212472
0.009716,-1.13529
-0.007988,-1.191857
0.012738,-1.506405
-0.001511,-2.162131
0.001511,-3.093197
-0.012522,-4.1227
