force,acc1
-0.003454,0.002663
0.005182,0.005474
0.008636,0.004291
0.004534,0.006707
0.018999,0.006362
-0.009068,0.004932
0.006909,0.006313
0.009068,0.001578
0.008636,0.002219
-0.006045,0.00434
-0.00108,0.003156
-0.004102,0.003847
-0.011443,0.000444
0.006477,0.002071
-0.012954,-0.001282
-0.003454,0.001578
0.007988,0.001381
0.009284,0.002367
0.020295,0.000444
0.021374,0.001825
0.010579,0.003502
0.017056,0.002269
0.011227,0.002269
0.008204,0.000592
0.004966,0.004981
0.012522,0.000937
0.011227,0.002367
0.012738,0.003107
0.026124,0.001825
0.000648,0.002071
0.007772,0.001332
0.020727,0.001677
0.009931,0.002712
0.015761,-0.000493
0.011443,0.002219
0.018783,0.002417
0.015545,0.001775
0.00367,0.004488
-0.008636,0.001874
0.001511,0.001726
0.010147,0.003748
0.02159,0.002811
0.022022,0.001825
0.019215,0.005721
0.007125,0.000592
0.018999,0.006658
0.025045,0.001184
0.011443,0.003649
0.002159,-0.001627
0.055271,0.005573
0.435041,-0.00508
0.987532,0.009913
1.568955,0.003995
2.062721,0.013069
2.498194,-0.176458
2.875373,-0.541211
3.093002,-0.26449
3.22427,-2.940657
3.215202,-4.186074
3.122148,-1.980445
2.954177,0.955971
2.690778,2.086971
2.429105,0.347294
2.17391,-1.629452
1.915044,-2.846412
1.694177,-3.553428
1.538297,-4.845745
1.402063,-6.30155
1.274033,-5.992181
1.190695,-4.841602
1.062234,-5.23999
0.962704,-7.457454
0.891888,-7.506969
0.77746,-2.016397
0.72586,3.769587
0.614023,5.474642
0.538458,4.390889
0.470881,5.576483
0.378691,9.128925
0.317807,10.208535
0.243537,7.321634
0.189777,4.879774
0.138609,5.561293
0.079883,6.606628
0.04793,6.661321
0.021158,5.854683
-0.012522,6.348895
-0.048794,6.714634
-0.049441,5.404316
-0.047282,3.443696
-0.051169,2.322363
-0.061748,4.192978
-0.06585,6.118236
-0.054839,5.696029
-0.060668,4.026186
-0.044692,4.001774
-0.024397,7.611375
-0.015761,13.041533
-0.013386,17.956224
-0.002591,21.26336
0.007988,23.147438
0.012522,22.801377
0.029578,19.397726
0.039726,15.044072
0.050737,10.926007
0.056134,6.419813
0.068441,0.231497
0.055271,-6.762669
0.058077,-11.801344
0.068009,-14.96181
0.069736,-17.743813
0.078156,-21.086211
0.061316,-23.067297
0.044044,-22.55834
0.054191,-20.869017
0.051169,-18.537776
0.029794,-14.908547
0.024181,-9.800876
0.004966,-3.980173
0.001295,1.707867
0.00108,5.84048
-0.028715,7.897466
0.006909,9.420293
-0.024181,11.212838
-0.024397,12.210631
-0.049657,12.021942
-0.047066,12.071703
-0.018999,13.152842
-0.042964,13.610805
-0.032169,12.149132
-0.02526,9.59177
-0.019215,7.462386
-0.031953,5.884422
-0.018136,4.472756
-0.025908,3.143106
-0.025476,1.612339
-0.019215,-0.568927
-0.011443,-4.193422
0.000216,-8.711649
0.002375,-11.654575
0.020727,-12.376584
0.026124,-12.758647
0.009284,-13.681132
0.023965,-13.891964
0.036703,-12.470189
0.051816,-9.934922
0.04426,-7.680025
0.05268,-6.638783
0.041885,-5.731833
0.036056,-3.149715
0.054407,0.595559
0.048146,3.996152
0.05268,5.848963
0.03951,5.517647
0.049225,3.161995
0.027419,0.05277
0.017488,-2.306138
0.003239,-3.749219
0.01792,-5.211089
0.004534,-7.466085
0.00475,-10.261009
-0.023101,-12.451251
-0.004318,-13.137357
-0.010363,-12.794008
-0.025908,-12.546335
-0.022238,-12.348029
-0.02634,-11.659211
-0.011443,-9.911052
-0.036919,-7.029427
-0.025045,-3.761252
-0.018352,-0.818523
-0.013386,1.094751
-0.008852,1.945972
-0.021374,2.536204
-0.005398,3.748134
-0.015329,5.512222
0.00475,6.457492
0.001727,6.296371
0.030658,6.047959
0.007772,6.59203
0.004534,7.481867
0.01209,7.371346
0.028283,5.811383
0.031522,3.247709
0.015977,0.147854
