force,acc1
0.009068,0.003945
0.009284,0.00074
0.001943,0.002959
0.00475,0.005573
0.011875,-0.000937
0.014897,0.002417
0.00475,0.000592
0.019431,0.001627
-0.001727,0.004291
-0.00475,0.001085
-0.000648,0.004784
0.015329,-0.002762
0.001943,0.001282
0.017056,0.003551
0.000648,0.001134
-0.014681,0.002269
0.007557,0.002712
0.008636,-0.000197
-0.007988,0.002712
0.013602,0.000838
0.017056,-0.002121
-0.005398,0.002712
0.002375,-0.000937
-0.004966,0.002071
0.0095,0.004882
0.001727,0.000986
-0.009931,-0.00074
-0.019647,0.000493
0.006477,-0.001134
-0.004102,0.000247
0.010579,0.00503
-0.008204,0.001085
0.008204,0.005918
0.003239,0.00143
0.001511,0.006017
-0.009068,-0.001381
0.01317,0.003502
-0.001295,-0.002811
-0.00108,0.009074
-0.011875,-0.009666
0.010147,0.015683
-0.003239,-0.013562
-0.000648,0.019579
-0.011011,-0.021552
-0.018783,0.028851
-0.010147,-0.032402
-0.009716,0.039553
0.011443,-0.048183
0.005182,0.056666
0.05743,-0.068847
0.544935,0.085665
1.464027,-0.085418
2.417662,0.172957
3.309982,-0.126105
4.053762,-0.191648
4.573868,-0.861084
4.872892,-0.231497
5.013659,-5.857544
5.009341,-3.864572
4.924276,-0.929981
4.750907,3.937069
4.605822,-1.070487
4.424681,-11.861808
4.274197,-7.423919
4.106658,0.509746
3.955311,4.384873
3.768557,-3.792421
3.591734,-11.77708
3.389434,-18.718426
3.186055,-13.436813
2.93561,0.276523
2.69488,12.156135
2.429537,26.08129
2.163331,36.754692
1.88892,46.848614
1.603283,49.591705
1.348951,44.39763
1.060723,34.66713
0.851731,22.802955
0.622227,13.444753
0.424462,3.834686
0.216765,-3.855695
0.055055,-8.476108
-0.087224,-10.859527
-0.160846,-15.737131
-0.157608,-19.088505
-0.196254,-17.294333
-0.136018,-12.984867
-0.121552,-8.160673
-0.112053,-7.879761
-0.097803,-12.010697
-0.115075,-18.193688
-0.116155,-21.260006
-0.135586,-17.829231
-0.141847,-15.6527
-0.129325,-10.775391
-0.098019,-10.25159
-0.092622,-8.950395
-0.047714,-8.460327
-0.056134,-10.710884
-0.046203,-8.356661
-0.02267,-2.305595
-0.004534,8.06623
0.002591,18.178054
0.014681,27.746102
0.033681,34.52332
0.044692,37.835634
0.063259,36.445274
0.073622,30.822383
0.077724,23.97977
0.091542,14.140673
0.108814,4.287816
0.122416,-3.930214
0.097156,-11.622174
0.081179,-16.997392
0.086792,-18.686271
0.064339,-15.208743
0.069952,-9.876184
0.036271,-3.013549
0.03951,5.103133
0.011227,14.261353
-0.019215,23.236308
-0.018352,29.876226
-0.039726,35.846362
-0.047282,39.057526
-0.075134,37.847766
-0.094997,31.28942
-0.093053,23.022122
-0.06477,16.733888
-0.098451,11.822501
-0.107303,7.956449
-0.085497,2.641892
-0.091974,-2.486887
-0.078804,-9.362591
-0.071247,-17.278847
-0.053112,-24.254223
-0.058077,-28.345705
-0.040589,-30.741897
-0.045123,-33.243825
-0.01684,-35.236106
-0.026988,-35.168492
-0.039294,-33.180304
-0.001727,-30.23866
0.000432,-26.950659
0.030658,-23.878324
0.025045,-19.152569
0.018568,-12.904923
0.051816,-7.188279
0.065418,-2.877876
0.058941,0.035509
0.056566,1.471488
0.055703,3.302303
0.063043,6.423315
0.066929,10.467699
0.060021,13.915489
0.049657,16.591065
0.057862,17.588315
0.034112,14.664968
0.025476,8.272772
0.019215,0.38226
0.023317,-5.943208
0.010579,-10.115128
-0.0095,-12.149378
-0.034544,-12.159439
-0.025476,-10.970935
-0.042964,-8.730587
-0.048794,-6.169971
-0.053759,-4.232136
-0.0516,-4.000442
-0.066066,-5.630239
-0.066498,-8.323915
-0.079668,-10.860612
-0.083338,-12.162003
-0.060021,-12.07698
-0.042964,-10.614863
-0.0516,-7.572858
-0.032817,-3.038208
-0.029363,2.182104
-0.015545,8.040782
-0.029578,13.571795
-0.023317,17.826765
0.002591,20.50599
0.001511,22.097418
0.009284,23.458089
0.022886,24.285638
0.024397,22.677984
0.042533,16.919125
0.014034,7.493703
0.05268,-2.768786
0.036703,-11.937017
0.039726,-19.146799
0.037783,-23.614919
0.039942,-24.677071
0.031522,-21.868141
0.04793,-16.109281
0.031953,-8.857678
0.028715,-1.325705
0.030442,5.940101
0.006045,11.863534
0.002591,15.08683
0.003886,15.101921
-0.001511,11.73082
-0.027851,5.791212
-0.020727,-1.543935
-0.045987,-9.197723
-0.031522,-15.824226
-0.051816,-19.751333
-0.034976,-20.490504
-0.044476,-18.923883
-0.041885,-15.828073
-0.044476,-12.044825
-0.035192,-7.580502
-0.042964,-2.988791
-0.04426,1.046518
-0.031306,3.47886
-0.043612,3.945946
-0.041669,3.400248
-0.016624,2.855733
-0.0095,2.887049
0.015113,3.883165
-0.019647,5.778587
0.012522,8.04966
0.004318,10.103686
0.003886,12.155691
0.017272,14.945979
0.012306,18.803203
0.016193,23.287253
0.040805,27.455079
0.037351,30.520313
0.026988,31.91886
0.027419,31.276844
0.020511,28.290124
-0.001511,23.258107
0.027204,16.83854
0.019215,9.753778
0.020295,2.883844
0.017272,-2.877679
0.015113,-6.920485
0.005829,-9.091345
0.010363,-9.224897
0,-7.524822
-0.018568,-4.408742
-0.000648,-0.587914
-0.020295,3.032585
-0.013818,5.700911
-0.022454,6.657475
-0.019215,5.78697
-0.032817,3.429986
-0.027419,0.486616
-0.012522,-2.323004
-0.027204,-4.258126
-0.023317,-5.238757
-0.014681,-5.580034
-0.021374,-5.55646
-0.031737,-5.219473
-0.032817,-4.755297
-0.029363,-4.410814
0.004318,-4.665341
0.000648,-5.683206
0.005613,-7.356896
0.001295,-9.535006
0.010579,-11.707246
0.010579,-13.270218
0.002159,-14.015603
0.023101,-13.711166
0.020942,-12.221382
0.025476,-9.628265
0.012522,-6.205529
0.010363,-2.208489
0.016193,2.110446
0.013386,6.721439
0.015977,11.460954
0.005182,16.046007
0.034544,20.151594
0.004318,23.085643
0.002807,24.562408
0.016408,24.023564
0.03109,21.302764
-0.002159,16.440202
-0.02159,9.748994
-0.029147,1.694502
-0.035408,-7.152228
0.004318,-15.903035
-0.007125,-23.74275
-0.024829,-29.679893
-0.022238,-33.284414
-0.019431,-34.464632
-0.026772,-33.430788
-0.022886,-30.827512
-0.012522,-27.140581
-0.01209,-23.095457
-0.011011,-19.266887
-0.038646,-16.175564
-0.01792,-13.995235
-0.023101,-12.506881
-0.015329,-11.644613
-0.023317,-11.178316
0.001295,-10.954167
0.001295,-10.479486
-0.009716,-9.427493
-0.015545,-7.420516
-0.001295,-4.346257
0.011875,-0.305029
0.004102,4.316025
-0.002159,8.879822
0.008636,12.881744
-0.002159,15.963203
0.022022,17.921504
0.02159,18.677049
0.010147,17.975951
0.009068,15.67726
0.006909,11.9057
-0.007125,7.236709
-0.006045,2.57048
-0.001511,-1.181994
0.010363,-3.380028
0.015761,-3.761745
0.011443,-2.301601
0.004966,0.70169
0.006045,4.700702
-0.014897,9.09095
0.006477,13.181348
-0.006909,16.419341
-0.010795,18.293309
0.005829,18.590546
0.001943,17.204723
-0.012738,14.407333
-0.002159,10.733077
-0.000864,6.603965
-0.01684,2.534725
-0.011659,-0.951631
-0.014034,-3.645455
-0.003886,-5.537325
-0.026556,-6.734114
-0.020511,-7.929128
-0.013602,-9.570268
0.001727,-11.436641
-0.004318,-13.584864
-0.006909,-16.05084
-0.012954,-18.309978
-0.00475,-19.918667
0.000432,-20.511612
-0.00842,-20.077618
-0.010363,-18.289265
-0.002375,-15.215154
0.008636,-10.932764
0.007125,-5.513554
-0.001943,0.734733
0.00108,7.167517
-0.004966,13.088039
0.01317,18.092587
0.010579,21.60661
-0.014897,23.464698
0.006045,23.458287
0.008852,21.903452
0.012522,19.054525
-0.004966,15.239024
-0.006477,10.748168
0.004534,6.2184
0.017704,2.351905
0.011659,-0.361498
0,-1.517254
0.006045,-1.192992
-0.004966,0.556598
-0.011227,3.426633
-0.000648,7.010391
0.000648,10.937547
0.009931,14.510259
-0.007125,17.094893
-0.018999,18.137959
-0.010147,17.32634
-0.001943,14.870079
-0.006909,11.267284
-0.009931,7.222555
-0.014681,3.441181
-0.017488,0.49643
-0.009931,-1.251926
-0.013386,-1.800732
0.008636,-1.432428
-0.003886,-0.385663
-0.01209,0.749775
0.011875,1.515578
-0.011659,1.733265
0.005398,1.164535
0.008852,-0.176458
-0.006693,-2.078143
0.011011,-4.415104
-0.007988,-6.87023
0.00367,-9.018059
0.025476,-10.597503
0.012306,-11.351667
-0.008204,-11.109074
0.002159,-9.958397
0.002807,-8.060904
0.001511,-5.615197
0.013386,-3.028936
0.000216,-0.590134
0.014249,1.525293
-0.003239,3.054039
0.002591,3.765346
-0.020727,3.373961
-0.005829,1.823122
0.003454,-0.817389
-0.036703,-4.223851
0.010363,-8.000934
0.010363,-11.671343
-0.014249,-14.720844
-0.01684,-16.907141
-0.000432,-17.960317
-0.003886,-17.955435
-0.018136,-17.036797
0.013602,-15.535274
-0.000648,-13.780063
-0.001943,-12.155
-0.008852,-10.856075
0.011011,-9.946511
0.009931,-9.359238
-0.00108,-8.852944
-0.00475,-8.072938
-0.017704,-6.709011
-0.00108,-4.565917
-0.005613,-1.623041
-0.00475,1.963825
-0.018352,5.825044
0.002159,9.612286
0.000864,12.83356
-0.008204,15.168352
0.004318,16.298464
-0.002375,16.176994
0.006693,14.748857
-0.008636,12.211321
0.004102,8.785379
-0.000864,4.747899
-0.01684,0.433107
0.005398,-3.779302
0,-7.528768
-0.000864,-10.455222
0.006477,-12.187254
-0.009716,-12.642159
-0.009068,-11.770373
0.009068,-9.743717
-0.001295,-6.922655
0.002807,-3.707693
-0.00367,-0.518722
-0.000864,2.244392
-0.001295,4.276719
0.009716,5.400124
-0.001295,5.641878
0.003239,5.114871
-0.008204,4.077624
0.016624,2.756407
0.000864,1.343657
-0.005398,0.00942
-0.006693,-1.039022
-0.002159,-1.688534
-0.006693,-1.880725
-0.005829,-1.661508
0.010147,-1.118621
-0.014034,-0.492584
0.01209,0.016768
0.002375,0.196235
0.005829,-0.012773
-0.001943,-0.55862
0.00475,-1.218982
-0.0095,-1.758319
-0.004318,-1.965403
