force,acc1
-0.011011,0.001134
-0.004102,0.000986
-0.018783,0.002121
-0.015545,0.001973
-0.01792,0.004734
-0.019215,-0.00217
-0.003886,0.002663
0.006477,0.000592
-0.016624,0.001677
-0.012954,0.004784
-0.000432,0.004093
-0.02634,0.001578
-0.017488,0.001529
-0.01792,-0.000444
-0.003886,0.002269
-0.020079,0.001874
-0.012954,0.004241
0.000432,0.002269
-0.017272,0.00143
-0.008204,0.001085
-0.023533,0.00069
-0.007772,0.005524
-0.025908,0.00069
-0.018568,0.001775
0.000648,0.002417
-0.009716,-0.000542
-0.009068,-0.003156
0.006045,0.001627
-0.017488,0.000592
-0.014034,0.000444
-0.016193,0.000789
-0.007125,-0.000444
-0.007341,-0.00143
-0.023965,-0.000148
-0.013602,-0.001036
-0.004318,-0.000592
-0.016624,-0.004734
-0.014681,0.001233
-0.011443,-0.005178
-0.006693,0.004192
-0.008204,-0.005819
-0.012738,0.001677
-0.022454,-0.004636
-0.007341,0.006313
-0.024181,-0.007003
-0.024613,0.008976
-0.016408,-0.006609
-0.007557,0.010159
-0.017704,-0.011491
-0.004534,0.015338
0.324716,-0.018346
1.014736,0.022982
1.710586,-0.011738
2.354835,0.159148
2.888111,-0.113578
3.356617,0.410667
3.658231,-1.149937
3.869167,-3.025681
3.949914,2.701665
3.924221,4.767232
3.791874,4.074271
3.56345,-0.832135
3.327254,-4.226119
3.075729,-9.939015
2.881634,-16.492331
2.681926,-11.478561
2.546771,-3.912065
2.414208,2.341351
2.307553,6.787574
2.240192,9.26657
2.177148,11.832661
2.109787,15.471803
2.057755,16.941022
1.991473,16.814325
1.891079,12.523649
1.760027,9.16902
1.592704,8.631212
1.419551,11.277247
1.27317,11.192716
1.1283,6.914271
0.949534,6.909191
0.805528,10.694806
0.689157,15.174812
0.547094,17.893442
0.439359,20.410413
0.323636,22.534421
0.262536,20.589781
0.171426,17.282003
0.095428,11.436
0.013818,3.846325
-0.044692,-4.518622
-0.079668,-11.658669
-0.089815,-17.107814
-0.089383,-20.23721
-0.118746,-22.63133
-0.115939,-23.159373
-0.092406,-23.321036
-0.101042,-22.688637
-0.09219,-19.263977
-0.064339,-12.524685
-0.061748,-3.503617
-0.053759,2.496454
-0.023317,3.910882
-0.0095,2.703835
0.019863,0.569766
0.018136,-4.192534
0.050521,-11.891941
0.036056,-17.781787
0.042533,-21.31248
0.067145,-22.649824
0.048794,-20.458497
0.049873,-15.471803
0.031306,-10.061766
0.030226,-6.460254
0.041021,-2.773668
0.03109,2.081349
0.042964,7.078005
0.03843,9.864496
0.011875,10.699738
0.023965,9.455555
-0.001727,6.268408
-0.011443,2.46859
-0.017704,0.452686
-0.054839,1.6657
-0.054191,5.106684
-0.069736,8.280121
-0.080531,9.811529
-0.084849,12.178771
-0.070816,15.012311
-0.095212,15.830193
-0.09111,14.753049
-0.074486,12.930815
-0.083122,9.260948
-0.057214,4.315138
-0.064339,0.777294
-0.043828,-0.596052
-0.047714,-1.430751
-0.053975,-2.961026
-0.037135,-4.270554
-0.046419,-4.818374
-0.041669,-5.657315
-0.04901,-6.832848
-0.02526,-6.3124
0,-4.01292
-0.019647,-1.198268
0.002807,1.310614
0.018783,2.775493
0.030442,2.806119
0.044692,2.168591
0.031953,1.330933
0.015329,0.028111
0.037567,-1.663678
0.03001,-2.842959
0.027204,-1.956772
0.011443,0.423391
0.024613,3.865657
0.004966,7.009553
-0.001295,8.633925
-0.001943,9.139725
-0.017056,8.504072
-0.016624,6.865447
-0.007557,4.881698
-0.038646,3.676229
-0.034112,3.71085
-0.044907,3.723327
-0.061964,2.205579
-0.037783,0.174091
-0.077293,-1.102099
-0.067145,-0.642756
-0.060452,1.291429
-0.06477,2.743535
-0.067145,3.05754
-0.066282,2.760796
-0.061748,1.38242
-0.05635,-1.293649
-0.058509,-3.445669
-0.043396,-3.937217
-0.046635,-3.234639
-0.022022,-2.727902
-0.020942,-2.907467
-0.022886,-2.438309
-0.025692,-0.599356
-0.012306,1.37231
-0.000432,1.69026
0.003239,-0.026977
0.025476,-2.856029
0.02159,-5.193039
0.018999,-6.776823
0.037351,-7.640669
0.024829,-8.490953
0.022454,-9.165272
0.033249,-9.672602
0.00842,-10.766267
0.021158,-12.124423
0.003239,-13.268443
0.010579,-13.076795
-0.00367,-10.954956
-0.008204,-7.760166
-0.010363,-5.027431
-0.00367,-2.513272
-0.015113,-0.186075
-0.036703,1.381039
-0.037999,1.554736
-0.038862,1.357663
-0.034544,1.83841
-0.035624,2.402554
-0.044907,1.840679
