force,acc1
-0.009931,0.00291
-0.002591,0.003502
0.008636,-0.002466
-0.007988,-0.00074
0.008636,0.000542
0,0.001332
0.005398,0.000641
0.006693,-0.000148
0.000432,0.001134
0.003886,0.003008
0.003886,0.000444
-0.007125,0.004143
0.00108,0.002071
-0.001511,0.002417
-0.007557,-0.000789
0.004318,-0.000197
0.000216,0.000888
-0.003239,0.002071
0.018568,-0.000838
0.003239,-0.00074
0.001943,0.003156
0.011011,0.00143
0.016193,0.002663
0.003023,0.000148
-0.000864,4.9e-05
0.000864,0.001578
0.007988,0.000444
-0.008204,0.000247
0.007988,0.000345
0.011659,0.000296
0.004534,0.001282
-0.014249,0.001677
-0.009068,-0.000542
0.015329,0.003995
-0.004966,-0.001134
-0.012522,-0.001184
-0.020942,-0.001726
-0.009716,0.000888
-0.008636,-0.001874
0.014681,0.000493
-0.007988,-0.004093
0.018783,0.003354
0.003886,-0.003847
0.014897,0.000296
0.01317,-0.002959
0.021374,0.002318
0.011659,-0.004143
0.046635,0.00651
0.057214,-0.006263
0.185027,0.010702
0.488585,-0.00143
1.005884,0.078809
1.665246,0.082262
2.310575,0.014105
2.886384,-0.1987
3.343231,0.837412
3.65564,1.976006
3.865928,2.905395
3.939119,2.137571
3.959413,-2.602388
3.866576,-7.485763
3.763159,-10.969209
3.57295,-10.655352
3.351867,-7.181621
3.10574,-2.164794
2.879475,4.137249
2.675664,10.021178
2.471422,14.939124
2.327847,17.198706
2.198523,17.21286
2.085822,16.408096
2.005723,17.197522
1.955418,18.711916
1.864523,20.391228
1.795003,19.762577
1.689427,17.515078
1.597022,13.201617
1.510013,8.214183
1.408108,3.663012
1.283749,-0.432515
1.169105,-2.757295
0.99768,-4.613657
0.8038,-5.589256
0.598262,-5.515527
0.386463,-3.612116
0.175096,-0.512508
-0.015545,3.148136
-0.16646,5.786181
-0.28499,6.690221
-0.368112,5.993364
-0.430291,3.07056
-0.369623,-0.518179
-0.291683,-4.829668
-0.231014,-8.094144
-0.215685,-10.777709
-0.157608,-12.509544
-0.107303,-13.996123
-0.098235,-14.949135
-0.070168,-16.468017
-0.06952,-18.410537
-0.047066,-19.273397
-0.059373,-17.322986
-0.029578,-14.6482
-0.024397,-11.832266
-0.010795,-8.412094
0.000864,-7.245833
0.019215,-5.66486
0.017272,-4.863647
0.03001,-4.266215
0.039078,-3.90521
0.045339,-2.092987
0.039942,2.517464
0.037783,7.256732
0.058077,11.220383
0.065202,14.485846
0.028931,17.766992
0.034976,19.846861
0.025045,19.729337
0.010579,16.592593
0.018568,12.387138
0.003454,6.644159
0.014249,1.915839
-0.001511,-2.131258
-0.023101,-4.17621
-0.033896,-4.204469
-0.021158,-2.88557
-0.00842,0.121272
-0.039294,3.098424
-0.059589,6.046874
-0.032601,9.020722
-0.027635,12.233366
-0.056782,14.371183
-0.037999,15.93953
-0.048578,16.919865
-0.042317,17.803142
-0.026988,17.527555
-0.045987,14.68864
-0.018568,11.724113
-0.029794,9.106091
-0.032169,6.526191
-0.02159,2.407091
-0.017704,-2.759465
-0.002591,-7.958965
-0.003454,-12.264337
-0.013602,-15.342591
0.037567,-16.887266
0.029578,-16.664646
0.023965,-15.212392
0.02634,-14.153791
0.039726,-14.382181
0.011011,-15.464898
0.023749,-16.258862
0.035192,-15.600965
0.021158,-14.549762
0.044692,-13.91327
0.020942,-13.339263
0.020511,-11.764849
0.018568,-9.991933
-0.005398,-9.118913
0.004318,-9.250246
-0.004102,-9.017171
0.015761,-8.452929
-0.016624,-8.212358
0.004534,-7.936969
-0.002375,-6.433918
-0.01684,-3.65009
-0.011443,-0.127831
-0.008204,4.71456
-0.018568,10.867566
-0.023101,17.464824
-0.028715,23.132791
-0.036703,26.539252
-0.032385,27.154883
-0.036703,26.126613
-0.026556,24.47334
-0.020295,22.612787
-0.020727,20.48429
-0.012522,18.454232
-0.020295,16.872421
-0.021806,15.486943
-0.022454,13.619288
-0.022454,11.041706
0.007125,8.18405
-0.007125,5.34114
-0.011011,2.235762
-0.006477,-0.90695
0.004966,-3.035002
0.002807,-4.146521
0.00475,-5.489438
0.019647,-7.729737
0.014465,-9.954303
0.01684,-11.544498
0.02526,-12.92248
0.018136,-14.511491
0.014681,-16.087582
0.010795,-17.057609
0.00842,-17.424926
0.013602,-16.992904
0.007557,-16.127233
-0.008636,-15.282719
0.004534,-15.115138
-0.009284,-15.765045
-0.005182,-16.432952
-0.009068,-16.476549
-0.017488,-15.514561
-0.027204,-13.468475
0.009284,-10.445703
-0.00367,-6.575114
-0.00842,-1.802951
-0.030658,3.27942
-0.002375,7.786156
-0.015329,11.131119
-0.022886,13.203935
-0.022886,14.141166
0.002159,13.992424
-0.025045,12.725999
-0.031306,10.656733
-0.028283,8.32569
-0.00475,6.064776
0.001727,4.06712
0.010795,2.71429
-0.006045,2.615753
0.018568,3.437532
0.021158,4.242098
0.014681,4.718358
-0.001727,5.423648
0.014249,6.715225
