force,acc1
0.003886,-0.003649
0.025476,-0.002614
-0.015329,-0.003008
0.018783,-0.000542
-0.007557,-0.003058
0.014897,-0.003156
0.006909,-0.000641
0.008636,-0.000247
0.02526,-0.003354
0.009068,-0.002712
0.014681,-0.004439
0.002807,-0.00143
0.012306,-0.01011
0.00475,-0.00069
-0.01209,-0.000148
0.0095,-0.002565
0.010363,-0.001973
-0.004966,-0.006757
0.016408,-0.000888
0.01792,-0.003008
0.024613,-0.001874
0.010579,-0.003255
0.004318,0.000197
0.029363,-0.006263
0.017488,-0.003008
0.011011,-0.003699
0.009716,-0.002712
0.003454,-0.000444
-0.00367,-0.002565
0.012738,-0.004093
0.014034,-0.004636
-0.007772,-0.003403
0.002591,-0.001627
0.017488,-0.002219
0.018352,-0.004882
0.015329,-0.003058
0.014897,-0.000493
0.013818,9.9e-05
0.007988,-0.004932
0.000432,0.002071
0.021806,-0.007299
0.03001,0.000296
0.02634,-0.007052
0.006477,0.001332
0.013386,-0.004291
0.018999,0.001923
0.009068,-0.009321
0.005182,0.002269
0.015977,-0.009814
0.10061,0.007841
0.304637,-0.013661
0.648783,0.030626
1.012145,-0.025793
1.443516,0.993847
1.842933,1.150233
2.21817,-0.720579
2.550873,-3.189169
2.855294,-4.134438
3.066446,-2.65501
3.199009,0.563502
3.294222,4.009024
3.317107,7.31256
3.29746,9.799397
3.219304,10.928473
3.090411,12.106718
2.93086,11.638152
2.73439,10.445161
2.546124,10.40768
2.352028,10.871215
2.177796,12.228188
2.016302,11.947472
1.86366,9.439625
1.745994,7.652308
1.635668,6.733078
1.530524,6.553809
1.417176,7.835474
1.311384,8.653257
1.206456,8.084675
1.102824,7.049648
0.99293,4.613953
0.889945,1.44027
0.790846,-1.724684
0.688077,-4.988076
0.58682,-7.5517
0.481892,-8.962379
0.378691,-9.519125
0.287796,-9.47469
0.197118,-9.590291
0.12695,-10.425434
0.059373,-11.418739
-0.00367,-11.101676
-0.037783,-9.110529
-0.066282,-6.767354
-0.067577,-4.780695
-0.09219,-3.195333
-0.093269,-2.14556
-0.052896,-1.334829
-0.053112,-0.72196
-0.029794,-0.988718
-0.037351,-0.700309
-0.004966,-2.122479
-0.015545,-3.584202
-0.007772,-3.623212
-0.005182,-3.147249
0.024181,-1.985278
0.034328,-1.291577
0.009716,-1.019049
0.04901,-1.163302
0.044476,-0.966673
0.030442,-1.202756
0.067793,-1.053374
0.047714,-1.321217
0.045771,-0.930918
0.037567,-0.406229
0.062395,0.298716
0.06477,1.308099
0.054407,-0.127979
0.027204,-0.201216
0.033249,0.79416
0.040805,0.7335
0.01684,0.422355
0.021806,-0.642706
0.015761,-2.651065
-0.003023,-5.219424
-0.027204,-7.431612
-0.022238,-9.856556
-0.041021,-11.512097
-0.030658,-11.953144
-0.025476,-11.43309
-0.034976,-10.172632
-0.033896,-8.850922
-0.017704,-7.931692
-0.016408,-7.255746
-0.025045,-6.4063
-0.027635,-5.236143
-0.025476,-3.902103
-0.02159,-2.276745
-0.028499,-0.488244
-0.037567,0.914298
-0.017488,2.626899
-0.000432,4.465753
0.000216,5.921065
0,7.485418
0.018568,8.651531
0.023749,9.773012
0.015977,10.536497
0.024397,10.188364
0.029147,9.720686
0.033249,8.807128
0.045555,7.92316
0.048794,7.864669
0.03584,8.067167
0.039294,8.399272
0.039078,9.07147
0.024613,10.1063
0.038646,10.998948
0.026556,12.039548
0.018568,13.142732
0.014681,13.221246
0.004966,12.51275
0.02634,11.219101
0.005398,9.088583
0.000864,6.611609
0.000432,4.009319
-0.017056,0.862268
0.004966,-2.516625
-0.008852,-5.362741
-0.023317,-7.313546
-0.008204,-8.451943
-0.030226,-8.36327
-0.019215,-7.387867
-0.048362,-5.490227
-0.012522,-2.978237
-0.02159,-0.411259
-0.015113,1.615396
-0.016193,2.757837
-0.006045,2.831518
-0.001943,2.26047
-0.007125,1.324127
0.011227,0.402135
0.002807,-0.370819
0.012306,-1.255132
0.016624,-1.842898
0.027851,-2.125192
0.016624,-1.827955
0.022886,-0.917701
0.022022,0.315386
-0.001943,1.716251
0.014034,3.052214
0.036487,4.374269
0.028499,5.446285
0.028715,6.044162
0.028931,6.229102
0.02526,6.001748
0.034976,5.518831
0.032601,4.975204
0.00842,4.380631
0.023965,3.717951
0.016193,2.938488
0.004966,2.161884
0.029578,1.31086
0.006261,0.435277
-0.003239,-0.539978
0,-1.868099
-0.031522,-3.482066
-0.012522,-4.948375
-0.021806,-5.872635
-0.032169,-6.177368
-0.002591,-5.868788
-0.005398,-5.206256
-0.011011,-4.381568
