force,acc1
0.008852,-0.002712
0.005613,-0.000986
0.003886,-0.002022
0.029363,0.000542
0.013602,0.00148
0.011875,-0.003008
-0.00108,-0.000888
0.00842,-0.003156
0.022886,-0.003304
0.006909,-0.000789
0.007557,-0.007299
-0.002807,-0.00148
0.006045,-0.005672
0.012306,0.000888
0.003454,-0.00069
0.015329,-0.002959
-0.002375,-0.005326
0.003886,-0.004833
0.02267,-0.001627
0.033681,0.001184
0.004318,0.001085
0.002807,-0.000838
0.007341,0.000296
0.026556,0.000247
0.019215,-0.001775
0.023317,-0.001332
-0.004318,-0.003502
0.014681,-0.004389
0.011875,-0.001233
0.021374,-0.002663
0.023101,0.000247
0.015761,-0.001085
-0.001943,-0.002417
0.007341,-0.001184
0.008852,-0.002071
-0.002375,-0.001233
0.004966,-0.002959
0.023317,-9.9e-05
0.014034,-0.001085
0.014465,-0.004784
-0.003239,-0.004734
0.006693,-0.004093
0.003023,-0.002367
-0.005613,9.9e-05
0.002159,0.000395
0.002807,0.003156
0.002807,-0.008384
0.001295,-0.003945
0.001943,-0.004389
0.121984,0.003847
0.622012,-0.003206
1.445027,0.005967
2.303882,-0.242297
3.069684,-0.119053
3.713502,2.639031
4.253039,3.088216
4.637559,-2.192362
4.884982,-5.038527
5.000921,-5.391345
4.992933,-4.228881
4.954071,-3.797303
4.835325,-3.734522
4.644252,-0.784445
4.415829,1.654998
4.118317,7.869601
3.821021,18.836838
3.555246,22.757386
3.267666,22.955741
3.011823,22.612787
2.780161,24.025192
2.553896,27.598051
2.277111,23.526148
1.94635,15.810466
1.673451,12.450314
1.403142,8.914887
1.174503,1.683504
0.948454,-6.890352
0.737087,-10.631779
0.587683,-8.589637
0.414746,-6.837829
0.27182,-5.349277
0.167971,-3.358969
0.063043,-0.687684
0.017056,-0.334915
-0.046851,-4.200277
-0.056782,-8.676239
-0.104064,-13.326736
-0.083338,-13.857097
-0.091758,-9.763987
-0.100826,-7.881881
-0.105144,-6.561207
-0.116803,-1.905038
-0.122632,6.853808
-0.116587,15.429439
-0.125223,16.881545
-0.081611,12.034419
-0.073838,6.303572
-0.081827,2.069019
-0.040158,-1.120544
-0.025908,-4.435818
-0.012954,-7.06755
-0.0095,-8.324605
0.01684,-9.151118
0.051169,-9.407027
0.068009,-8.427481
0.094565,-8.739809
0.082474,-10.368078
0.093053,-11.042643
0.105576,-11.35719
0.106871,-11.565014
0.100394,-8.404993
0.124575,-1.03626
0.099746,6.644307
0.102121,12.413819
0.083986,15.02686
0.084417,15.017095
0.077293,14.080801
0.053328,12.897871
