force,acc1
0.010579,-0.002269
0.002159,-0.001233
0.017272,0.00074
-0.006909,0.000395
-0.013818,-0.00143
-0.001727,0.00074
0.014465,-0.000986
-0.006909,0.001874
0.006693,0.003649
0.003239,-0.002417
0.006693,-0.002269
-0.012954,-0.000789
-0.014034,-0.002466
-0.012738,-0.000838
-0.005398,-0.003206
0.018783,0.002565
0.00475,-0.003945
0.007988,0.001184
-0.001727,-0.000345
-0.001511,-0.000345
0.004318,9.9e-05
-0.00842,-0.003206
-0.001295,0.00217
0.005398,0.002663
-0.016624,-0.001134
0.012522,0.001578
0.009716,0.002318
0.019863,0.003452
-0.009716,-0.00069
-0.009284,-0.001627
0.001511,0.001677
-0.00108,0.001036
-0.001727,-0.001036
0.000648,0.000444
-0.001511,0.003896
0.018783,4.9e-05
-0.009068,-0.000345
0,-0.001332
-0.009068,0.000345
0.007557,-0.000197
0.000432,-0.002219
0.011227,0.005622
-0.016624,0.001184
-0.011011,-0.000444
0.002375,-0.000888
0.007341,0.00143
0.00475,0.003797
0.000648,0.003403
0.020942,0.0036
0.097371,4.9e-05
0.276785,0.005376
0.452745,0.004636
0.667999,0.030626
0.844606,-0.014795
0.995953,0.040391
1.173207,0.122258
1.33427,-0.682062
1.468992,-0.660954
1.57975,0.511719
1.68878,1.320921
1.772334,1.630192
1.794787,0.999371
1.814218,-1.600601
1.803639,-3.777971
1.753334,-3.834439
1.714256,-2.601698
1.634157,-1.121777
1.546501,0.187851
1.480219,0.794802
1.391268,1.031624
1.343554,0.870159
1.257625,1.119656
1.171264,1.094011
1.126573,0.86863
1.039781,1.957759
0.98818,4.468959
0.907865,6.438307
0.830572,7.31616
0.763859,7.557372
0.675987,6.90061
0.595024,6.528065
0.528095,7.592535
0.465915,9.26366
0.386679,10.826977
0.329034,11.353245
0.261025,10.03479
0.198845,7.77072
0.17121,5.769167
0.106008,4.169749
0.061748,2.826734
0.033896,1.287188
-0.009068,-0.840272
-0.023533,-2.687856
-0.026988,-4.20585
-0.040374,-6.302585
-0.042964,-8.073431
-0.043396,-8.714411
-0.04901,-8.48326
-0.02634,-7.503566
-0.030874,-6.108126
-0.022022,-4.974267
-0.023533,-4.79554
-0.017704,-5.01668
-0.013818,-4.543133
-0.016408,-4.042559
0.002807,-4.432612
0.025045,-5.099237
0.028715,-5.913865
0.015761,-6.787722
0.0095,-6.837977
0.007772,-5.720392
0.027635,-4.431083
0.013602,-3.429937
0.02267,-2.838718
0.027419,-2.488514
0.036919,-1.912387
0.042748,-1.277127
0.022238,-0.644235
0.037783,0.180897
0.02526,1.242753
-0.012306,2.373111
0.017488,3.56339
-0.00475,4.724375
-0.003454,5.701552
-0.029363,6.202323
-0.023533,6.528411
-0.011659,7.180635
-0.018999,7.924245
-0.035408,8.179217
-0.011875,7.62257
-0.015761,6.350177
-0.028067,4.689211
-0.02159,3.21945
-0.038862,2.26772
-0.040589,1.56524
-0.024397,0.807673
-0.021806,0.29482
-0.020295,-0.342954
-0.008852,-1.36151
-0.004534,-2.25904
-0.0095,-2.682924
0.003454,-2.376563
-0.008636,-1.432428
-0.005182,-0.48055
0.003023,0.106575
0.009716,0.277904
0.015113,0.208564
0.013818,0.027125
0.001727,-0.192832
0.025045,-0.517341
0.010147,-0.711406
0.011875,-0.632547
0.032601,-0.512163
0.008636,-0.210438
0.018783,0.328652
0.007125,0.99434
0.005829,1.538905
0.020511,1.781843
-0.004534,1.815231
-0.012954,1.713242
-0.004318,1.348588
0.002375,0.818869
-0.026556,0.4553
-0.001727,0.244122
-0.009284,0.186124
-0.020511,0.064902
-0.003886,-0.332893
-0.007125,-0.693997
-0.011011,-0.589443
-0.018999,0.051142
-0.009716,0.893634
-0.014681,1.578112
-0.023965,1.896605
-0.030442,1.776122
-0.031522,1.413441
-0.033465,0.983737
-0.005613,0.525725
0.019215,0.033585
-0.00842,-0.478676
0.002807,-0.864635
-0.001511,-1.216615
-0.013602,-1.739824
-0.000432,-2.339279
0.003023,-2.98455
-0.003886,-3.649745
-0.018568,-4.025101
-0.006261,-3.925677
-0.001295,-3.538534
0.014681,-3.26275
0.018352,-3.426386
0.000648,-3.993883
-0.009284,-4.651533
0.003886,-5.036209
0.017488,-5.080003
-0.006261,-4.856644
0.005398,-4.469699
0.015977,-3.975931
-0.008852,-3.415339
0.014465,-2.782299
-0.006045,-2.046136
0.007772,-1.302329
0.008204,-0.592945
0.00108,0.095528
-0.006261,0.635062
-0.012306,0.841851
-0.006909,0.793569
-0.002807,0.615631
-0.010363,0.357306
-0.005829,0.007496
-0.033896,-0.412788
-0.006693,-0.88959
-0.004534,-1.3369
-0.007125,-1.644494
-0.027851,-1.717385
0,-1.469564
-0.029578,-0.913262
