force,acc1
0.006693,-0.003304
-0.001943,-0.004389
0.000864,-0.005573
-0.001727,-0.002269
-0.007557,-0.00434
0.009716,0.000395
-0.015113,-0.003896
0.016624,-0.007546
-0.016193,-0.002318
-0.025908,0
0.004534,0.000296
-0.009716,-0.003403
0.001727,-0.003502
0.020511,-0.003995
0.014681,-0.005622
-0.016193,-0.004537
0.006477,0.00074
-0.022238,-0.00217
-0.015113,-0.004734
-0.002159,-0.006757
-0.007557,-0.003945
-0.004102,-0.003995
-0.006693,0.00143
0.0095,-0.007743
-0.00842,-0.001184
0.000648,-0.003797
-0.011659,-9.9e-05
-0.018783,-0.001973
0.002159,-0.002614
0.005613,-0.00291
-0.008636,-0.002022
-0.023533,-0.002762
-0.017704,-0.003995
-0.002807,-0.005721
-0.000648,-0.001085
-0.000648,-0.005129
-0.012738,-0.005326
0.005613,-0.005819
0.003454,-0.00286
-0.010795,-0.007398
-0.009931,-0.001085
-0.002375,-0.004981
-0.006693,0.001578
-0.007341,-0.008088
-0.000648,0.006362
-0.000648,-0.014401
0.020942,0.011935
0.02526,-0.022341
-0.011875,0.027075
0.141847,-0.046605
0.814595,0.11925
1.761107,-0.120088
2.685164,1.169566
3.510771,2.928279
4.180928,-7.604717
4.655047,-14.173617
4.84245,-9.588614
4.909379,-1.310071
4.819564,8.898612
4.647059,21.389958
4.426192,32.583858
4.141202,38.738392
3.868951,40.839566
3.619153,37.485282
3.39915,34.16054
3.221463,29.266217
3.070548,24.239822
2.964972,20.384422
2.861555,16.448192
2.735901,8.734631
2.583259,-0.985907
2.422844,-12.67604
2.24451,-24.469198
2.043506,-26.570027
1.864955,-23.851594
1.661792,-24.360107
1.465538,-24.996205
1.229558,-23.648406
0.996384,-17.665793
0.766018,-8.275929
0.545367,-0.139421
0.356669,7.981996
0.193232,11.816485
0.064339,12.632838
0.00367,18.319743
-0.051169,23.453651
-0.101258,21.00173
-0.07535,11.906588
-0.097587,-0.340932
-0.089167,-10.175098
-0.09111,-12.459586
-0.115291,-12.197956
-0.106223,-12.90951
-0.114428,-13.670972
-0.116803,-15.453605
-0.082906,-18.478447
-0.059805,-23.178755
-0.064123,-25.80304
-0.069736,-27.354669
-0.029578,-26.695836
-0.019863,-23.086728
0.001511,-16.459978
-0.00367,-11.409664
0.029578,-8.635848
0.04901,-7.520778
0.05743,-10.200595
0.070816,-13.173408
0.067577,-13.626636
0.087224,-12.257186
0.098667,-9.445001
0.071895,-3.205246
0.089383,5.829334
0.076645,14.35259
0.071463,20.809096
0.064339,23.49197
0.040589,22.966492
0.058725,24.443602
0.037783,26.945826
0.041453,27.608753
-0.009284,27.250806
-0.010363,25.349565
-0.033249,20.829069
-0.017704,14.388789
-0.046851,6.738257
-0.056566,-1.82539
-0.085929,-11.071987
-0.069952,-19.110402
-0.070168,-24.525173
-0.074486,-24.60921
-0.073406,-18.294345
-0.054191,-8.786908
-0.056134,-0.193177
-0.063259,7.534686
-0.052464,15.444579
-0.060236,22.267366
-0.042964,25.95622
-0.052464,27.342981
-0.035192,26.852172
-0.052032,24.359417
-0.029794,20.097246
-0.00842,14.502713
-0.006261,8.608674
0.011659,3.655861
0.02159,-0.560888
0.027635,-5.270714
0.018999,-9.445445
0.040805,-13.065846
0.045339,-17.985814
0.056998,-23.636422
0.06585,-28.153367
0.044044,-31.762671
0.056782,-35.30012
0.040589,-37.7875
0.047282,-37.827596
0.030226,-34.934382
0.025476,-30.005388
0.027204,-24.46254
0.031953,-18.398947
0.019647,-11.920841
0.005398,-4.564043
-0.006045,4.003401
-0.014034,13.430007
-0.016193,23.259438
-0.042317,32.952359
-0.030226,41.289835
-0.050953,46.486771
-0.047282,47.351949
-0.05268,43.986815
-0.052032,37.310797
-0.052032,28.889431
-0.033465,19.899335
-0.055055,11.790593
-0.0516,5.821
-0.049225,2.267473
-0.038862,0.568829
-0.020079,-0.276228
-0.02634,-0.273466
-0.018352,1.032216
-0.018568,2.873783
-0.006045,5.096623
-0.001727,8.350299
0.021806,12.2381
-0.004966,15.699699
-0.001295,17.769359
0.011875,17.721275
0.031953,15.350679
0.032169,10.583447
0.040805,4.04759
0.047066,-2.783187
0.040158,-8.501704
0.038215,-12.162349
0.03843,-13.516066
0.036487,-12.860981
0.017272,-10.873435
0.037999,-8.642605
0.019863,-7.223196
0.01317,-7.513726
0.005613,-9.655439
0.00108,-13.155801
0.000216,-17.646805
-0.018999,-22.600309
-0.015329,-26.94558
-0.047498,-29.702036
-0.026772,-30.573477
-0.033033,-29.751058
-0.027419,-27.098957
-0.036703,-22.315402
-0.044044,-15.795523
-0.033465,-8.295261
-0.052032,-0.426054
-0.009284,7.174322
-0.028067,13.621211
-0.028499,18.390169
-0.02526,21.283333
-0.024613,22.110635
-0.020942,20.628051
-0.016408,16.87972
-0.006045,11.396102
-0.011227,5.126017
-0.00367,-0.938513
-0.004534,-6.121442
0.016624,-9.882941
0.002591,-11.704632
0.004318,-11.190448
0.011011,-8.567247
0.020511,-4.49776
0.009931,0.33674
0.015545,5.042719
0.021158,8.332249
0.016624,9.497228
0.003454,7.885284
0.024613,3.966512
0.020511,-1.033055
0.026988,-5.823219
0.022022,-9.394401
-0.006477,-11.370506
0.004102,-11.869797
-0.00475,-10.829295
