force,acc1
-0.002591,-0.005129
-0.006693,-0.000789
0.000648,-0.001529
0.014249,-0.000986
0.002807,-0.001233
0.006261,0.001381
0.005613,-0.004685
-0.006693,-0.001282
-0.003023,-0.004833
0.011227,-0.003502
0.003454,-0.001825
0.00475,-0.00217
0.025476,-0.003008
0.001943,-0.003649
0.015329,-0.001677
0.007341,-0.002663
0.009068,0.002022
-0.000432,-0.003206
0.000216,-0.000148
-0.006693,-0.000592
-0.011659,-0.003452
-0.007341,-0.004587
0.002159,0.000937
0.009716,-0.001923
0.009716,-0.001282
0.008636,0.001529
0.00842,-0.000395
0.011875,-0.000986
0.004966,0.000937
0.001727,-0.006609
0.018783,-0.003156
-0.007557,-0.007447
0.013602,0.003649
0.006693,-0.002269
0.000432,0.00148
0.006693,-0.005277
0.007988,0.007003
0.000648,-0.008039
0.003886,0.004192
-0.005398,-0.008779
0.009284,0.010603
-0.0095,-0.015634
0.019647,0.015239
-0.005398,-0.018346
-0.00367,0.016916
0.001295,-0.027963
-0.000864,0.028999
-0.009284,-0.033339
0.022238,0.040342
0.026772,-0.04695
0.395531,0.070327
1.082097,0.117178
1.73563,-0.4806
2.391322,-8.857087
2.992607,-6.746887
3.49393,3.843908
3.845633,11.931986
4.093056,20.809984
4.231233,27.491426
4.191507,34.247092
4.061751,36.337515
3.882768,33.844612
3.659311,29.857978
3.371946,25.274307
3.133591,19.079875
2.91769,16.206437
2.688834,12.378261
2.470558,6.941445
2.299349,1.951446
2.132457,-4.97328
1.97161,-10.797485
1.84574,-16.497065
1.742755,-17.191012
1.617964,-18.04179
1.505264,-17.463245
1.351974,-18.699686
1.1799,-18.311261
0.965942,-15.761691
0.779835,-10.829739
0.576456,-7.830443
0.39769,-6.742005
0.238571,-8.13927
0.086145,-13.085524
0.00842,-9.483074
-0.035192,-3.730133
-0.059589,-2.508143
-0.08269,-1.685822
-0.086145,1.914211
-0.06477,8.438035
-0.092838,12.278196
-0.071679,12.12176
-0.075997,10.264807
-0.052032,9.847777
-0.063043,9.543883
-0.06952,6.924184
-0.06477,-0.420186
-0.064554,-10.249025
-0.050521,-19.62873
-0.031737,-25.791204
-0.04793,-28.772894
-0.03001,-30.02191
-0.007772,-31.016546
0.001727,-29.66924
0.005613,-23.110598
0.041237,-17.2678
0.033033,-10.82032
0.052464,-2.263725
0.056998,5.109594
0.060884,7.436297
0.076429,8.909363
0.073406,11.074995
0.065202,11.229655
0.055271,8.776502
0.060236,3.263244
0.060452,-2.028332
0.032817,-2.944554
0.036703,0.233173
0.019647,3.265315
0.023965,6.762176
0.001727,11.260873
-0.009931,15.630359
-0.022238,19.931786
-0.042533,20.803326
-0.023533,17.246692
-0.041237,11.08407
-0.057646,4.87356
-0.042533,-1.118522
-0.068225,-6.987557
-0.045123,-12.134829
-0.045123,-16.409527
-0.052032,-19.319607
-0.061964,-19.082834
-0.0516,-15.102661
-0.039294,-8.343937
-0.028283,-0.531002
-0.023317,7.129296
-0.027204,15.589129
-0.022238,23.649787
-0.009284,30.067726
-0.004534,33.378314
-0.004966,33.054939
0.023101,29.13809
0.006261,22.037448
0.004102,12.964301
0.006693,3.132552
0.038215,-6.710984
0.02634,-15.761593
0.045771,-22.250549
0.019647,-25.451209
0.061964,-26.144367
0.028715,-24.538686
0.028715,-20.891012
0.03843,-17.175428
0.042533,-14.406051
0.024397,-12.769102
0.018568,-12.227004
0.019215,-12.205452
-0.001295,-12.562561
0.028499,-12.168217
-0.001295,-9.515821
-0.006045,-4.424721
0.005398,2.417201
-0.005829,9.831108
-0.018783,17.124532
-0.028715,23.996884
-0.03476,29.876029
-0.042748,34.001787
-0.033033,36.104736
-0.046419,36.401973
-0.047066,35.194236
-0.025476,31.970693
-0.043396,26.52352
-0.036271,19.293617
-0.037783,11.296382
-0.021374,3.915813
-0.036271,-2.01911
-0.016193,-6.105167
-0.019863,-9.007653
-0.014681,-10.69456
0.01684,-10.439095
-0.0095,-8.314741
-0.006693,-4.489672
0.014034,0.462944
0.018568,5.153092
0.019215,8.777833
0.034328,10.757538
0.033249,11.110159
0.033681,10.162867
0.025692,8.020217
0.037999,4.924061
0.034976,1.394256
0.036271,-1.67152
0.018999,-3.682048
0.030874,-4.796329
0.026772,-5.646268
-0.010795,-6.631632
0.013386,-7.466726
0.005182,-7.716421
0.008204,-7.54593
-0.002159,-7.688557
-0.004534,-8.628944
-0.014465,-10.101467
-0.03476,-11.564077
-0.020295,-12.708146
-0.020295,-13.540281
-0.03109,-14.271759
-0.012738,-15.22487
-0.018568,-16.059076
-0.036703,-15.884344
-0.028715,-14.237138
-0.040805,-11.572363
-0.016408,-8.076982
-0.024829,-3.873795
-0.033465,0.671163
-0.024397,4.896197
-0.012522,8.28811
0.002807,10.185899
-0.00842,10.439736
0.004102,9.244427
0.002375,7.138469
0.005398,4.598023
0.012306,1.598974
-0.002159,-1.942322
0.01317,-5.658794
0.009284,-8.751448
0.00108,-10.659051
0.013818,-11.359755
0.004318,-11.092404
0.016193,-10.092984
0.023533,-8.717616
0.015113,-7.286273
0.007557,-6.021377
0.004534,-4.933481
0.014034,-3.865657
0.015761,-2.935726
0.014681,-2.1752
-0.012306,-1.707374
0.010147,-1.823319
0.004318,-2.31684
-0.00842,-2.494334
-0.005829,-2.102062
-0.016193,-0.866361
0.006693,1.121481
-0.005398,3.571528
-0.01792,5.71043
-0.006693,7.089348
-0.015329,7.473532
-0.000432,6.741314
-0.032817,4.950693
-0.00367,2.280986
-0.007341,-0.889343
0.00475,-4.041474
-0.01209,-6.454484
-0.023101,-7.66592
-0.010579,-7.618279
-0.00475,-6.197983
0.008204,-3.349105
-0.018999,0.775518
0.019215,5.629352
0.021806,10.473765
0.017272,14.426616
0.017272,17.035465
0.005829,17.978022
-0.00108,17.309966
0.016408,15.21185
0.013386,11.951861
0.007772,7.937413
0.018352,3.509881
0.017704,-0.707263
0.014681,-4.281059
0.008204,-7.008024
0.003023,-8.823057
0.006909,-9.771385
0.000432,-9.88008
0,-9.426901
0.00367,-8.709676
0.001727,-8.134634
0.00842,-7.936574
-0.018783,-8.114808
-0.005398,-8.484788
-0.023533,-8.812158
-0.00475,-8.71737
-0.003239,-7.999109
0.00842,-6.582512
