force,acc1
-0.012954,0.001233
0.006693,-0.001085
0.008852,-0.001578
0.013386,0.000197
0.010147,-0.00074
-0.019647,-0.000197
-0.011443,-0.000345
0.014465,-0.000395
0.000864,0.001233
0.00367,-0.004833
-0.021374,0.000789
-0.002807,0.001233
-0.0095,-0.002959
0.009284,0.000986
0.001943,-9.9e-05
0.000216,-0.001233
-0.010579,0.002417
0.01317,0.000641
0.013386,-0.003896
-0.022022,-0.001332
0.020079,0.000592
-0.015545,0.005376
-0.006261,0.001726
-0.004318,-0.004784
0.001727,-0.001529
-0.000432,-0.003748
0.002159,-0.003748
-0.002375,-0.000592
-0.000432,-0.001134
-0.014681,-0.001282
-0.0095,0.000148
0.006261,0.000395
-0.005182,0.001825
-0.001943,0.003995
0.006045,0.001923
-0.003239,0.003255
0.004966,-0.002121
-0.00475,0.000493
0.012738,-0.004537
-0.004318,0.005228
0.026988,-0.00508
0.014897,0.004636
0.009068,-0.006757
0.013386,0.003304
0.000216,-0.003649
0.000864,0.006411
-0.003239,-0.009074
0.009931,0.006017
0.004318,-0.011096
0.060668,0.012033
0.406326,-0.014302
0.955147,0.022735
1.51865,-0.038221
2.015007,-0.036051
2.462786,-0.281554
2.819455,-0.057455
3.08307,-0.657748
3.277165,-2.866681
3.34172,-2.236649
3.320777,1.079265
3.256655,2.741809
3.129705,1.205715
2.92244,-1.429173
2.711504,-3.873351
2.462786,-4.749724
2.209102,-4.87938
1.986076,-6.333458
1.794355,-7.201201
1.617748,-6.05151
1.430562,-5.036308
1.268636,-5.167739
1.112971,-6.043027
0.950181,-5.072211
0.78696,-0.39025
0.681169,4.302414
0.552707,4.536919
0.463756,3.123576
0.361635,5.040944
0.266638,8.80121
0.219572,10.66561
0.157608,10.004015
0.104496,8.779362
0.067145,8.469993
0.039726,8.263303
0.001727,7.772791
-0.020079,7.54164
-0.031306,7.763174
-0.088735,6.963095
-0.08852,4.431083
-0.080963,1.386612
-0.090031,0.685662
-0.080963,2.255094
-0.085929,4.183854
-0.087224,4.687781
-0.06585,5.348587
-0.0611,7.882818
-0.03584,12.419293
-0.03109,17.146676
-0.023101,20.338163
-0.018783,22.357519
-0.005613,24.088466
0.018352,23.922858
0.008636,20.77773
0.037135,16.055723
0.031306,11.504157
0.046419,7.011032
0.063259,0.892944
0.052896,-6.026457
0.060668,-11.926907
0.059589,-16.053503
0.07535,-19.083475
0.045555,-22.792697
0.053328,-25.707808
0.067361,-26.163354
0.053975,-24.606498
0.035624,-20.803523
0.055918,-14.748117
0.026988,-7.810272
0.004102,-1.740712
-0.000864,2.526489
0.00367,4.961345
-0.03109,6.002143
-0.032169,7.016901
-0.039942,8.456628
-0.051169,9.397508
-0.029578,10.21978
-0.047714,11.632333
-0.037999,12.818371
-0.064123,12.660998
-0.059589,11.186502
-0.051169,9.727541
-0.041021,8.80121
-0.041885,7.563783
-0.032385,5.649375
-0.043828,3.470673
-0.056134,1.598628
-0.015329,-0.705882
-0.014034,-3.73832
-0.003454,-6.526438
0.000648,-8.260541
-0.004102,-9.070829
0.020295,-9.76591
0.011011,-10.154237
0.035408,-9.867504
0.04318,-8.844412
0.046635,-7.146409
0.042748,-5.525933
0.036487,-5.120493
0.034328,-5.38375
0.037783,-4.727531
0.053328,-2.737666
0.041453,-0.715795
0.048578,0.568286
0.03843,0.965342
0.033896,-0.054151
0.045123,-2.370547
0.025045,-4.755987
0.004966,-6.269641
0.001511,-7.526499
-0.018783,-9.474641
-0.009716,-11.783935
-0.012954,-12.987826
-0.021374,-12.455936
-0.024181,-11.309451
-0.037351,-10.666843
-0.026772,-10.492851
-0.035192,-10.240246
-0.036487,-9.600746
-0.031737,-8.286482
-0.03109,-6.313139
-0.038215,-4.13069
-0.023101,-2.656736
-0.028067,-2.007175
-0.044692,-1.185545
-0.010579,0.700506
-0.002591,3.373961
-0.036703,5.679162
-0.024829,7.034113
0.003886,7.944367
0.009716,8.66825
-0.00475,8.984276
0.009931,8.319525
-0.006909,6.103589
0.014897,2.783384
0.014681,-0.611587
0.034328,-3.867186
0.020295,-7.285731
0.022454,-10.726665
0.028067,-13.848072
0.015977,-16.477881
0.027419,-18.510701
0.014897,-19.214955
0.028283,-17.917904
0.007772,-14.911259
0.022238,-11.138072
0.018783,-7.0278
0.013386,-2.383271
0.005398,2.899823
-0.000432,8.215662
-0.007557,12.383784
-0.003886,14.834324
-0.009716,15.850216
-0.005613,15.898893
-0.018568,15.294703
-0.02267,14.211641
-0.016624,12.919965
-0.022454,11.697876
-0.023965,10.681934
-0.011011,9.856704
-0.042533,9.35544
-0.01792,9.208326
-0.028283,9.255178
-0.023317,9.338278
-0.004966,9.327329
-0.018783,9.155606
-0.002375,8.857974
0.011011,8.560589
0.011875,8.256695
0.005398,7.805291
-0.008204,7.303584
-0.007557,7.111295
0.015761,7.464951
0.003454,8.202791
0.010363,8.874249
0.009068,9.173261
0.015545,8.956905
-0.017488,8.514428
0.028931,7.947424
0.021158,6.921718
0.023965,5.227562
0.020727,2.90071
0.017272,0.093457
0.009716,-2.873832
0.019647,-5.676302
0.000648,-8.116584
0,-10.028724
0.004318,-11.199078
0.010795,-11.446899
0.00108,-10.626354
0.007772,-8.60754
-0.005398,-5.58033
-0.000648,-2.008605
-0.015545,1.720541
-0.008852,5.393466
-0.000864,8.738182
0.006909,11.367054
-0.015977,13.016035
-0.014681,13.595813
-0.01792,13.317316
-0.014034,12.471668
-0.017488,11.259344
-0.014897,9.784207
-0.005829,8.16743
-0.0095,6.424203
0.000864,4.562218
0.010579,2.733327
-0.005398,0.990346
