0,020511	-0,002910	0,000285
0,024181	-0,003600	-0,001425
0,011011	-0,003058	0,005271
0,013602	-0,001627	0,005318
0,019863	0,000296	0,003466
0,014249	-0,004389	0,001947
0,012090	-0,001085	0,003941
0,004318	-0,005080	0,000855
0,014034	-0,001233	0,000570
0,015545	-0,003255	0,000807
0,031522	-0,004340	0,001757
0,034760	-0,000740	0,000047
0,017704	-0,004784	0,001615
0,023749	0,000395	-0,002849
0,000432	-0,000542	0,000475
0,019431	-0,002515	0,003656
0,022022	-0,002762	0,002754
0,022238	-0,004932	-0,001282
0,006693	-0,006313	-0,000380
0,016408	-0,005918	0,003324
0,024613	-0,003748	0,000285
0,027851	-0,003008	0,001520
0,018352	-0,001036	-0,003609
0,019863	-0,001775	0,000237
0,009931	-0,003649	0,002327
0,016624	-0,004439	0,000760
0,001080	-0,002417	-0,000807
0,009068	-0,003452	-0,000427
0,033896	-0,003600	0,001472
0,009931	-0,004833	-0,000855
0,014897	-0,001973	0,000332
0,027635	-0,004784	0,001330
0,004318	-0,003502	0,000522
0,014897	-0,001677	0,003371
0,014249	-0,001825	0,000617
0,024829	-0,003255	0,001045
0,010795	-0,001874	0,001045
0,032385	0,000986	-0,000522
0,015329	-0,003206	-0,002042
0,005829	-0,004685	0,000000
0,017488	-0,001134	0,000712
0,035624	-0,006017	0,001092
0,022454	-0,001381	0,000570
0,002375	-0,007003	0,001235
0,015977	-0,000740	-0,000190
0,024181	-0,004685	0,003656
-0,000432	0,002614	-0,000332
0,011227	-0,007102	-0,001377
0,039726	-0,000247	0,000712
0,165596	-0,006017	-0,001662
0,520106	0,007151	0,003894
0,962704	-0,047591	0,001330
1,433800	-0,171083	-0,000617
1,914397	0,431775	0,000855
2,344688	2,099892	0,002469
2,713447	-0,179910	-0,002802
3,017220	-1,885114	0,001187
3,233985	-1,788895	-0,001187
3,349708	-2,601649	-0,003561
3,409945	-2,759021	-0,002374
3,407138	-3,071250	0,001330
3,366333	-1,978472	-0,000665
3,275006	-0,143317	-0,003324
3,120205	0,736212	0,000807
