force,acc1
0.022022,-9.9e-05
0.016193,0.0036
0.018999,0.003748
0.020079,0.004389
-0.002159,0.005622
0.001727,0.001036
0.036271,0.001036
0.009716,0.0036
0.008204,0.001381
0.000432,0.000395
0.00108,0.001973
0.006045,0.001627
0.005829,0.001726
0.002807,0.002712
0.015545,0.001578
0.033033,0.003797
0.003023,-0.001332
0.023317,0.000148
-0.002807,-0.000641
0.044692,-0.000937
-0.002807,0.002269
0.016408,-0.000395
0.005613,-0.00069
-0.001295,0.000444
0.000216,0.000937
0.011659,0.001578
0.025476,-0.000296
0.02526,0.001332
-0.004102,0.000641
0.017056,0.002515
0.026988,-0.000493
0.025045,-0.001036
0.015977,-0.000641
0.006477,0.002219
0.025045,-0.002466
0.007125,0.007398
0.017272,-0.003304
0.026124,0.01159
0.025476,-0.005721
0.000432,0.010406
0.018352,-0.007841
0.011659,0.016521
0.006045,-0.012625
0.021158,0.018839
0.01209,-0.017952
0.021158,0.030034
0.008636,-0.029097
0.032169,0.039503
0.018568,-0.048233
0.156744,0.066628
0.565877,-0.073385
1.027258,0.152243
1.522752,-0.17774
2.036813,2.072767
2.543965,1.875941
2.958279,-2.836302
3.314084,-5.720786
3.546826,-5.85493
3.72732,-1.248178
3.84477,2.702503
3.880825,6.65422
3.89745,11.461546
3.816055,14.961267
3.651754,14.969306
3.467806,15.603185
3.230099,12.902408
2.988505,10.659248
2.747344,12.027564
2.517625,12.180103
2.322018,16.004432
2.149945,13.642418
2.01587,8.922334
1.892375,8.338907
1.777083,6.85869
1.665462,7.241197
1.520809,8.563499
1.415881,9.665796
1.288067,9.622939
1.166083,8.290181
1.055757,4.101691
0.930966,-0.82962
0.815891,-5.229929
0.683975,-9.414769
0.567389,-11.945943
0.466131,-12.474184
0.361203,-11.678889
0.275922,-10.890153
0.180709,-10.952638
0.112269,-12.665733
0.036271,-13.920371
-0.024397,-12.864778
-0.073406,-9.293793
-0.062395,-6.468046
-0.119609,-4.187849
-0.079883,-1.495259
-0.051816,-0.367712
-0.06218,0.43937
-0.040589,-0.224198
-0.026556,-0.772806
-0.019647,-1.751759
-0.025908,-4.416978
-0.011659,-4.930621
-0.003886,-3.609354
0.019431,-2.861749
0.02267,-1.818289
0.058077,-0.805454
0.040805,-0.769798
0.050737,-1.320477
0.039294,-1.071374
0.048362,-0.702381
0.055055,-2.00032
0.054407,-1.385774
0.049441,-0.839927
0.055055,0.193325
0.056998,1.443426
0.058941,0.052573
0.045987,-0.651583
0.044476,0.091879
0.034976,0.989902
0.041453,1.069402
0.030658,-0.298519
0.032385,-2.033067
-0.016624,-4.665539
0.003023,-7.54085
-0.014681,-11.003238
-0.025045,-13.600054
-0.015761,-14.908744
-0.019431,-14.755465
-0.01684,-12.930667
-0.025908,-10.590007
-0.025045,-9.24275
-0.016193,-8.243872
-0.003239,-7.515057
-0.023749,-6.722722
-0.036487,-4.933432
-0.025692,-3.307876
-0.012306,-1.45038
-0.014249,0.477591
-0.015761,2.767849
-0.006045,5.149985
-0.015329,6.923345
-0.003886,8.615431
0.007557,9.908685
0.024613,11.455776
-0.000648,12.422104
0.021158,12.391133
0.044692,12.327217
0.036056,11.052013
0.036919,9.505316
0.030226,8.883323
0.059373,8.735617
0.039078,9.11408
0.037999,9.892903
0.050953,11.213775
0.035624,12.434138
0.026772,13.817495
0.035624,15.229456
0.004318,15.784723
0,15.458586
0.023533,13.941282
0.023965,11.447244
0.009284,8.709183
0.008204,5.7559
0.002375,2.040809
-0.015761,-2.255637
-0.022454,-6.06379
-0.035624,-8.743755
-0.027204,-10.576543
-0.023101,-10.972908
-0.025692,-10.041546
-0.026772,-7.829753
-0.050521,-4.582143
-0.028283,-0.985562
-0.034544,2.116364
-0.029794,4.027814
-0.01209,4.517537
-0.01684,3.934554
-0.012738,2.48087
0.0095,1.018901
0.021806,-0.276869
0.00108,-1.567312
0.012306,-2.30673
0.008636,-2.751722
0.009068,-2.65935
0.030442,-1.805663
0.006477,-0.346406
0.024397,1.50024
0.019863,3.241051
0.046203,4.92273
0.035192,6.478748
0.034976,7.606295
0.063691,7.890019
0.045987,7.41514
0.040805,6.856076
0.032169,6.112664
0.037135,5.07517
0.022022,4.11915
0.007341,3.303339
0.014465,2.562145
-0.001943,1.602968
0.012522,0.617012
-0.005613,-0.227107
0.002375,-1.483965
-0.002591,-3.372186
0.000864,-5.437901
0.002807,-6.865743
-0.00108,-7.380519
-0.009716,-7.310192
-0.005182,-6.704671
-0.006909,-5.571206
-0.007341,-4.21236
