force,acc1
-0.009068,-0.001036
-0.005398,0.000296
-0.006261,-0.000395
0.005398,0.001726
-0.000864,0.00074
0.008204,0.003354
-0.004534,0.003354
-0.002375,-0.00148
0.02267,0.00143
-0.006045,0.002071
-0.012954,0.00143
-0.009284,0.001825
-0.015977,0.002417
0.003239,0.002614
0.003886,0.001973
-0.004534,0.001282
-0.001943,0.003995
0.00367,-0.000838
-0.006693,0.000444
-0.006477,0.001282
-0.015329,0.001036
-0.006261,0.004537
0.007125,0.003649
0.005182,0.001184
-0.019215,-0.000592
0.000216,0.004488
0.003454,0.000444
-0.010795,0.003255
0.00108,-0.000986
0.003239,0.002269
0.01792,-0.002071
0.01209,0.003847
0.00367,-0.000197
-0.014249,0.006263
0.001943,-0.005178
0.000864,0.010899
0.010363,-0.009124
-0.018568,0.010948
0.003023,-0.01228
-0.01209,0.014401
-0.002375,-0.011886
0.004102,0.019628
0.011227,-0.019332
-0.010579,0.035558
0.000864,-0.034226
-0.00367,0.059329
-0.003454,-0.077724
-0.003886,0.158013
0.00367,-0.298864
0.044907,4.183361
0.356885,22.098602
0.806391,34.724141
1.37745,43.491321
1.972042,44.110158
2.497546,37.469452
2.93086,30.155264
3.255359,22.612392
3.471908,13.616181
3.563882,4.173892
3.584177,-4.844907
3.480544,-12.096855
3.309766,-17.821488
3.102285,-20.447746
2.876021,-20.348618
2.651052,-18.427255
2.441843,-15.224623
2.223135,-11.774614
2.048903,-8.001378
1.872296,-4.653012
1.71771,-2.623891
1.568307,-2.77066
1.436823,-3.471117
1.347656,-3.38708
1.241216,-3.429986
1.147731,-4.969039
1.024452,-8.367413
0.895127,-11.916155
0.789119,-13.294334
0.680305,-11.877934
0.543855,-9.324568
0.416689,-6.801235
0.303125,-3.079486
0.205106,1.328023
0.113348,5.017962
0.053759,6.470413
-0.029578,6.671382
-0.067145,4.337972
-0.102121,1.137263
-0.104064,-0.664011
-0.099962,-3.66676
-0.080099,-8.708197
-0.069088,-13.335712
-0.086145,-14.509568
-0.073406,-12.201901
-0.055703,-7.365329
-0.056998,-2.016447
-0.054407,2.075924
-0.046635,4.303696
-0.048146,4.813294
-0.017272,4.560443
-0.015329,4.870207
0.002375,5.962886
0.009284,7.157604
0.019431,7.224725
0.018136,5.590588
0.033896,1.978719
0.034544,-2.194236
0.034112,-5.422415
0.045771,-7.143992
0.058509,-7.443498
0.057646,-6.842514
0.04318,-6.772631
0.063907,-8.339055
0.049441,-10.615701
0.054623,-12.285149
0.03001,-12.710415
0.017488,-12.42891
0.026124,-12.566654
0.018352,-13.399183
-0.000432,-14.151621
-0.023317,-14.124497
0.00108,-13.33009
-0.01209,-11.88548
-0.050737,-10.004805
-0.032817,-7.927056
-0.039942,-5.141305
-0.03476,-1.302279
-0.051169,3.083974
-0.064554,7.146705
-0.055918,10.773172
-0.057862,14.574273
-0.053328,18.577329
-0.045123,21.890038
-0.059589,22.892713
-0.046203,20.533164
-0.036487,15.192517
-0.039726,8.488142
-0.040805,2.176334
-0.006045,-2.592426
-0.004534,-5.457332
-0.001727,-6.781163
0.006045,-6.893656
0.016193,-5.755851
0.001943,-3.329526
0.033465,0.241212
0.042748,4.773593
0.028283,9.551034
0.042317,13.561093
0.034112,16.129452
0.033681,16.833263
0.027204,15.633268
0.028283,13.248716
0.020942,10.779534
0.014249,8.935699
-0.001943,7.643727
0.026556,5.992477
0.009068,3.288494
0.01317,-0.100657
0.004318,-3.023166
-0.011011,-4.458405
-0.010147,-4.039452
-0.021158,-2.178948
-0.018783,0.285697
-0.028931,2.707632
-0.040158,4.810434
-0.028715,6.301944
-0.028067,6.869047
-0.044907,6.536449
-0.048146,5.707569
-0.047498,4.888898
-0.057214,4.497267
-0.022454,4.872919
-0.038215,6.097375
-0.045123,8.177195
-0.03476,10.908006
-0.023965,13.767191
-0.021806,15.987763
-0.004318,16.820145
-0.019215,15.661281
-0.002375,12.486365
-0.004966,7.923111
0.003023,2.88917
-0.001727,-1.798512
0.008852,-5.520754
0.011875,-8.104994
0.015761,-9.690898
0.024613,-10.448613
0.026556,-10.527718
0.006909,-9.999429
0.021158,-8.877603
0.012306,-7.185222
0.018352,-5.154621
0.019215,-3.130431
0.019215,-1.487565
0.020511,-0.404601
0.006909,0.381915
-0.004102,1.293747
-0.012306,2.670792
0.009716,4.287914
-0.006261,5.626245
0.001943,6.17653
-0.021158,5.8535
-0.023965,5.032264
-0.036487,4.270653
-0.029147,3.848051
-0.028067,3.627256
-0.033465,3.304029
-0.04318,2.471105
-0.021158,0.8672
-0.028067,-1.58477
-0.022886,-4.926478
-0.021806,-8.736949
-0.022022,-12.55393
-0.013386,-15.949147
-0.005613,-18.650467
0.012738,-20.397196
0.004318,-21.006366
-0.0095,-20.354881
0.000648,-18.330494
-0.019863,-15.129292
0.017488,-11.19464
-0.004534,-7.214467
0.009284,-3.925874
-0.006477,-1.811039
0.011443,-0.925345
0.014249,-0.866509
0.010579,-1.373149
0.009068,-2.195617
-0.001295,-3.295103
0.011443,-4.596001
0.009931,-5.980443
0.003239,-7.339092
-0.000648,-8.642062
0.015977,-9.730846
-0.015977,-10.391503
-0.00475,-10.479535
0.001295,-10.132981
-0.006261,-9.627328
-0.024829,-9.185837
-0.005182,-8.692514
-0.032601,-7.897416
-0.020511,-6.483827
-0.008852,-4.352027
-0.019863,-1.689816
-0.015113,1.151565
-0.010363,3.962517
-0.022022,6.58266
-0.013602,9.122563
-0.02159,11.577245
-0.035624,13.898721
-0.027204,15.892087
-0.015545,17.38414
-0.011227,18.24626
-0.003886,18.366398
-0.00367,17.671464
-0.014034,16.115643
0.007125,13.789483
-0.004966,10.889857
-0.01209,7.623605
0.017704,4.139419
-0.007557,0.527944
-0.00108,-2.954812
-0.013818,-6.008949
0.005182,-8.325641
-0.007125,-9.815129
0.018352,-10.702007
0.008852,-11.307182
0.000216,-11.902445
-0.010795,-12.50693
0.003454,-12.956115
0.007988,-12.976138
-0.014681,-12.353503
-0.007341,-11.038106
-0.000648,-9.019637
-0.018352,-6.484074
-0.005613,-3.565511
-0.00108,-0.575486
-0.018783,2.221065
-0.008636,4.564586
-0.023965,6.267422
-0.004966,7.246129
-0.008852,7.513923
-0.004318,7.140096
-0.017272,6.306482
-0.020942,5.368166
-0.019431,4.71461
-0.009931,4.633532
-0.007988,5.195653
-0.02526,6.291292
-0.032817,7.661925
-0.02159,9.090359
-0.019431,10.393377
-0.000648,11.521911
-0.01792,12.496376
-0.028283,13.458512
0.005829,14.428095
-0.001511,15.374253
-0.00475,16.176551
-0.001727,16.716923
-0.000648,16.918878
-0.005829,16.748831
-0.000432,16.120181
-0.015113,14.939716
-0.013602,13.106632
-0.015761,10.623148
-0.015329,7.610092
0.007341,4.34601
0.010579,1.168185
0.003886,-1.676797
-0.005398,-4.075109
-0.006477,-6.092098
0.006261,-7.810716
0.016408,-9.261096
0.003454,-10.406299
-0.010579,-11.150057
-0.007557,-11.358867
0.004318,-10.94169
-0.014249,-9.884864
-0.003023,-8.31632
-0.012954,-6.43594
-0.021374,-4.460427
-0.019647,-2.533344
0.005613,-0.732218
-0.020295,0.904336
-0.009716,2.29662
-0.004534,3.349007
-0.021374,3.946094
-0.007341,4.116141
-0.016624,3.916997
-0.006909,3.484038
0.009068,2.948302
-0.008852,2.367785
-0.012954,1.726854
-0.026772,0.989557
0.001943,0.149975
0.003454,-0.803038
-0.018352,-1.806995
-0.0095,-2.754977
-0.024181,-3.517278
0.006693,-3.946489
-0.010795,-3.932828
-0.015329,-3.508944
0.002807,-2.794924
