force,acc1
0.005398,0.003255
0.008636,0.002565
0.006693,0.004882
0.008204,0.006707
-0.002375,0.006115
0.001295,0.002762
0.022238,0.002762
-0.005829,0.002515
-0.020727,0.004044
0.018999,0.002417
0.006477,0.000345
0.001943,0.002762
0.019431,0.002959
0.0095,0.003797
0.026988,0.004587
0.006261,0.007398
-0.010363,0.003649
0.014465,0.005622
-0.009716,0.007102
0.0095,0.006263
0.000432,0.000592
-0.00108,0.00508
-0.00108,0.001578
0.011011,0.005819
0.023533,0.002318
0.011227,0.002367
0.002591,0.005474
0.006477,0.002219
0.019215,0.00577
0.007125,0.006214
0.011659,0.008779
-0.013386,0.005869
-0.005398,0.00074
0.004966,0.005376
0.014681,0.004192
0.005398,0.000838
0.014034,0.003896
-0.013386,0.006214
-0.008204,0.002565
0.005613,0.007052
0.001511,0.001578
0.000864,0.008581
-0.009716,-0.000888
-0.006045,0.011294
0.01317,-0.002762
0.007988,0.012675
0.006477,-0.006757
0.005829,0.018001
0.017272,-0.011738
0.045987,0.020861
0.220435,-0.016669
0.579695,0.031169
1.001134,-0.01371
1.426676,0.08818
1.792412,-0.043498
2.116264,0.057455
2.406651,0.267301
2.61003,-1.266968
2.731151,-1.597543
2.820102,0.836426
2.825716,3.182757
2.801751,3.403355
2.753821,2.089979
2.651052,-3.126239
2.539215,-7.921779
2.410106,-8.330671
2.25185,-5.852957
2.120366,-3.422687
2.008745,-0.49431
1.885034,2.100977
1.777947,4.571145
1.714472,5.157974
1.608033,5.303165
1.49598,3.934702
1.408108,2.476875
1.304907,3.362914
1.189184,8.394241
1.066768,12.382058
0.91758,13.716788
0.830788,13.774786
0.678362,12.699861
0.575377,11.462829
0.467426,12.527693
0.373509,14.872003
0.285206,17.286195
0.228855,18.120994
0.136234,15.570586
0.070168,10.876295
0.043396,6.512925
-0.004318,2.68825
-0.053759,-1.29641
-0.071247,-5.215281
-0.055918,-9.251775
-0.042964,-11.763271
-0.05268,-12.943193
-0.048578,-15.180484
-0.043612,-17.632651
-0.047498,-17.344341
-0.048578,-14.501579
-0.036703,-10.633998
-0.023965,-6.611757
-0.030658,-3.5482
-0.023749,-2.811643
-0.005182,-3.764113
-0.010363,-4.08374
0.024613,-4.244416
0.04318,-6.035876
0.043612,-8.626675
0.043396,-10.781803
0.045339,-12.434236
0.045555,-12.603889
0.048794,-10.376807
0.042317,-7.232764
0.057214,-4.291169
0.032601,-1.888172
0.04793,0.145388
0.044907,2.17446
0.033681,3.609601
0.041453,3.930954
0.029363,4.010207
0.024613,4.820494
0.020942,6.162672
-0.005398,7.65798
-0.004102,9.330288
-0.002807,11.022078
-0.005829,11.610041
-0.021158,11.524623
-0.036919,12.018933
-0.027419,12.939199
-0.019215,12.935993
-0.020727,11.358769
-0.040158,8.006655
-0.024181,4.416781
-0.023533,1.380743
-0.033249,-1.050957
-0.025692,-2.791669
-0.029363,-3.661828
-0.030442,-3.618675
-0.024181,-3.391124
-0.013386,-3.693145
-0.01684,-4.348821
0.006477,-4.449676
-0.00367,-3.384614
0.024181,-1.225738
0.011875,0.623275
0.028283,1.541913
0.020295,1.901142
0.039294,1.801422
0.036056,0.867052
0.039294,-0.281406
0.046419,-1.767738
0.048362,-2.590404
0.034544,-2.105958
0.037999,-1.422022
0.036703,-0.704994
0.016408,0.756679
0.029578,2.560222
0.014681,3.993982
0.017056,4.652223
0.014465,4.711601
0.030658,4.16319
0.015113,3.168948
0.022022,1.651053
0.013818,0.070228
-0.002159,-0.920463
-0.012522,-1.343755
-0.019647,-1.654111
-0.013602,-2.333115
-0.026556,-2.655997
-0.019647,-1.699729
-0.039942,0.237957
-0.031306,2.281726
-0.045339,3.837152
-0.014897,4.527647
-0.031522,4.366033
-0.018568,3.620697
-0.019431,2.278619
0,0.36781
-0.014897,-1.625506
0.000216,-3.212101
0.003239,-4.193718
0.008636,-4.671309
-0.003886,-5.144264
0.001727,-5.653123
0.006477,-6.162573
0.01684,-6.523577
0.015545,-6.68095
0.031522,-5.99514
0.024181,-4.802592
0.03476,-3.946686
0.024829,-4.15599
0.025692,-5.381038
0.047066,-6.893952
0.029147,-7.969272
0.030874,-8.315383
0.000432,-8.192335
0.020079,-7.463866
0.020511,-6.071779
-0.005398,-4.323571
0.005182,-2.501781
0.008852,-0.710617
-0.001727,0.854131
-0.004534,2.153106
-0.023965,3.204901
-0.011011,3.785615
-0.013818,3.571725
-0.019431,2.57768
-0.003239,1.381878
-0.017056,0.163093
-0.022454,-1.12153
-0.002591,-2.341301
-0.02634,-3.309208
-0.009068,-3.853377
-0.022886,-4.03166
-0.024397,-3.771362
-0.010579,-2.865202
-0.015545,-1.271456
-0.02159,0.632251
-0.008852,2.582859
0.005829,4.608626
0.001943,6.892621
-0.003239,9.504281
0.007341,12.248802
0.007557,14.716504
0.028283,16.675989
0.030226,18.152064
0.011875,18.969354
0.037351,18.879645
0.012306,17.769507
0.02526,15.793008
0.015977,13.297047
0.025045,10.655204
0.021806,8.012671
0.029363,5.408902
0.006045,2.743782
0.009716,0.251766
0.022886,-2.061326
0.005182,-4.09311
0.01209,-5.859665
0.003454,-7.454742
-0.001295,-8.523799
-0.003023,-9.469561
0.004966,-10.515636
0.00108,-11.743199
-0.010579,-12.821083
0.001943,-13.770742
-0.004534,-14.216868
-0.002159,-13.843732
-0.014897,-12.716185
0.000864,-11.039585
-0.014897,-8.752435
-0.012522,-6.453596
0.001727,-4.313806
-0.01792,-2.424056
-0.029363,-0.830655
-0.006693,0.260298
0.012522,0.808758
0.009716,0.850333
-0.011011,0.493669
0.003886,-0.002762
0.00367,-0.320367
0.020295,-0.454757
0.003023,-0.418114
0.00367,-0.043301
0.015545,0.765951
0.001295,2.042536
0.004966,3.685796
0.014249,5.485739
0.019431,7.365822
-0.000648,9.160143
0.014897,10.463852
0.003239,10.939717
0.009931,10.583743
-0.011443,9.679753
0.002159,8.305667
0.007125,6.762768
0.005613,5.111221
0.007772,3.403651
0.002591,2.000221
-0.01209,1.007262
-0.015761,0.311687
0.000648,-0.009025
-0.002591,-0.098142
-0.01792,-0.179861
-0.0095,-0.264737
-0.011659,-0.618541
-0.001511,-1.314263
0.003023,-2.489994
-0.005613,-3.919118
-0.020727,-5.472472
-0.0095,-6.942826
0.010579,-7.914332
0.005182,-8.277753
-0.002591,-8.140157
0.01317,-7.774714
-0.013602,-7.192027
0.001295,-6.568506
-0.006477,-5.812912
0.006693,-4.960556
0.022022,-4.13932
0.014249,-3.426337
0.000864,-2.758281
0.005829,-2.210314
0.010795,-1.856806
0.007125,-1.649623
0.002591,-1.587483
0.022454,-1.627035
0.017704,-1.676698
0.011659,-1.70836
0.009931,-1.675071
0.009931,-1.550642
0.029147,-1.282848
0.03109,-1.016287
0.004102,-0.699274
-0.016193,-0.323819
0.016408,-0.046457
0.022454,0.160726
0.004966,0.413034
0.001511,0.758504
-0.011227,1.266129
0.013818,1.969595
0.003239,2.806514
-0.004102,3.731168
-0.001511,4.774136
0.002375,5.933098
0.00108,7.068832
-0.005829,8.010354
0.008852,8.625195
0.003454,8.777981
-0.001943,8.322879
-0.005613,7.380568
0.004102,6.000269
0.001295,4.298419
-0.011659,2.546955
0.00842,1.006867
0.00475,-0.434586
-0.001943,-1.568446
0.013602,-2.378536
0.023965,-3.240607
-0.002807,-3.90161
-0.005398,-4.715793
-0.000432,-5.151021
0.000864,-5.409247
-0.003023,-5.373591
0.018783,-5.024176
0.004318,-4.253491
0.030226,-3.204605
0.011011,-1.924864
-0.010147,-0.476901
-0.002807,1.010023
0.002591,2.308111
0.003239,3.679434
0.023101,4.564142
0.005182,5.059339
0.00367,5.08962
-0.012738,4.650201
0.011227,3.779204
-0.007988,2.632669
0.015113,1.489439
-0.000432,0.517884
0.00475,-0.251026
-0.005182,-0.63807
-0.006693,-0.532186
0.015977,-0.09829
0.003023,0.675256
-0.001943,1.589801
0.002159,2.593067
0.012306,3.589183
0.006261,4.501114
0.000864,5.304398
0.005398,5.840529
0.016624,6.000762
-0.006045,5.875348
-0.002807,5.381284
0.00108,4.427483
0.000864,3.189563
0.010363,1.725621
0.01317,0.136412
0.018568,-1.513901
0.000216,-2.914766
0.015545,-4.237512
0.001727,-5.517351
-0.001943,-6.704523
0.002807,-7.721303
-0.011011,-8.642851
0.002807,-9.439034
0.007772,-9.959975
0.026772,-10.254795
0.022022,-10.340065
-0.002807,-10.160895
0.001295,-9.716839
-0.003023,-9.128481
0.019431,-8.362185
-0.005398,-7.496218
-0.012954,-6.531764
-0.001727,-5.565239
-0.006909,-4.574252
0.003023,-3.573944
0.010147,-2.636664
-0.00367,-1.705598
-0.007772,-0.788588
0.019431,0.19081
-0.013818,1.336801
0.002591,2.567472
-0.003886,3.873745
-0.001511,5.171142
0.012522,6.375378
0.000864,7.337416
0.001943,8.000638
0.029363,8.245648
0.006477,8.004781
-0.003454,7.359608
0.015545,6.426915
0.014034,5.227956
0.015761,3.993883
0.00475,2.840444
0.016408,1.887531
-0.011659,1.193781
-0.014034,0.804172
-0.002807,0.623472
-0.002807,0.882833
-0.001943,1.376551
0.016624,1.937834
-0.005398,2.527278
0.009284,3.179897
0.01317,3.789265
0.001943,4.211719
0.006909,4.472115
0.005182,4.545845
0.002591,4.428519
-0.002591,4.152883
-0.000432,3.76288
-0.013602,3.223691
0.013818,2.418631
-0.000864,1.518389
0.007125,0.458209
-0.003886,-0.681864
0.015761,-1.889799
0.019431,-3.170428
0.014681,-4.286336
0.011011,-5.272046
0.004102,-6.246265
0.009716,-7.110555
0.01792,-7.729194
0.014465,-8.111405
0.011875,-8.110961
0.008204,-7.69265
0.0095,-6.950519
-0.007341,-5.983501
-0.02159,-4.763335
-0.011659,-3.574635
0.014249,-2.53364
0.004966,-1.689077
0.005182,-1.092384
0.007772,-0.79347
-0.011443,-0.75372
0.008852,-0.8672
0.007557,-1.07098
0.013602,-1.295079
-0.003454,-1.418422
0.007772,-1.286054
0.018352,-0.868877
-0.008852,-0.131333
-0.006261,0.917011
0.001295,2.178257
0.019431,3.514664
-0.008636,4.882684
0.00367,6.21702
0.008636,7.301364
0.011011,8.073973
0.022454,8.563253
0.007772,8.754457
0.017704,8.72679
-0.003886,8.366032
0.001295,7.86679
0.012306,7.219547
0.005182,6.230927
0.003239,5.090114
0.004318,3.917046
-0.014681,2.561603
0.002807,1.106982
0.014465,-0.307298
0.015113,-1.707374
0.00367,-3.001663
0.012522,-4.192189
0.020079,-5.195111
-0.003886,-6.115376
-0.014897,-6.868208
-0.005182,-7.456665
0.003239,-7.793307
-0.000648,-7.964094
-0.002375,-7.879267
0.007988,-7.588097
0.024397,-7.148825
0.012522,-6.535266
0.007557,-5.873819
-0.014681,-5.110778
0.011659,-4.280023
0.001943,-3.412084
0.010363,-2.504296
0.005829,-1.521003
-0.011227,-0.562368
0.00842,0.352571
-0.014034,1.208773
0.002591,1.973491
0.011875,2.697325
0.004102,3.374751
-0.003454,3.908366
0.004534,4.314644
-0.018352,4.553045
0.01792,4.652026
0.011011,4.582735
-0.008636,4.362137
-0.014897,4.079449
0.007988,3.76791
0.002591,3.47526
0.009284,3.204753
0.009284,2.98164
-0.004102,2.846017
0.001511,2.756062
0.013602,2.698706
0.006909,2.633409
-0.002807,2.514554
-0.011227,2.333312
0.007557,2.104528
-0.011227,1.765716
0.00108,1.373839
0.011443,0.955675
-0.013818,0.518722
0.004318,0.03541
-0.000432,-0.490956
-0.004966,-1.04065
0.010795,-1.594535
-0.006261,-2.09067
0.001511,-2.589566
0.01209,-3.056258
-0.011011,-3.477824
-0.001295,-3.811704
0.011443,-4.051782
0.002807,-4.180254
-0.007557,-4.18055
-0.007988,-4.024411
-0.002375,-3.689199
0.002807,-3.146903
0.014034,-2.425536
0.015545,-1.569284
0.002807,-0.645369
0.000432,0.309862
-0.007341,1.22342
-0.008204,2.067737
0.007557,2.806464
