force,acc1
0.004534,0.002712
0.001943,0.001529
0.001295,0.003699
0.011443,0.000542
0.016624,0.002515
0.007557,0.002515
-0.011011,-0.000493
-0.020942,0.001233
-0.006261,0.001775
0.00108,-0.001775
0.006693,0.002071
0.020511,0.000345
0.007988,0.001282
0.010147,-0.00217
0.002591,-0.000838
0.008636,0.001233
0.019215,0.001973
-0.002591,-0.002811
0.018783,0.000345
-0.006909,0.002811
0.014034,-0.002318
-0.021158,0.004488
-0.000432,0.00074
-0.001295,0.006214
0.009284,0.002466
0.019431,-0.001184
0.007341,0.000789
0.002159,-0.002417
-0.011227,0.00286
-0.008204,-0.00069
0.004102,-0.00074
0.019431,-0.002762
0.000216,0.002959
-0.005398,0.001529
-0.004534,0.007546
-0.008636,9.9e-05
0.01317,0.001825
0.004318,0.001332
0.017272,0.006411
0.007772,-0.005277
-0.006477,0.011886
0.017488,-0.003206
0.008204,0.012181
0.000432,-0.01371
0.001727,0.019727
-0.014465,-0.021354
0.005398,0.027075
-0.006045,-0.028308
0.0095,0.041476
0.008636,-0.044583
0.264911,0.060414
0.743348,-0.076787
1.319589,0.069242
1.874455,-0.211474
2.343824,2.352398
2.712584,3.076675
3.011175,-2.011564
3.219736,-5.190672
3.344527,-6.467355
3.421819,-5.198316
3.472124,-3.612806
3.48659,-2.423662
3.471908,-0.383395
3.427001,1.718026
3.348413,7.650483
3.22427,16.027266
3.060832,17.549354
2.870407,16.281893
2.686675,16.16935
2.497546,18.744417
2.301292,22.335523
2.110651,21.143074
1.92368,17.320915
1.73671,14.44368
1.554921,9.870759
1.370325,3.149665
1.211206,-3.355171
1.04453,-5.619883
0.895343,-3.040821
0.754575,0.114861
0.608842,2.379276
0.504777,3.354333
0.394883,2.3631
0.287365,-0.895557
0.209424,-6.521259
0.149404,-12.252156
0.080531,-16.422251
0.025476,-16.110021
-0.015545,-13.465762
-0.04793,-10.244981
-0.075997,-6.520372
-0.079236,-1.278212
-0.086576,4.605273
-0.072111,8.18114
-0.077509,8.250037
-0.054407,4.496232
-0.048362,0.554921
-0.046419,-1.274957
-0.037351,-2.875558
-0.037135,-4.40238
-0.042533,-5.6728
-0.021806,-6.760548
-0.022886,-7.100395
-0.00475,-6.524958
-0.022886,-5.329402
-0.004534,-5.025606
0.009931,-6.557705
0.035624,-8.280318
0.019863,-9.110825
0.033465,-9.80566
0.050953,-8.997839
0.060884,-5.266079
0.056134,0.679201
0.052248,8.096857
0.046635,14.502072
0.051816,17.818973
0.033249,18.920036
0.053975,18.000511
0.018136,15.263436
0.017056,11.896872
-0.007341,8.483161
0.006261,6.077549
-0.00842,4.521827
0.001295,3.286719
-0.020511,2.194927
-0.000648,0.583081
-0.020295,-1.381385
-0.015761,-4.102184
-0.021806,-6.978285
-0.041885,-8.319476
-0.019863,-7.443892
-0.04901,-5.364171
-0.02526,-3.723672
-0.041237,-2.416313
-0.039726,-0.546685
-0.041237,1.377143
-0.042748,2.075825
-0.015761,0.399817
-0.023965,-3.658524
-0.025476,-8.054148
-0.004966,-10.859921
-0.018568,-11.645501
0.001295,-11.038106
-0.010579,-10.114437
-0.01684,-9.158515
0.00108,-7.681652
0.002591,-5.538509
0.008636,-3.297371
0.014465,-1.72138
0.035408,-0.573958
0.041453,0.947094
0.019431,3.157359
0.032817,5.883041
0.053759,8.424276
0.007772,10.823722
0.025476,12.882286
0.01792,14.851339
0.012306,16.864925
0.028931,18.295578
0.02634,18.443481
0.02526,16.711597
-0.015761,13.605627
-0.001295,9.882892
-0.014249,5.872339
-0.006261,1.808622
-0.011659,-2.600317
0.003454,-7.180635
-0.016193,-10.834424
-0.02267,-12.940382
-0.031522,-13.567948
-0.011011,-13.78677
-0.024829,-13.97319
-0.033033,-13.964363
-0.033896,-13.451115
-0.027419,-12.484984
-0.028715,-11.690182
-0.018783,-11.404338
-0.031306,-11.51042
-0.022886,-11.678543
-0.028715,-11.677656
-0.018136,-11.110948
0.000216,-9.620473
-0.006909,-7.234095
0.01209,-4.239336
0.008852,-0.803777
0.023317,2.74679
0.007125,6.188465
0.016624,9.557297
0.019647,12.817532
0.049873,15.713163
0.032601,17.814929
0.023965,18.867119
0.020727,18.794869
0.041021,17.551179
0.037567,15.370603
-0.001943,12.566259
0.030874,9.177305
0.001943,5.379558
0.027851,1.638674
-0.006693,-1.694206
0.014034,-4.445878
0.010147,-6.446297
-0.017272,-7.639584
-0.00367,-8.083935
-0.005182,-7.724805
-0.01792,-6.550505
0.004102,-4.569764
-0.006045,-2.310626
-0.010795,-0.445387
-0.015977,0.693553
-0.024397,1.437705
-0.031522,2.267374
-0.023101,3.19415
-0.017488,3.641065
-0.015329,3.481474
-0.027851,2.81475
-0.013818,2.093727
-0.008852,1.272738
0.002591,-0.07008
-0.021806,-1.834416
0.02159,-3.570048
-0.000648,-5.143376
0.006477,-5.645725
0.011659,-5.277422
0.010795,-4.871193
-0.004534,-4.275338
-0.007125,-3.3856
0.003023,-2.205234
0.019431,-1.296361
0.004534,-0.765014
0.012522,-0.507872
0.024829,-0.128078
-0.004966,0.932447
0.005829,3.071793
0.012306,5.936896
-0.014681,8.910448
-0.001511,11.594852
0.004966,13.45294
0.012522,14.510604
0.011227,14.637153
0.002807,13.632308
0.007341,11.47644
0.003023,8.36036
-0.002591,4.746617
-0.002159,1.337443
0.009284,-1.303413
0.002159,-3.482263
-0.000864,-5.321413
-0.010363,-6.900314
0.007341,-8.004189
-0.00367,-8.617157
0.003023,-9.109444
0.00367,-9.742484
-0.0095,-10.500791
-0.000864,-11.158687
0.001295,-11.182014
-0.017704,-10.556717
-0.018999,-9.39519
0.004534,-7.789707
