force,acc1
0.006693,0.001529
-0.026556,0.000197
-0.00108,0.003107
-0.018352,0.0036
-0.02267,-0.001332
-0.010147,0.002022
-0.010795,-0.003699
-0.010579,0.001085
-0.002591,0.000493
-0.013386,0.000247
-0.011659,0.000493
0.007341,-0.005721
-0.018136,-9.9e-05
-0.016193,-0.001973
0.006261,0.001726
-0.007125,-0.003995
-0.010795,-0.000838
-0.017056,-0.004734
-0.005613,-0.003403
-0.005613,-0.001036
-0.002159,0.001529
-0.003023,-0.00217
-0.012522,0.000493
-0.028067,-0.001282
0.004966,-0.001233
-0.006909,-0.004093
-0.010795,-0.000444
-0.012522,0
-0.015761,0.000296
-0.012738,-0.002022
-0.00367,0.005524
-0.014897,-0.006904
-0.013818,0.004241
0.000216,-0.006609
-0.014465,0.009469
0.015113,-0.012872
-0.010363,0.014647
-0.00367,-0.021157
-0.01792,0.018593
0.001295,-0.029344
-0.018352,0.035854
-0.013386,-0.046901
-0.00108,0.051142
-0.000432,-0.05997
0.000864,0.072694
-0.017056,-0.087687
-0.007125,0.109929
-0.018568,-0.132714
-0.010147,0.163093
-0.017488,-0.214186
0.246343,0.277954
0.994225,-0.379844
1.790469,0.97343
2.589952,-7.259247
3.309766,-16.074069
3.902415,-13.074033
4.288447,-5.297938
4.503485,7.083578
4.577971,13.2101
4.501541,18.058804
4.351274,21.178928
4.147463,21.53431
3.86269,19.700191
3.599938,18.577625
3.295517,18.736723
3.009664,17.104411
2.748639,15.050927
2.498194,10.36571
2.286394,4.501459
2.116912,3.145966
1.907272,1.250742
1.796299,0.435129
1.651429,2.772435
1.549955,5.005337
1.434448,6.310674
1.336213,3.972775
1.26475,1.247783
1.199979,-0.395576
1.140822,-4.261579
1.039133,-5.585064
0.948454,-4.843822
0.845038,-2.3161
0.727587,-0.400064
0.589195,1.571011
0.457279,0.557929
0.303773,-3.21077
0.209424,-7.678693
0.105576,-8.169205
0.006261,-9.869872
-0.080099,-13.131981
-0.155665,-15.662267
-0.140336,-16.886181
-0.111189,-18.691302
-0.120473,-20.157167
-0.09219,-22.651895
-0.089167,-18.535853
-0.093269,-10.391208
-0.06218,-4.246931
-0.040589,-0.324214
-0.014681,3.400297
-0.024397,9.243391
-0.018136,14.340951
-0.015761,20.313208
0.023533,24.066865
0.013818,23.140238
0.04318,18.402005
0.029578,10.078485
0.048362,3.332288
0.054839,-0.934321
0.057862,-1.240188
0.055487,-0.554921
0.054839,-2.532555
0.057646,-3.521815
0.072111,-3.131615
0.045123,-2.081891
0.037135,-0.001134
0.034544,0.876965
0.031306,-0.76383
0.031737,-3.313202
0.026988,-4.793567
0.00108,-6.439195
-0.03476,-6.921028
-0.029578,-5.903508
-0.037783,-6.029761
-0.046635,-6.066946
-0.062395,-4.306458
-0.076213,-2.953036
-0.088304,-3.868764
-0.08269,-6.697372
-0.085929,-9.658299
-0.084201,-12.465898
-0.077724,-14.192012
-0.079452,-14.853015
-0.056782,-15.365228
-0.080099,-14.948149
-0.060668,-14.362257
-0.029578,-14.047019
-0.042317,-13.999181
-0.05635,-11.36952
-0.023749,-6.21485
-0.011011,-0.12428
0.000864,5.592906
0.009931,11.027503
0.012738,14.971723
-0.004102,16.994038
0.031522,18.362551
0.02634,19.537295
0.042101,20.794695
0.037351,21.494758
0.041021,20.401388
0.015329,18.329409
0.044907,15.649494
0.033033,13.036256
0.034976,11.540997
0.011659,10.702599
0.016193,9.550393
0.010147,8.132267
-0.001295,6.420948
0.008204,4.342805
-0.028499,3.326617
-0.024829,4.025594
-0.051816,5.858875
-0.044907,7.546226
-0.036056,7.745518
-0.036271,6.122527
-0.033033,3.255747
-0.044692,-0.602019
-0.070168,-5.122811
-0.062611,-10.002191
-0.067361,-14.745947
-0.063043,-18.421041
-0.053328,-20.998574
-0.037567,-22.081587
-0.047498,-21.267404
-0.047282,-18.248529
-0.027851,-14.011559
-0.041453,-9.442584
-0.037567,-3.869307
-0.022454,2.603868
0.007557,8.638659
-0.003886,12.68546
-0.024613,14.556913
-0.004534,15.169733
0.000648,15.10922
-0.01209,13.978813
0.000864,12.078213
0.02634,9.231061
0.016408,5.383158
0.007772,1.05505
0.042964,-2.402011
0.031953,-3.96809
0.024613,-3.58583
0.03001,-1.981727
0.016193,0.13439
0.014465,2.719912
-0.001727,5.096475
0.01209,7.084762
0.005613,9.068807
-0.009068,10.812873
-0.011659,11.960147
-0.007125,11.999354
-0.042533,10.777413
-0.028283,8.728614
-0.027419,6.525156
-0.026988,4.833514
-0.037999,3.806082
-0.038862,3.251407
-0.028715,2.465828
-0.038215,0.690446
-0.047498,-2.054766
-0.042101,-4.94152
-0.043396,-7.138814
-0.040589,-8.353012
-0.037351,-8.588059
-0.023749,-8.732708
-0.012522,-9.715853
-0.015113,-11.648558
-0.011227,-13.820701
0.006693,-15.903677
-0.022238,-17.788593
0.001727,-19.004468
0.00108,-19.208298
0.016408,-18.490481
0.010147,-16.827838
0.020295,-13.83663
0.005829,-10.402304
0.011443,-6.766022
0.014465,-3.221768
0.018999,0.013414
0.022022,2.86895
0.011659,5.226329
0.014249,6.855583
-0.000648,7.458786
0.01317,7.388903
0.010147,7.198735
-0.018568,7.119481
-0.027204,7.174224
-0.000864,7.195184
-0.023749,6.9519
-0.041021,6.065319
-0.028067,4.888947
-0.023317,3.5735
-0.036487,2.361423
-0.026772,1.206603
-0.048578,-0.10692
-0.02159,-1.945183
-0.033465,-4.225577
-0.035192,-6.633851
-0.045771,-8.98906
-0.034112,-10.800494
-0.039294,-11.957385
-0.040589,-12.529814
-0.023101,-12.499483
-0.036487,-11.919312
-0.020511,-10.762914
-0.019647,-9.00065
-0.017056,-6.653677
-0.015977,-3.863685
-0.015113,-0.817488
-0.009931,2.005202
0.000864,4.049217
-0.005829,4.959077
-0.010795,4.892695
0.009068,4.331807
0.010579,3.829705
-0.016408,3.579616
0.011011,3.610193
-0.006045,3.807315
-0.007341,3.984957
-0.00367,4.164226
0.008636,4.413921
0.00367,4.759045
0.008636,5.218487
-0.008204,5.769167
-0.001727,6.113749
-0.009284,6.222642
-0.015977,6.01684
-0.013386,5.572193
-0.007557,4.739663
-0.02159,3.738665
-0.036919,2.81618
-0.006693,2.224123
-0.00842,1.936404
-0.021374,1.976845
-0.021158,2.319651
-0.013602,2.824811
-0.035192,3.436151
-0.018999,4.091976
-0.033681,4.852255
-0.035624,5.523418
-0.018352,5.861982
-0.016193,5.590785
-0.029363,4.926774
-0.026772,4.077476
-0.012522,3.192818
-0.015113,2.506219
-0.014897,1.745447
0.000432,0.902511
0.004534,0.022094
0.004534,-1.150283
-0.001295,-2.169331
-0.013818,-2.666649
-0.010147,-3.120864
0.000216,-3.057836
-0.000432,-2.536451
-0.012738,-1.909181
0.009284,-0.984033
-0.012306,0.384134
-0.004318,2.276153
-0.017704,4.368401
-0.00842,6.655157
-0.015329,8.630472
-0.024613,9.90178
-0.015761,10.111429
-0.005613,9.270811
-0.007557,7.655711
-0.035192,5.462609
-0.038862,3.089153
-0.026988,0.655529
-0.02267,-1.582797
-0.019647,-3.647772
-0.016193,-5.264106
-0.018568,-6.318466
-0.018136,-6.665365
-0.02526,-6.435102
-0.017056,-5.898823
-0.014897,-5.187417
-0.015977,-4.72467
-0.011875,-4.477343
-0.012738,-4.711355
-0.017056,-5.470401
-0.01792,-6.55805
-0.010363,-7.910288
-0.02159,-9.112946
-0.023101,-9.988875
-0.003886,-10.453644
-0.018568,-10.300907
-0.005182,-9.554733
-0.007341,-8.322336
-0.007125,-6.685931
-0.010363,-4.687386
-0.012306,-2.405907
-0.024181,-0.148939
-0.003454,2.091705
-0.004318,4.200277
-0.001295,6.083714
-0.011443,7.990873
-0.012522,9.973685
-0.00108,11.772
-0.009284,13.270662
0.00842,14.243303
0.006045,14.382921
-0.023533,13.76295
-0.020511,12.381762
-0.019431,10.349337
-0.020295,7.676079
-0.017272,4.486565
-0.005398,0.838497
-0.03584,-2.936761
-0.026988,-6.486441
-0.011011,-9.540677
-0.019863,-11.826102
0.000648,-13.346414
-0.023749,-14.109011
-0.011443,-14.338979
-0.006909,-14.202665
-0.031306,-13.837518
-0.021806,-13.255817
-0.007772,-12.551365
0.002375,-11.774022
-0.002375,-10.986569
0.002375,-10.274177
-0.019863,-9.547187
-0.014681,-8.785675
-0.011011,-8.235143
-0.002375,-7.461153
-0.03001,-6.412761
-0.00367,-5.518091
