force,acc1
-0.005398,-0.001677
-0.009716,-0.000395
-0.002591,-0.000345
0.007772,-0.00143
0.011011,-0.00286
-0.00475,0.001677
0.034328,0.002367
0.018568,-0.002367
-0.004534,0.000247
-0.005829,0.00148
0.009716,0.001184
0.007125,-0.002318
-0.018568,9.9e-05
0.000648,0.001775
0.006477,-0.001085
0.013818,0.00143
0.005829,-0.001381
-0.00475,-0.001874
0.002807,-0.003304
0.009068,-0.00148
0.013602,-0.00074
-0.002591,0.000247
0.026772,0.002515
-0.013386,-0.002269
-0.017488,0.00074
-0.006909,-0.002367
0.003239,0.003649
0.017704,-0.001726
0.002159,-0.000888
-0.005613,-0.000493
-0.002159,0.00148
0.003023,-0.005178
-0.020511,0
0.017488,0.001825
0.009931,-0.003847
0.013386,-0.001627
0.014897,0.001085
0.007341,-0.002515
0.008852,-0.003403
0.018136,-0.002367
-0.003886,0.00286
0.006477,-0.002466
0.001511,0.00217
-0.004966,-0.004882
0.007125,0.000247
-0.003886,-0.000345
-0.003886,0.000937
-0.009068,-0.003896
0.031953,0.001726
0.185027,-0.005376
0.473256,0.013316
0.858423,0.007891
1.27684,0.011442
1.669133,-0.132418
2.027961,-0.171083
2.318996,-0.450812
2.534249,-1.44673
2.648893,-1.631671
2.740651,-1.152847
2.752741,0.234012
2.736117,-0.658784
2.678903,-2.677203
2.620826,-3.209882
2.561884,-1.641436
2.47574,-0.116389
2.364551,-1.091792
2.28661,-3.758638
2.191614,-6.468243
2.064232,-6.353925
1.95477,-3.291256
1.840127,1.41857
1.704972,6.931631
1.576295,12.188783
1.434232,17.464281
1.262375,20.907534
1.120528,21.685271
0.973283,20.050444
0.819129,16.786214
0.672532,13.127592
0.527447,8.879625
0.384088,4.955329
0.262104,1.60287
0.160846,-1.230029
0.076213,-3.943086
0,-6.453694
-0.06952,-7.442314
-0.09219,-7.232714
-0.124143,-6.052891
-0.144438,-5.604002
-0.173585,-6.227771
-0.152426,-7.927895
-0.123496,-9.253452
-0.107087,-9.27673
-0.08377,-8.41964
-0.065634,-6.90638
-0.086792,-6.190487
-0.054191,-5.782532
-0.053544,-5.892559
-0.042317,-6.090125
-0.016408,-5.514195
-0.032817,-3.533898
-0.004102,-0.401741
-0.025692,3.552787
-0.001943,7.769733
0.008852,12.362085
0.005398,15.369962
0.005398,15.887352
0.030658,14.739437
0.054191,13.087398
0.055271,10.891386
0.043828,8.068351
0.053328,4.909463
0.053544,1.141997
0.036703,-2.118978
0.054407,-4.301871
0.036919,-5.053175
0.047066,-4.533614
0.034328,-3.035446
0.037135,-0.453179
0.021806,3.115538
0.020079,7.057391
0.016193,10.739981
-0.029794,14.134459
-0.004966,16.9679
-0.0095,18.329607
-0.025692,17.561289
-0.028283,15.530639
-0.033033,13.250787
-0.044476,10.909782
-0.044044,8.263402
-0.048146,5.188551
-0.051816,1.997607
-0.036056,-1.343213
-0.025692,-4.830605
-0.02526,-8.223603
-0.042964,-11.359903
-0.037135,-13.901729
-0.003886,-15.989933
-0.006261,-17.620914
-0.027851,-18.386766
-0.023533,-18.367137
0.001943,-17.375411
0.009931,-15.811749
0.017704,-14.073897
-0.006909,-12.160425
0.035624,-9.807584
