force,acc1
0.02526,-0.003354
0.036271,-0.003649
0.006909,-0.003206
0.003454,0.001973
0.028715,-0.001578
0.006909,-0.000296
0.023317,-0.004981
0.01684,-0.005573
-0.004318,-0.00217
0.013386,-0.003304
0.006261,-0.002515
0.01684,-0.004389
0.018783,-0.001578
0.005398,-0.005228
0.019215,-0.002614
0.007341,-0.001233
0.021806,-0.001184
0.005182,-0.00286
0.024397,-0.003206
0.028715,-0.00291
0.015545,-0.000444
0.014465,-0.003896
0.022238,-0.001381
0.02634,-0.002022
-0.009068,-0.003206
0.014465,-0.004488
0.018999,-0.006263
0.009068,-0.00217
0.003454,-0.000542
0.015545,-0.003452
0.013386,0.000247
0.001295,-0.003058
0.026556,-0.002712
0.005613,-0.003748
0.030226,-0.001874
0.026124,0.001036
0.022022,-0.008236
0.014681,0.000838
0.014897,-0.002417
0.016624,0.002959
0.020079,-0.008433
0.008204,0.007003
0.015761,-0.012675
0.008204,0.011096
0.017056,-0.014203
0.009068,0.011688
0.016408,-0.021996
0.029147,0.017261
0.018783,-0.026484
0.015329,0.029886
0.368112,-0.037975
1.28634,0.044287
2.270634,-0.058293
3.176124,0.254922
3.901552,0.275586
4.524427,0.741539
4.888221,0.142478
5.082316,1.523468
5.069794,0.917405
4.921038,-4.820248
4.693909,-3.540556
4.402875,-3.072829
4.129759,4.461019
3.919256,2.188318
3.74416,-6.939916
3.618721,-7.018676
3.527179,-0.593389
3.453125,4.032104
3.344958,1.392185
3.221247,-3.369819
3.053492,-8.831293
2.882282,-16.068989
2.661415,-18.454035
2.460411,-6.724103
2.235226,2.67962
1.863444,9.100074
1.544126,16.746711
1.302748,24.985207
1.063961,34.249311
0.859503,38.652925
0.648567,44.392008
0.474551,47.711868
0.328818,39.680702
0.169698,21.283531
0.070168,5.402984
-0.020295,-6.931039
-0.077293,-15.188572
-0.094349,-22.007019
-0.109894,-23.49705
-0.113132,-19.648506
-0.102553,-15.668284
-0.124359,-8.995373
-0.127166,-4.714906
-0.124791,-2.977498
-0.125223,-2.958806
-0.112916,-2.271862
-0.129973,-4.034225
-0.10061,-9.326096
-0.085713,-16.184491
-0.066282,-17.825187
-0.03584,-16.064896
-0.010147,-16.164616
0.010147,-16.976777
0.047066,-14.602285
0.060668,-7.64708
0.079236,2.791225
0.111837,11.322964
0.084633,18.689378
0.1127,26.74249
0.10061,29.82676
0.094781,25.602318
0.108382,17.813597
0.102769,9.44436
0.101905,2.884386
0.095644,-2.181167
0.103201,-7.171265
0.093917,-12.261921
0.078372,-14.159907
0.078156,-11.241787
0.055055,-5.273969
0.042317,-0.01514
0.022238,5.859369
0.009284,13.133411
-0.009284,21.869571
-0.040158,29.031811
-0.040589,30.976698
-0.063475,26.910022
-0.064123,19.734664
-0.063259,10.343074
-0.086576,0.200969
-0.081179,-7.615172
-0.0706,-10.998652
-0.067361,-11.429391
-0.072975,-11.545731
-0.070816,-10.043519
-0.048578,-7.957534
-0.068873,-5.530963
-0.038215,-2.471697
-0.06477,0.387932
-0.03109,1.640893
-0.018783,2.11084
-0.003239,2.824761
-0.015329,4.252948
0.009716,5.577371
0.033681,4.599157
0.048146,1.350758
0.056566,-1.713933
0.068657,-2.029171
0.06952,-1.277078
0.082258,-0.072546
0.105144,1.296509
0.094997,0.755643
0.082906,-1.32753
0.074054,-3.523443
0.085929,-4.544563
0.081611,-4.852206
0.068873,-3.863635
0.063907,-0.306657
0.044044,4.854721
0.049441,9.348191
0.049657,11.860821
0.031306,12.05967
0.023965,10.121342
0.005182,6.497982
-0.016624,0.961248
-0.032169,-4.823355
-0.029578,-8.766244
-0.040805,-11.360149
-0.048578,-13.493873
-0.060021,-14.962057
-0.077293,-15.08969
-0.068873,-14.958111
-0.068009,-14.60697
-0.072759,-14.233242
-0.047714,-14.111822
-0.060236,-13.604098
-0.061316,-13.550046
-0.029794,-14.255139
-0.030874,-15.744233
-0.00475,-17.269082
-0.014681,-17.875639
0.007341,-17.90375
