force,acc1
0.01209,0.001332
-0.00475,0.000493
0.015545,0.00508
0.008852,0.000148
0.01317,0.003797
0.00108,-0.001134
0.011227,-0.001282
0.003886,-0.000395
-0.006477,-0.001973
-0.018999,-0.001578
0.003239,0.002022
0.004966,0.000247
-0.012738,0.000888
-0.008636,0.001184
0.001295,0.002219
0.009068,4.9e-05
0.013602,-0.001874
0.008636,-0.00074
-0.002375,-0.003008
-0.000648,0.001726
-0.004534,-0.004636
0.010363,0.002417
0.006693,0.000444
0.003454,0.000395
0.00475,-0.000395
0.007125,0.002022
-0.002807,-0.000641
0.005613,0.004291
0,0.000592
0.02267,0.002663
0.003886,0.000247
-0.00108,-0.002219
0.003023,0.004093
0.00475,0.000937
0.026772,0.001282
0.014465,-0.003304
0.015761,0.00503
0.006477,-0.001381
0.00367,0.005672
0.004318,-0.004537
0.02159,0.010159
-0.019215,-0.011984
0.014897,0.010801
0.00475,-0.014401
0.018352,0.020417
0.003454,-0.021749
0.019215,0.025103
0.017272,-0.029541
-0.009068,0.033832
0.015545,-0.043745
0.213742,0.047838
0.655476,-0.014598
1.117505,-0.148397
1.656395,-5.255771
2.178876,-8.583473
2.645222,-7.224182
2.992607,-3.843021
3.218872,2.029614
3.336754,6.261751
3.352515,10.523872
3.266154,13.65164
3.156477,14.648348
2.997789,14.553017
2.814489,14.207794
2.622121,13.956768
2.415287,12.704842
2.216658,11.380665
2.019325,8.463927
1.844013,5.288765
1.70929,4.073876
1.569818,2.155867
1.445675,1.441355
1.353917,2.345345
1.245966,3.316112
1.175151,3.895544
1.082961,2.654221
1.023156,1.801619
0.953852,0.393702
0.876559,-1.951841
0.828413,-2.909045
0.752632,-2.764002
0.668646,-1.956772
0.585092,-0.960558
0.49355,0.010948
0.405894,-0.426005
0.313705,-2.432243
0.212663,-4.234799
0.136234,-5.080299
0.037567,-6.969803
-0.021806,-9.125177
-0.086792,-10.36428
-0.127166,-11.73225
-0.103633,-13.135778
-0.085065,-14.314566
-0.063043,-14.792158
-0.067793,-13.801763
-0.051169,-10.184419
-0.047714,-6.028725
-0.032817,-2.475297
-0.028715,1.72572
-0.014249,5.123058
0.005613,8.719491
-0.007341,12.875135
0.011227,15.383426
0.029794,15.283607
0.030226,13.266421
0.045987,9.412501
0.032169,5.148505
0.03476,2.139149
0.054191,0.491006
0.054839,-0.619675
0.050521,-1.552073
0.040374,-1.972554
0.053759,-1.674824
0.046419,-0.983934
0.053544,0.065642
0.033896,0.369438
0.037567,-0.887124
0.03001,-1.898578
0.014034,-2.707484
0.016193,-4.27736
-0.001943,-4.668005
-0.009068,-4.434289
-0.022238,-4.612029
-0.02634,-4.389065
-0.041453,-3.114206
-0.04793,-2.733968
-0.05268,-3.759871
-0.050521,-5.170156
-0.063043,-6.181067
-0.0611,-8.063814
-0.053975,-9.530074
-0.02634,-10.399098
-0.036703,-10.96773
-0.039942,-10.966743
-0.025476,-10.850896
-0.02634,-11.143645
-0.039726,-10.511296
-0.015545,-8.310747
-0.012954,-5.505515
-0.024397,-2.234233
0.002375,1.830125
0.003454,5.927082
0.016193,8.988518
0.034328,11.464357
0.034544,13.185984
0.046419,14.150586
0.033033,14.919989
0.043828,15.014678
0.020295,14.51879
0.053112,13.61332
0.034112,12.459092
0.026772,10.961072
0.043828,9.409344
0.030226,8.499929
0.026124,7.545782
