-0,005613	0,001282	0,004844
0,009284	0,000148	0,002469
0,030658	-0,000444	0,000997
0,011011	0,004192	0,000570
-0,017056	0,000838	0,003751
0,019431	0,000740	0,004416
-0,001080	0,004389	0,003514
-0,005613	0,000592	-0,005936
0,012090	0,002466	0,002374
-0,002807	-0,000148	0,001472
0,015977	0,003600	0,003229
0,007557	0,001233	0,003134
0,016624	0,004734	0,002992
0,030658	0,002712	0,002612
-0,003886	-0,002269	0,002754
-0,017488	0,002565	0,001045
0,016624	0,001578	0,002849
-0,002375	0,001085	0,003656
-0,007988	0,000592	0,000855
0,019863	0,002614	0,002089
0,010147	0,002762	0,005461
0,009500	0,001677	0,005603
0,012090	0,000740	0,000142
0,004102	0,005080	-0,000237
0,020511	-0,000937	0,002707
0,026340	0,003206	0,006411
0,017056	0,001627	-0,000997
0,009068	0,001627	0,003846
0,012738	0,002071	0,000902
0,009716	0,000000	0,003514
0,011227	0,005672	0,001947
0,000432	0,007792	0,001899
0,012306	0,000690	0,003846
0,009068	0,002170	0,000522
0,006477	-0,000986	0,004274
0,003886	0,002071	-0,002327
-0,002159	0,000444	0,003039
-0,007557	0,000444	0,005983
0,016624	-0,001627	0,004796
0,004750	0,008384	0,001899
0,001727	-0,005030	0,004084
0,027635	0,009469	-0,000522
0,021158	-0,005376	0,000712
0,000216	0,013760	0,000190
0,023317	-0,011688	0,004084
0,008852	0,010653	0,001472
0,009500	-0,016521	0,002184
0,019647	0,026829	0,001994
0,011011	-0,024215	0,000380
0,018783	0,028111	0,002849
0,259729	-0,034424	-0,000190
0,727371	0,038862	0,000570
1,183355	-0,044780	0,004416
1,645815	0,176409	0,001235
2,098776	0,125513	0,004606
2,465161	0,448395	0,001947
2,755116	0,041723	0,006221
2,934098	1,022747	0,005366
3,029743	0,005869	0,002754
3,067093	-1,699532	0,003751
3,015277	-2,088795	0,002279
2,952018	-1,137805	0,002944
2,846442	1,764286	0,003277
2,741946	-0,663222	0,000142
2,627087	-2,964872	0,001045
2,541158	-1,899022	0,002042
2,436446	0,841259	0,003751
2,352244	1,204137	0,003229
2,249907	-0,598962	0,002184
2,133752	-2,753941	0,002279
2,053869	-5,478785	0,003039
1,942680	-9,082418	0,003704
1,826525	-8,629092	0,002992
1,701086	-3,514221	0,002469
1,574136	0,398486	0,004084
1,435528	3,718346	0,004416
1,225887	7,604125	0,003371
1,047985	12,986100	-0,000095
0,886059	16,587908	0,004416
0,723701	18,963239	0,006126
0,575161	22,770110	0,005318
0,468290	24,789318	0,002469
0,356885	21,598670	0,002707
0,247423	13,617660	0,001615
0,151779	6,760844	0,000427
0,082906	1,465570	0,000855
0,009716	-3,771313	0,000475
-0,035192	-8,468070	0,005128
-0,055055	-10,020537	0,003182
-0,068225	-9,475381	0,003751
-0,064123	-7,430379	0,005651
-0,074270	-5,382517	0,005128
-0,054407	-4,079696	0,000855
-0,070384	-3,114699	-0,000760
-0,086792	-2,548978	0,002517
-0,078588	-1,785591	0,000285
-0,077940	-3,166285	0,000095
-0,077077	-5,355836	0,001615
-0,054407	-7,781569	0,000095
-0,045123	-9,536238	0,003419
-0,023101	-9,033643	0,001235
-0,025260	-8,976977	-0,000475
0,000864	-9,431291	0,006221
0,018136	-8,519015	-0,004274
0,026340	-4,688570	0,000047
0,027419	0,676144	0,004226
0,045339	4,661051	0,000522
0,038430	8,443608	0,003182
0,069952	13,328068	0,002327
0,071032	16,394633	0,005081
