x,y,z,f_65_08,f_105_94,f_189_79,f_198_4,f_270_7,f_293_51,f_334_24,f_363_7,f_452_86,f_472_73,f_477_61,f_530_77,f_573_61,f_646_62,f_670_04,f_680_38,f_713_89,f_773_66,f_793_9,f_923_48,f_932_34,f_936_5,f_990_08,f_1016_7,f_1063_9,f_1120_1,f_1144_5,f_1201_7,f_1240_6,f_1250_5,f_1310_8,f_1361_9,f_1392_8,f_1424,f_1454_7,f_1504_4,f_1512_4,f_1584_8,f_1650,f_1660_3,f_1674_4,f_1722_3,f_1790_4,f_1837_3,f_1868_1,f_1879_7,f_1919_1,f_1974_3,f_1980
-163.822652662257,-7.15133510022383,-0.032716209447091,3.13491159956562e-12-1.22891068672453e-07i,-1.91762257119951e-09-5.93613470905885e-06i,3.85068472679709e-10+7.17993406994397e-07i,7.23498115397187e-11-2.68534147391397e-07i,-8.995213766553e-09+3.05775083371039e-06i,-2.01936771235171e-10+3.07662590947039e-07i,-6.48104351419217e-09+5.37221846381295e-06i,-3.82336070073437e-10+8.98290114040267e-07i,5.38035275968197e-12+2.22901195785281e-06i,7.82870189699962e-09-1.68607253420732e-06i,4.04525197297558e-09-8.84257343441112e-07i,-4.22281227266592e-09+1.31247552499848e-07i,3.32590383086374e-10+2.93161686014476e-07i,3.35506118206907e-09-1.21854602912416e-06i,4.27583679718991e-10-8.26355205296657e-08i,7.48959611042315e-10+1.90974477928721e-07i,3.5808550161499e-09-3.86079314918442e-06i,-8.7109735244899e-09-1.61501747631207e-06i,-2.58120840664378e-08+3.35210324373578e-06i,4.54384696599287e-08-1.8349954987751e-06i,3.07320052359262e-09-3.32501984914935e-07i,2.30058370690482e-09-2.11604847602028e-07i,5.70080567170413e-07+1.33399485294614e-05i,-3.71552177747244e-09-1.02713357384172e-06i,-4.87029822182989e-10+1.10836068529651e-06i,1.48941505267232e-10-4.81797271870572e-08i,-5.77144793823032e-10-7.72313000275932e-08i,2.01301802537521e-09-8.29372995720647e-07i,2.31807317755711e-10+9.82803396157278e-07i,5.32535868966138e-09+3.09263388780506e-07i,2.71430810575903e-09+1.09534861520399e-08i,3.65692380439169e-08+1.61081695905417e-06i,-2.62776108985492e-09-1.25916239160624e-06i,-2.26832447521075e-08-4.70048544845536e-06i,-5.39954722667954e-09+1.92303429609086e-08i,1.17741893413437e-09+5.86250697756418e-07i,5.26534508619065e-10+5.31521648451143e-07i,-3.30676908764508e-08+3.22518424148851e-06i,3.2044771057899e-10+1.01691505914148e-06i,-3.29092762408818e-11+1.29544279317916e-06i,1.29633493492973e-08+2.529882192294e-06i,-2.65440444306251e-10+2.06609326895866e-09i,4.42395221085591e-11+5.05590791841754e-07i,2.34179921879995e-08+2.17452285558335e-06i,3.0058416534115e-08-2.15520222701007e-06i,1.63651787559171e-08-1.60056990520673e-06i,-3.09693480109071e-09-2.000297884882e-07i,7.72432005606302e-06-2.15712941579685e-05i,2.4436519813998e-08-1.5639284598643e-06i
-163.822652662257,7.15128209242624,-0.0350236897289359,3.0948229057588e-12-1.22876123366531e-07i,-1.91765079501994e-09-5.9361791087009e-06i,3.82629916445262e-10+7.08496602122017e-07i,7.38375196741396e-11-2.65964004972801e-07i,-8.99692145422442e-09+3.05806788173603e-06i,-2.08196381617295e-10+3.15078684614602e-07i,-6.47611766771359e-09+5.36777697352573e-06i,-3.82095405122224e-10+8.99874488764546e-07i,2.08813945924141e-12+2.2313842850729e-06i,8.27033968434579e-09-1.65196990302438e-06i,4.03927922855407e-09-8.86502401945547e-07i,-4.19629422360271e-09+1.31185253803492e-07i,3.21797493310714e-10+2.90134720057652e-07i,3.35705073693027e-09-1.21919173620409e-06i,4.19387622682939e-10-8.62094026294066e-08i,6.94220495034992e-10+1.93303316489011e-07i,3.57364329896858e-09-3.85734235664621e-06i,-9.09652544485523e-09-1.67987729743611e-06i,-2.60578077192862e-08+3.38638347416754e-06i,4.63741100270159e-08-1.83878165055645e-06i,2.96216650227793e-09-3.29170047196638e-07i,2.26341101457329e-09-2.07380008254093e-07i,5.72138315115322e-07+1.33931737470102e-05i,-3.52181715289349e-09-9.92979698320886e-07i,-4.84723020298339e-10+1.11237420472413e-06i,5.16884566975506e-11-3.9793836933142e-08i,-6.08522895618669e-10-7.23851831820668e-08i,2.10837586872544e-09-8.586009201356e-07i,2.85276813581391e-10+9.43446344920297e-07i,5.11996330584666e-10+5.7752427267276e-07i,2.7640133905955e-09+2.09400625862187e-08i,3.62812456403512e-08+1.59431848523445e-06i,-2.42879046710959e-09-1.23675213002501e-06i,-2.27214647978312e-08-4.72612648406311e-06i,-5.56437437863978e-09-3.82383614641828e-09i,1.56909932193459e-09+5.98036707538953e-07i,4.94573639443048e-10+5.40443772248575e-07i,-3.32646722700168e-08+3.25433874116543e-06i,4.05365254932538e-10+1.06153373775932e-06i,3.32199507976156e-09+1.23261073437447e-06i,1.34403356042507e-08+2.51546870964098e-06i,-2.50004722344268e-10-1.74442304232318e-08i,4.11309745351824e-10+5.151629409736e-07i,2.34829837022508e-08+2.18129293813863e-06i,3.01047091298398e-08-2.46296438153235e-06i,1.58016725282948e-08-1.58208088349576e-06i,-3.12680801839749e-09-2.16939526485644e-07i,7.127093580752e-06-1.99164400917569e-05i,2.26947905029182e-08-1.47517913637061e-06i
-163.822652662257,21.4538992850763,-0.00429731446590019,2.78671059920814e-12-1.31375899244605e-07i,-1.78458371963358e-09-5.53305906327834e-06i,3.45448114421565e-10+5.97703587721187e-07i,7.19634027658693e-11-2.64781485207289e-07i,-9.02735818759683e-09+3.08996956727413e-06i,-2.84438181154275e-10+4.23823525951707e-07i,-4.51149733724658e-09+3.84688582735562e-06i,-1.96165309902887e-10+6.79420606903916e-07i,-5.75045767786053e-10+1.8766546520315e-06i,6.4525319411151e-09-1.02553871072313e-06i,3.11590486723899e-09-5.35617168838435e-07i,-5.30636541438617e-09+1.56560314586485e-07i,-1.82020529532403e-11+2.39064756654858e-07i,1.81804810740415e-09-3.66874813014304e-07i,7.74370009865346e-10+2.67340294580735e-07i,1.12540899425254e-09+5.0587815222065e-07i,4.04186764900561e-09-3.49763633216313e-06i,-9.66771456321483e-10-5.24119293728105e-07i,-2.94170887566584e-09+1.00426627172658e-07i,3.19555280371348e-08-2.07531296382487e-06i,4.30551176130043e-10-7.64139253437804e-07i,-1.12882852402453e-10-6.38017195471154e-07i,2.87448297595738e-08+2.87511236004989e-07i,-1.48260620067073e-09-5.19262046153576e-07i,-5.821148765258e-10+1.01979435202186e-06i,-1.18543357835632e-10-1.4273587945132e-07i,-1.03249341323987e-09-3.07509953204079e-07i,-1.48954338992918e-09+3.64782959401064e-07i,-1.12674035498072e-10+9.76574491073105e-07i,-2.9832618878522e-09+8.85813957300918e-07i,1.74611372504606e-09+2.23319502592607e-07i,1.20235170394445e-08+6.3901653616167e-07i,-1.25421776528154e-10-1.81690344966064e-07i,-8.71860945684278e-09-1.60834035284199e-06i,1.04336231748571e-08+2.34251848496385e-06i,-8.76025948038149e-10-1.16371656044015e-07i,-7.52920931149319e-10-1.21001960763645e-07i,-1.31952785334344e-08+9.22080598914866e-07i,-2.16931075769333e-09-3.16794175929696e-07i,1.95289284039536e-09-7.86054980356744e-07i,-1.44818784257175e-08-2.13772119881953e-06i,-2.5182121704797e-09+8.15335197458631e-07i,1.5103914806817e-09+7.28579396624185e-07i,1.95174125095067e-08+1.95152076430826e-06i,1.86599721365902e-08-1.59312648922292e-06i,6.04612291558378e-09-7.0208424714677e-07i,1.15972336435941e-09-2.78093724934065e-08i,9.49299788088388e-06-2.65325471463808e-05i,2.82517881045012e-08-1.78405451078877e-06i
-163.822652662257,35.7565164777264,0.02106123782825,2.24101747730771e-12-1.49344806705724e-07i,-1.52774408017723e-09-4.75861534169494e-06i,2.79439924309212e-10+3.92482683562589e-07i,6.79148351792453e-11-2.74500974435087e-07i,-9.47400943085344e-09+3.26683062097388e-06i,-4.52861289771988e-10+6.37601141727374e-07i,-1.15415773060416e-09+1.23017712507797e-06i,9.75861310137233e-11+3.13464231478214e-07i,-1.47222386083743e-09+1.32481750714495e-06i,3.19503216673336e-09-1.13947558652527e-07i,1.69856596177849e-09-4.85599059045477e-09i,-6.88680980346998e-09+1.89519651413195e-07i,-5.09280925183172e-10+1.62794350540201e-07i,-3.23001345964205e-10+7.82159153406828e-07i,1.17476179358475e-09+7.16240381463043e-07i,1.65101522251571e-09+8.80752717565723e-07i,4.36810073990514e-09-2.83418380833346e-06i,9.27221394514173e-09+9.70260379524558e-07i,2.46848989071409e-08-3.80765143581502e-06i,6.46502218441997e-09-1.98555086315677e-06i,-2.53350518005244e-09-1.14331507218692e-06i,-2.73767360323837e-09-1.02152624288541e-06i,-4.52951448559065e-07-1.12829762429603e-05i,7.49186038683014e-11-1.25620665820531e-07i,-6.13745130414048e-10+7.91725703709562e-07i,-3.45289758822107e-10-2.62244667338161e-07i,-1.35394766339579e-09-5.24987890952271e-07i,-4.94536511223283e-09+1.37208177188696e-06i,-6.60907810158606e-10+8.66231842463635e-07i,-2.66052528692414e-09+8.07029346887122e-07i,-1.8786926607813e-10+2.21673149427459e-07i,-3.07807336163477e-08-1.5077833109288e-06i,2.73922987973483e-09+8.21715314626125e-07i,3.200858742626e-09+7.91925239433888e-07i,1.94164434787733e-08+3.48487045203642e-06i,-4.96865510113959e-09-2.32252161475369e-07i,-1.90615773861352e-09-2.99915194371392e-07i,5.47443946201932e-09-8.07205442400756e-07i,-2.68575942048254e-09-7.69764356104431e-07i,3.17058055287603e-09-1.48752787423343e-06i,-2.22621425393687e-08-3.37128669054273e-06i,-3.04934143030186e-09+1.02385635255977e-06i,1.66994381140067e-09+8.26186801779785e-07i,2.22896909790565e-08+2.29040187437683e-06i,2.14884996392223e-08-1.58886646333657e-06i,4.72031377553923e-09-7.91674229639673e-07i,3.75399433203538e-09-2.95648013531941e-07i,4.65777567381861e-06-1.3260494185137e-05i,1.41888268176155e-08-1.07482330510051e-06i
-163.822652662257,50.0591336703765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-163.822652662257,64.3617508630265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-163.822652662257,78.6643680556766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-163.822652662257,92.9669852483267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-163.822652662257,107.269602440977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-158.167948313614,-107.269655448774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
