x,y,z,f_69_6,f_119_09,f_201_88,f_209_73,f_259_98,f_339_62,f_352_58,f_394_19,f_495_78,f_530_25,f_553_72,f_584_33,f_613_07,f_672_79,f_717_58,f_801_83,f_816_88,f_858_01,f_892_99,f_911_85,f_942_89,f_1020_6,f_1060_8,f_1090_9,f_1208,f_1251_3,f_1264_8,f_1322_4,f_1348_3,f_1353_3,f_1452_4,f_1474_4,f_1533_8,f_1563_4,f_1577_6,f_1644_9,f_1669_5,f_1774_6,f_1814_8,f_1823_3,f_1854_1,f_1930_7,f_1948_7
-77.9558964500777,-19.7334384415936,7.62549273376678,-2.13687848173987e-12+-2.13127994709011e-07i,-3.10366131583181e-10+-7.63312933548938e-07i,-2.27527285531501e-11+2.58783861260967e-07i,-6.77904112584361e-11+-5.13269488765585e-07i,4.79495292930941e-09+-2.32537676265191e-06i,5.98731437480666e-11+-1.16648073121167e-07i,2.4710221711045e-09+-7.05253389336609e-07i,6.09674476722374e-10+-2.56151570137778e-07i,1.3154620658386e-10+4.51145285894447e-07i,8.42324615071346e-09+-1.03379240889407e-06i,2.30454099401032e-09+-3.36756058146124e-07i,-6.90622248486106e-10+9.84823714474636e-07i,1.89000575676096e-09+3.8581000710758e-08i,2.43297092544179e-09+-4.14986721628124e-08i,2.98991953816455e-09+-7.15359993279578e-08i,-3.41556713580348e-09+6.87453961646781e-07i,4.20541221001703e-09+2.39832510280351e-07i,-3.14868450322394e-10+-9.45065680450626e-07i,-3.98894777949693e-09+-6.36485832529036e-07i,-1.3264018935987e-10+-2.45593502848017e-07i,1.91970874832354e-09+-2.12700868440996e-07i,4.70441215362428e-09+-3.99964919860531e-08i,4.99687123817769e-09+-1.2615685861662e-07i,-1.16663432005416e-09+-5.81191656752836e-07i,8.09674511546576e-10+-6.25461034286891e-07i,-1.05673713090944e-07+-4.00610485387305e-06i,-1.05642264442112e-07+4.41607257262769e-06i,2.20150265070926e-09+3.53592818346504e-07i,1.50307138881915e-08+-1.48805723370919e-07i,7.5144419041946e-09+5.58175007885021e-08i,1.14281938245474e-10+7.98035086447743e-07i,5.37163845559425e-09+2.00812616340104e-07i,3.45457673426718e-09+-8.26733343965114e-08i,3.21459726860908e-09+-1.33914230148795e-06i,-1.17402710565137e-08+2.40860356787519e-06i,3.09357820388227e-09+1.46986549130922e-07i,2.63022732124884e-09+-1.20677655533424e-07i,2.45389865599189e-09+3.69842904050563e-07i,5.10765605724127e-09+6.36318723323419e-07i,1.21357910337725e-08+1.11398220944156e-06i,7.69721526632478e-09+-1.92032668488704e-08i,3.79577659436626e-09+2.36879783216616e-07i,2.3626266580128e-08+-5.02927102346789e-07i
-77.9558964500777,-6.58694203818165,8.1805628067999,-1.72174577212243e-12+-2.06436051192468e-07i,-4.27515642052145e-10+-1.02999717008222e-06i,-2.20458504510481e-11+2.40680071845284e-07i,-6.13385632913804e-11+-4.53092147831342e-07i,4.84853995403941e-09+-2.3518440061049e-06i,6.98160261174505e-11+-2.02218642627134e-07i,1.90626599809918e-09+-4.19522288614586e-07i,5.79495252326414e-10+-2.24859372630923e-07i,3.58254295702835e-11+5.2236641947959e-07i,1.18290967753257e-08+-1.60745044424133e-06i,2.61383771146687e-09+-4.11044896002824e-07i,-6.95786118540393e-10+1.04265519351254e-06i,2.04699643539421e-09+3.6077430775255e-08i,2.63687454849854e-09+-3.28288455496598e-08i,3.25644493155272e-09+-1.03078569216236e-07i,1.25289232925093e-09+1.49339246422439e-07i,4.37199336678094e-09+6.9396392285104e-07i,-3.99576364807392e-09+-1.65300227379357e-06i,2.93309535707297e-08+-1.46293524103549e-06i,9.57399047294204e-11+-4.06886680470701e-07i,1.66638921420787e-09+-3.00525117182451e-07i,4.88915561086353e-09+-4.87020384931685e-08i,4.44429536877678e-09+-1.86407565458916e-07i,1.4471195499057e-09+-5.10684973594888e-07i,2.77574838805189e-10+-6.27352370561072e-07i,-1.01504897264942e-07+-3.74273438940238e-06i,-9.12515287332662e-08+3.93963581032391e-06i,-8.95243266409667e-09+-1.87599794981948e-08i,5.43629457650114e-09+7.91254183119863e-07i,8.23499882467708e-09+3.73805239129e-07i,-1.60846218377991e-09+9.29925629638115e-07i,5.97043653002823e-09+2.08522623487177e-07i,4.76682234243834e-09+-3.0855721711564e-07i,4.04059492638172e-09+-1.63187512915433e-06i,-2.0846913276994e-08+3.60636387681309e-06i,4.63579665265649e-09+5.5478675599093e-07i,7.74873825609598e-09+6.9852334463932e-07i,1.90070734058634e-09+1.76561281593196e-07i,5.02322460644419e-09+6.11119902540829e-07i,1.48367872611004e-08+1.32673508001954e-06i,5.4534532057681e-09+-4.65306918581692e-07i,7.7631532846779e-10+-5.60886529789616e-07i,-7.91846120711644e-08+-3.41149890994556e-06i
-77.9558964500777,6.55955436523031,8.22847096967326,-1.55581760921022e-12+-2.05411686306419e-07i,-4.31877215324097e-10+-1.03992861115518e-06i,-2.04158505876349e-11+2.50955973840318e-07i,-6.28003512286938e-11+-4.58884283438564e-07i,4.8567529910271e-09+-2.35698379075001e-06i,6.99259791753993e-11+-1.9697844812193e-07i,1.89869478093508e-09+-4.16571294278612e-07i,5.78366189987229e-10+-2.27109630590913e-07i,2.91579816511025e-11+5.28729558444854e-07i,1.20420840017036e-08+-1.64312073759444e-06i,2.62883296451803e-09+-4.14236092816833e-07i,-7.00370689535426e-10+1.0484118943176e-06i,2.06736393973869e-09+3.38959689602414e-08i,2.64862276130981e-09+-3.39899495884793e-08i,3.28028800737541e-09+-1.05896016982775e-07i,8.86409207301188e-09+-6.36231914473534e-07i,4.37351835050168e-09+7.09680667383701e-07i,-4.24731171579842e-09+-1.70568164396031e-06i,3.01931090384189e-08+-1.48851346885857e-06i,1.21506456441738e-10+-4.18616439164969e-07i,1.64384158664504e-09+-3.10634509314528e-07i,4.93791994391455e-09+-5.08486370595186e-08i,3.69950274741737e-09+-2.46345148573241e-07i,1.94384029563708e-09+-5.01444175947129e-07i,2.11392574721937e-10+-6.40949023133501e-07i,-1.05991947852875e-07+-3.90529855471999e-06i,-9.49966255197661e-08+4.08975017392439e-06i,-9.7284130232233e-09+-2.95039880269017e-08i,4.79932132104215e-09+8.65624313837203e-07i,8.27582181895828e-09+4.08263137784433e-07i,-2.30351397870474e-09+9.94759906000249e-07i,5.9417729084919e-09+2.31101051904073e-07i,6.14999090416358e-09+-3.42622015809474e-07i,4.23886151502528e-09+-1.72333323704232e-06i,-2.2312209743937e-08+3.80756527269934e-06i,4.7146249377361e-09+5.87242096251294e-07i,8.11454576740743e-09+7.66730606387193e-07i,2.10658496666892e-09+1.76047170841747e-07i,5.07606331380521e-09+6.36022248833341e-07i,1.53486411813898e-08+1.39409832285665e-06i,5.76334828173468e-09+-4.99995038343577e-07i,-3.85907363607242e-10+-7.2040382030454e-07i,-7.8086729940739e-08+-2.49351396826341e-06i
-77.9558964500777,19.7060507686423,7.63077408356585,-1.68936091240698e-12+-2.10769397087237e-07i,-3.09066361182988e-10+-7.60236158273227e-07i,-1.85402124802598e-11+2.85181990847596e-07i,-7.10988218721916e-11+-5.26433548373303e-07i,4.81165835473494e-09+-2.33543437275072e-06i,6.00568445237895e-11+-9.77728953735976e-08i,2.47052681060092e-09+-7.05052687280305e-07i,6.10121100335226e-10+-2.62398600336508e-07i,1.30177819027599e-10+4.53194601261637e-07i,8.45452829044986e-09+-1.03883716790133e-06i,2.29058967321919e-09+-3.30559401392195e-07i,-6.93888675454605e-10+9.82101069409178e-07i,1.91720546570481e-09+3.34416291457435e-08i,2.42846340582302e-09+-4.38351880220188e-08i,2.99791608132471e-09+-7.28608030244023e-08i,1.23751779007209e-08+-9.43909372595531e-07i,4.13952246089008e-09+2.32328007469645e-07i,-2.74697167240507e-10+-9.38493210329916e-07i,-8.49704300383749e-09+-5.26666937010865e-07i,-7.34415407792846e-11+-2.36677280131353e-07i,1.92647544676485e-09+-2.09569788097013e-07i,4.6891352383519e-09+-4.13098903295597e-08i,3.27799863877453e-09+-2.47625557382659e-07i,-1.1487803255242e-10+-5.43233276945005e-07i,9.5899816061977e-10+-6.08928757961938e-07i,-1.08238098824933e-07+-4.10199845353538e-06i,-1.07284365461871e-07+4.47961304311668e-06i,2.33632595609265e-09+3.59277632530372e-07i,1.45185245622547e-08+-1.18870671983572e-07i,7.3015459761288e-09+7.86257826107443e-08i,-6.26960510145353e-10+8.61913324974237e-07i,5.09411776335856e-09+2.39827345720372e-07i,6.43766873084498e-09+-1.12204534285169e-07i,3.33697566041157e-09+-1.36467577978747e-06i,-1.1838440652038e-08+2.43953785087784e-06i,3.09227640893674e-09+1.48061917611108e-07i,2.79996555244973e-09+-9.19354527885634e-08i,2.74039668465827e-09+3.75087315260717e-07i,5.04785356241197e-09+6.5218375744136e-07i,1.21793352291507e-08+1.14539660732175e-06i,8.23902805139155e-09+-6.15028634999442e-09i,2.09527548852991e-09+9.80756270231185e-08i,5.31842768771506e-08+2.21838261729614e-06i
-77.9558964500777,32.8525471720542,6.45276971834394,-2.07018430259539e-12+-2.24468278527916e-07i,-7.94039046139749e-11+-2.43897959874273e-07i,-1.72127730542114e-11+3.09526766200486e-07i,-7.57244159574598e-11+-6.46894417645319e-07i,4.39974517227439e-09+-2.10677236586397e-06i,4.84002157339942e-11+1.02474972118327e-08i,2.98946957037715e-09+-9.78695656557512e-07i,6.29496945862566e-10+-2.90429248812843e-07i,2.62779174319168e-10+3.38219224670173e-07i,3.15140392632102e-09+-1.57159826616222e-07i,1.74396007460402e-09+-2.07564349776444e-07i,-6.84857866458024e-10+8.96107200878951e-07i,1.63817133683469e-09+3.76280210585817e-08i,2.01012341596265e-09+-6.08988258205649e-08i,2.30697360149189e-09+1.2984440584996e-08i,7.08874743244419e-09+-3.47214833074205e-07i,3.60322362853227e-09+-4.29179607279315e-07i,5.19793110974862e-09+1.6096917302889e-07i,-8.05413287172212e-08+1.2962609616036e-06i,-4.42359524457274e-10+1.02054535413511e-07i,2.33817977853494e-09+-1.51813661250538e-08i,4.32574211634081e-09+1.44343233761787e-08i,3.68414895744396e-09+-1.30496335489018e-07i,8.6296109680639e-09+-1.40613170787331e-07i,1.87356873797515e-09+-4.74894335176782e-07i,-9.1912236485528e-08+-3.57131132499373e-06i,-9.93833762117433e-08+4.0955978197492e-06i,1.30058446381636e-08+6.55471845065254e-07i,2.11363277692021e-08+-9.17346535114302e-07i,5.79363452186282e-09+-1.98357794498524e-07i,2.0604920235231e-09+6.21042742452729e-07i,4.1009729053908e-09+2.31955370252422e-07i,5.46512797877609e-09+1.58394149517063e-07i,2.11942154667224e-09+-7.85457678234431e-07i,4.27774085468716e-12+8.80521638045603e-07i,1.83043345446797e-09+-1.50215790709116e-07i,-7.46754734935084e-10+-6.17485309934326e-07i,2.41000380957363e-09+4.65840553634365e-07i,4.23436820137764e-09+5.806302219356e-07i,8.05073821234332e-09+8.02409087068998e-07i,8.51722573995627e-09+3.92768739007481e-07i,4.60607433227918e-09+8.11622732257139e-07i,1.33349879243968e-07+4.44282252933732e-06i
-77.9558964500777,45.9990435754662,4.90977463175706,-2.62160349272639e-12+-2.47541811458278e-07i,2.34128280343295e-10+4.51267786951429e-07i,-1.6819551234073e-11+3.03358783898932e-07i,-7.02219627254905e-11+-8.41023088211304e-07i,3.2881281254076e-09+-1.47615273859656e-06i,4.32933212835116e-11+4.37153537256856e-08i,2.80949484053876e-09+-9.20170898626369e-07i,5.89096725635776e-10+-2.63270099161021e-07i,3.27760689375517e-10+2.42421507278924e-07i,-7.13794188148145e-10+4.62334255158742e-07i,1.23466699060844e-09+-1.07890587331872e-07i,-6.61687152797676e-10+8.20926675179734e-07i,1.31980374167956e-09+4.62122902858494e-08i,1.50197564181462e-09+-7.78662964148709e-08i,1.20759080431001e-09+1.61327858819141e-07i,-3.29582720383283e-09+7.59814065905122e-07i,2.96908631730659e-09+-9.44583777143722e-07i,9.59788478823921e-09+1.11085283519136e-06i,-1.41038155119606e-07+2.87996131388598e-06i,-7.72682164685195e-10+4.17373562859548e-07i,2.56206062811717e-09+1.81147570656681e-07i,3.95374467767737e-09+1.10157752340202e-07i,4.585425774916e-09+7.07565284220775e-08i,3.29120349598755e-08+8.63463202190641e-07i,2.36139313850709e-09+-2.33321281912873e-07i,-5.11156106040835e-08+-1.99190447399925e-06i,-5.60337152396863e-08+2.41098397457506e-06i,1.16351373328107e-08+5.06709059263831e-07i,1.67870787417877e-08+-7.42662428469322e-07i,4.54743538469338e-09+-1.6644572132837e-07i,3.92078688465687e-09+3.92616561332774e-07i,3.4590407594267e-09+2.00207509930298e-07i,4.36536815361296e-09+2.59409957507834e-07i,1.35537695643733e-09+-3.2592893780549e-07i,4.38041630942182e-09+2.59967211982698e-07i,2.03131243997172e-09+2.76721414351502e-08i,1.58628319698786e-09+-1.11532327547504e-07i,7.11512038052013e-10+2.73305261872191e-07i,2.15835394800079e-09+4.26104320779074e-07i,5.67365903239742e-09+6.56200122840945e-07i,1.62569889597089e-09+1.35522119967963e-07i,4.39092600650928e-09+7.35563631240243e-07i,9.52204350330034e-08+2.77815910378044e-06i
-77.9558964500777,59.1455399788782,3.15283892025626,-3.26230636239195e-12+-2.79090978809387e-07i,6.03218357546413e-10+1.25904914096633e-06i,-1.74110825283956e-11+2.57246754529396e-07i,-5.09993958208913e-11+-1.11261554602818e-06i,1.33034981078948e-09+-3.5282082352727e-07i,5.21262062688725e-11+-5.92320450882928e-08i,1.47422651622922e-09+-2.94395288910127e-07i,4.6486158033879e-10+-1.43048639528346e-07i,2.64148758944194e-10+1.91701557897066e-07i,-6.48319428313522e-10+3.94008523357644e-07i,9.69339997315869e-10+-7.24332986581667e-08i,-5.71844030773896e-10+7.1119502472556e-07i,1.04260119621588e-09+5.13903208091345e-08i,1.04251624168078e-09+-8.39791098605236e-08i,-1.24412077373968e-10+3.49001152923643e-07i,-9.38501181145077e-09+1.42418535333752e-06i,2.55927083141954e-09+-1.07942488665406e-06i,1.20202647458653e-08+1.72434317299473e-06i,-1.17914997769343e-07+2.432972629078e-06i,-7.0946110125423e-10+4.38187257210072e-07i,2.27670063385504e-09+2.4383040468378e-07i,3.2103278461881e-09+1.61599070517233e-07i,4.90319029606739e-09+2.27895957787764e-07i,5.30480849312159e-08+1.72599397894008e-06i,2.38506142443427e-09+5.4675575759702e-08i,5.11001191110902e-09+2.49766849944505e-07i,1.1976911324041e-08+-1.95719426723347e-07i,4.42486066557045e-10+-1.79427655178286e-08i,4.84894965737675e-09+1.01856923088627e-07i,3.71210465592112e-09+5.55347632968344e-08i,4.3757806747367e-09+1.70112521073095e-07i,2.97401351323782e-09+1.06294082863353e-07i,3.55851094685198e-09+1.51755200423274e-07i,9.68169819515457e-10+-1.02619256127156e-07i,2.49101498107193e-09+3.21462071290279e-07i,2.55090725831747e-09+3.33461884382414e-07i,5.65140581571426e-09+6.9705439576344e-07i,-1.26242588204017e-09+-6.93850376922331e-08i,-6.1491709808614e-10+2.16867038388582e-07i,4.62771878698202e-09+6.48058964479269e-07i,-1.13010691910258e-08+-6.5184754879689e-07i,2.3102494734815e-09+1.47946505412453e-07i,1.54770670622426e-08+1.53222206102463e-07i
-77.9558964500777,72.2920363822901,1.50094802279839,-3.94041935148442e-12+-3.17020609964064e-07i,1.01016344114417e-09+2.14105296898265e-06i,-1.88801481617352e-11+1.79990382028148e-07i,-1.99662808340043e-11+-1.48596526022628e-06i,-1.59805133680109e-09+1.34584923700962e-06i,6.72389642938876e-11+-2.20118051535053e-07i,-6.39349804660802e-10+7.22279071975647e-07i,2.71710787875491e-10+7.24679881485229e-08i,5.10591520861388e-11+1.85037259163678e-07i,5.22484255886732e-09+-6.80156706117454e-07i,1.13860550866485e-09+-1.28376126046306e-07i,-3.24341200161972e-10+4.56535094118201e-07i,8.98700009331478e-10+3.75156387572054e-08i,8.8308812467741e-10+-4.93043118437822e-08i,-5.82593003533573e-10+3.81397593789301e-07i,2.87609624320485e-10+4.80438637000543e-07i,2.63146995395458e-09+-8.34177824028848e-07i,1.24279880175138e-08+1.9396750458451e-06i,3.56649894587824e-08+-1.24544584286122e-06i,3.165466796333e-11+-4.71417739475406e-08i,1.31368844374382e-09+4.51691053367259e-08i,1.76198468304625e-09+5.30863749338889e-08i,3.41166627146317e-09+1.56932342910827e-07i,3.02071344368651e-08+9.76295089788085e-07i,1.89509778264664e-09+1.77692496534553e-07i,3.50614324756592e-08+1.44491578074978e-06i,5.08174106568036e-08+-1.72504156281547e-06i,-8.86924664177241e-09+-4.40014055491161e-07i,-4.77265383371939e-09+7.44101705455489e-07i,2.89098033932788e-09+2.11333422806607e-07i,3.15694111684227e-09+9.80575156721442e-09i,2.25715308788777e-09+-1.84474271218246e-08i,2.57568956297394e-09+-4.86164970857501e-08i,6.84445886895593e-10+-1.25895928859274e-07i,-2.99481534568632e-10+3.4610226428527e-07i,1.57625561223741e-09+1.9040845305775e-07i,3.80041263799411e-09+4.64929611678708e-07i,-1.1148463504425e-09+-1.48686977131635e-07i,-1.35972188443628e-09+6.36488872103344e-08i,2.84845540715153e-09+4.37603819397822e-07i,-1.37937970693066e-08+-8.34112333638291e-07i,8.67663110088753e-10+-1.75617067946145e-07i,-7.94793321455159e-09+-3.81673487337206e-07i
-77.9558964500777,85.4385327857021,0.361608242596612,-4.63835396703661e-12+-3.57715790802784e-07i,1.44167393758442e-09+3.07375108310435e-06i,-2.09347119375721e-11+9.7373770250437e-08i,1.4025473157124e-11+-1.95944630766368e-06i,-5.23364354173203e-09+3.46898992086341e-06i,7.56186696821182e-11+-3.17761752669374e-07i,-2.71915632210292e-09+1.72829858113979e-06i,5.18519158243417e-11+3.3823142029576e-07i,-2.78639193019505e-10+2.12950103459858e-07i,1.64679543848514e-08+-2.67953147453721e-06i,1.75964105801988e-09+-2.76257240211585e-07i,8.70468175453992e-11+5.27579142589064e-08i,9.34691489383875e-10+1.05176104228696e-09i,1.18846568345956e-09+4.96586299731843e-08i,1.11744677976411e-09+2.58756691683911e-08i,2.96548226816452e-08+-2.52268566656987e-06i,2.88479116934254e-09+-4.77676811849796e-07i,1.19497607608615e-08+1.92740636751357e-06i,2.60872189339209e-07+-6.74035753538998e-06i,1.24567703334187e-09+-8.63279590037598e-07i,5.5496019183041e-13+-3.53867716585808e-07i,-2.94114809645284e-10+-2.30751497402087e-07i,2.83446996459569e-11+-1.86010462035207e-07i,-5.57217600970396e-08+-2.14289398046379e-06i,8.91466663456893e-10+-1.6775065452505e-08i,2.95280172996271e-09+1.72661657715863e-07i,1.42813627206967e-08+-4.03474041774123e-07i,-6.94598588642886e-09+-3.36624671675995e-07i,-8.22339854792641e-09+8.46231852127284e-07i,1.2019554476691e-09+2.70763193818722e-07i,1.3129515573959e-09+-2.82782065390537e-08i,1.3052641709727e-09+-7.22361391684218e-08i,6.12464237064773e-10+-1.65797305942064e-07i,3.84799980809965e-10+-2.13841698500473e-07i,-6.98611785941799e-10+6.70346325759474e-08i,-7.25113645014014e-10+-3.98880832422891e-07i,-4.54549200048037e-09+-9.29304473208028e-07i,2.10402228405533e-09+2.39892448525058e-07i,2.00950754837228e-09+3.54938056706788e-08i,-9.05982537374848e-10+-2.35396308386991e-07i,1.0766124602659e-08+6.15033617539422e-07i,1.54709888133624e-09+1.95297364909089e-07i,4.22837464020013e-08+1.3433702859719e-06i
-77.9558964500777,98.5850291891141,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-72.3007289039403,-98.6124168620654,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-72.3007289039403,-85.4659204586534,0.280145461524402,-6.22872873018304e-12+-3.6736022196404e-07i,1.51896211096567e-09+3.25450628062839e-06i,-2.85136634603155e-12+2.57532435533753e-07i,-1.59945649051318e-11+-2.03538026684439e-06i,-4.47398608392403e-09+3.01322604756446e-06i,1.13084196252006e-10+-5.30112740899019e-07i,-4.39552976117513e-09+2.57555758769572e-06i,8.52424981637202e-12+3.82664490961108e-07i,-2.94821518440216e-10+2.32011870374493e-07i,1.64043003472156e-08+-2.66175843037008e-06i,1.78559907911094e-09+-2.88887051258887e-07i,5.24391209441099e-11+1.06352010820826e-07i,9.29010709586962e-10+9.20003146523956e-09i,1.09498243191005e-09+3.29752432733355e-08i,-3.47906477839839e-11+2.48028632432211e-07i,-2.51426271315345e-08+3.26292392881752e-06i,3.62233424439118e-09+-4.80170275744105e-07i,1.31589039633201e-08+2.15253621292712e-06i,3.32177747839937e-07+-8.503600130204e-06i,1.28133545977766e-09+-1.0604346619992e-06i,-2.37573753157119e-10+-4.39235467406288e-07i,-4.71284495098134e-10+-2.61321591859006e-07i,-1.52569255233495e-09+-3.06287336319909e-07i,-5.57698846689261e-08+-2.14792855950716e-06i,5.17566054783272e-10+-4.06020017116271e-08i,1.07505129585027e-08+4.89847267547072e-07i,2.50330826305331e-08+-8.06213770215279e-07i,-9.23581725694277e-09+-4.47270718875031e-07i,-9.42061255993595e-09+9.52145262222883e-07i,1.58736603397903e-09+2.62725079184199e-07i,1.3189720384963e-09+-4.74734084177028e-08i,1.45842354773736e-09+-9.78395797746223e-08i,9.02637877945113e-10+-1.35718206098173e-07i,3.40238204797968e-10+-1.82890236203425e-07i,1.84977551058184e-09+-2.306370731566e-07i,-9.83137078625847e-10+-5.4268083589787e-07i,-6.2319871213962e-09+-1.25103096013556e-06i,2.15476531322093e-09+2.94498279031208e-07i,2.13303435518828e-09+4.59811684856961e-08i,-1.44633764984865e-09+-2.81007319970956e-07i,1.08901776839941e-08+7.12316579940839e-07i,3.39587005681369e-09+6.14106786046595e-07i,1.0534994388112e-07+3.06929153457637e-06i
-72.3007289039403,-72.3194240552415,1.4318317807402,-5.3719623529431e-12+-3.25515260592588e-07i,1.0860439285197e-09+2.31898686865473e-06i,-7.80887904520284e-12+2.94672550802139e-07i,-4.46538745984229e-11+-1.55089647858731e-06i,-9.71279857146111e-10+9.71768303606762e-07i,9.76479470826868e-11+-4.29270643061276e-07i,-1.9693052944255e-09+1.39881522687979e-06i,2.4103338891642e-10+1.17222894432571e-07i,4.58515441646572e-11+1.86601530469554e-07i,5.30946745966143e-09+-6.89776154014169e-07i,1.17385422892453e-09+-1.32378212212236e-07i,-3.02518548726535e-10+4.22895525488104e-07i,8.73086918276627e-10+3.89640539467828e-08i,8.61886959721721e-10+-5.09100306750771e-08i,-9.36562533480819e-10+4.50693876847946e-07i,2.6518431565819e-09+3.17535623188018e-07i,2.95976445117911e-09+-8.85781578273355e-07i,1.26130015556345e-08+1.95940959548662e-06i,6.35046906582408e-08+-1.94061076451406e-06i,-1.24183472055326e-10+-1.22987775953419e-07i,1.183690142394e-09+-7.86337777674085e-09i,1.75843434992154e-09+3.33491191904458e-08i,1.70821461740629e-09+1.52968481570942e-08i,2.75894580519338e-08+8.65150554712239e-07i,1.70419230655197e-09+1.28836839996152e-07i,2.65219971824101e-08+1.10860414739928e-06i,4.0817467626046e-08+-1.34672458528664e-06i,-8.75229372806972e-09+-4.23490110508178e-07i,-9.04877779803265e-09+1.04775440587106e-06i,2.02252613007141e-09+3.49413540897744e-07i,2.82241755669094e-09+7.65711781280586e-08i,2.16187651037136e-09+4.35773666154863e-08i,6.98913845659671e-10+1.00361374212989e-07i,6.14097196122129e-10+3.05685106342676e-08i,4.20449418065632e-09+-7.80159419370316e-08i,1.84758298195328e-09+1.42604611589613e-07i,3.5183036304046e-09+3.62094506827131e-07i,-1.01750896369653e-09+-1.28514987845115e-07i,-1.43172432431034e-09+5.05110344121928e-08i,1.73770596697424e-09+3.54389212959031e-07i,-1.29799677226645e-08+-6.93497715321708e-07i,2.60487727254027e-09+2.69766739864408e-07i,6.22502767840389e-08+1.83236618882789e-06i
-72.3007289039403,-59.1729276518295,3.13086467005271,-4.53251691455729e-12+-2.860285275185e-07i,6.7351529936249e-10+1.42521925490462e-06i,-1.28846491567065e-11+3.29877196901754e-07i,-7.07886889476893e-11+-1.16123712160521e-06i,1.856402712516e-09+-6.63913239474277e-07i,7.31143103799964e-11+-2.28338524036722e-07i,6.28219413913498e-10+1.42845241372593e-07i,4.54595102670382e-10+-1.0961741745371e-07i,2.85223660003554e-10+1.68404960564809e-07i,-9.63294132377945e-10+4.51257976134672e-07i,9.67993216198903e-10+-5.61623218149105e-08i,-5.0100989804438e-10+5.900554690069e-07i,9.82340357682863e-10+4.60877708569382e-08i,1.06360322179167e-09+-7.39524114403829e-08i,1.76320757310563e-10+2.89118645922776e-07i,1.31895825588214e-08+-8.58866982347537e-07i,2.6266424366762e-09+-1.23215287443498e-06i,1.14186783187066e-08+1.58545580890216e-06i,-1.34612623894121e-07+2.83438461690963e-06i,-1.09220199326825e-09+4.95940436747147e-07i,2.28942793875963e-09+2.38216917700722e-07i,3.43991839677136e-09+1.67477148128851e-07i,3.86444331704121e-09+1.34668354967126e-07i,5.34636285884106e-08+1.71981363407096e-06i,2.3550825290162e-09+7.24341245632249e-09i,-9.28115702287598e-09+-3.27072275407074e-07i,-6.00240329576082e-09+4.78175637827645e-07i,1.02137636080539e-09+3.02623044406102e-08i,-1.97060208980213e-09+5.87178119086368e-07i,2.23543079290244e-09+2.88757258928082e-07i,4.26422827671972e-09+2.40662756349131e-07i,2.95689422461014e-09+1.87169126398476e-07i,1.57807829376184e-09+3.45629586732033e-07i,9.42524362800786e-10+1.26636040794204e-07i,8.14766662666351e-09+-1.70096007459596e-07i,3.24171727880935e-09+3.47574301147267e-07i,6.72441987116929e-09+7.99035871138965e-07i,-7.90942091274419e-10+-1.20102004530027e-07i,-1.12775313306196e-09+1.39233000903426e-07i,2.82007792013579e-09+5.08595743995431e-07i,-1.16772683118412e-08+-6.26181306965344e-07i,2.5638749560386e-09+2.9540811049241e-07i,4.67231412739259e-08+1.63088565548129e-06i
