0,022022	0,001332	0,013154
0,023965	0,005030	0,007360
0,016840	0,003649	0,011017
0,030874	-0,001184	0,008927
0,033249	0,003649	0,008880
0,039726	0,004932	0,008357
0,012738	0,006954	0,012489
0,027204	0,000049	0,010874
0,033249	0,004784	0,012346
0,029794	0,003156	0,009830
0,044907	0,000592	0,007313
0,028283	0,000641	0,007978
0,050521	0,001430	0,006885
0,017920	0,004932	0,009165
0,048578	0,005178	0,011017
0,029147	0,004932	0,009212
0,011443	0,003354	0,011824
0,045123	0,002022	0,012489
0,033896	0,003945	0,011586
0,027419	-0,001036	0,011776
0,036919	0,003945	0,008073
0,031306	0,000395	0,011254
0,029363	0,001085	0,009307
0,029578	-0,002269	0,011634
0,032601	0,004784	0,009212
0,022670	0,003699	0,010684
0,014681	0,005819	0,010399
0,040589	0,000690	0,009402
0,050305	0,004784	0,009545
0,038430	0,003107	0,008073
0,019647	0,003551	0,012251
0,033249	0,000197	0,008215
0,033896	-0,002318	0,010922
0,023965	0,004488	0,006648
0,034328	0,004143	0,009972
0,030874	0,000099	0,011444
0,019647	0,003502	0,008737
0,030874	0,004389	0,013343
0,036271	0,002860	0,008975
0,052464	0,000345	0,007075
0,028715	0,002910	0,011539
0,027851	0,003354	0,007218
0,031522	0,004587	0,011634
0,022238	-0,002466	0,009924
0,044907	0,086108	0,010542
0,025476	0,216603	0,010019
0,022670	0,557486	0,008168
0,068009	1,122566	0,011966
0,079668	1,704513	-0,000095
0,119393	3,168653	-0,027494
0,218924	7,038255	-0,089890
0,406542	14,553559	-0,166817
0,610569	17,449979	-0,271048
0,832731	17,029004	-0,455435
1,078643	15,233451	-1,127926
1,239489	12,387434	-2,202573
1,402711	9,625109	-2,926681
1,501809	6,277138	-2,590483
1,587090	2,839458	-1,236953
1,623146	-0,352423	0,557719
1,608249	-3,016754	2,244930
1,584499	-5,138987	3,580843
1,532035	-6,449256	4,659099
1,464458	-6,752855	5,610046
1,383495	-6,401714	6,483449
1,296271	-5,880477	7,058832
1,220058	-4,716582	7,116527
1,137584	-3,774025	6,554867
1,081018	-3,040772	5,454388
0,980839	-2,343767	4,225033
0,926864	-2,290356	3,187567
0,862741	-3,000381	2,287857
0,805096	-3,561861	1,362172
0,726724	-3,284056	0,616648
0,661953	-3,161452	0,272710
0,581854	-3,844796	0,405622
0,506720	-4,845351	0,802317
0,446052	-5,302574	1,147870
0,374589	-4,917946	1,103851
0,296864	-3,803961	0,832660
0,232310	-2,750933	0,615224
0,205538	-1,766555	0,569258
0,167971	-0,426005	0,562942
0,125439	0,892648	0,346645
0,090031	1,960027	-0,036659
0,070600	2,477270	-0,454247
0,058941	2,027543	-0,868417
0,038646	0,721368	-1,362742
0,030442	-0,667661	-1,970748
0,023317	-1,878407	-2,756588
0,031953	-3,246229	-3,805972
0,004966	-4,535439	-5,024880
0,022454	-5,154177	-6,051519
0,008636	-4,716878	-6,641148
0,004318	-3,379386	-6,810719
0,017272	-1,596952	-6,622581
0,011227	0,063077	-5,953224
0,006261	1,429518	-4,652783
0,015761	2,160059	-2,851084
0,001511	2,248091	-0,996866
0,040805	2,314275	0,542761
0,003239	2,748171	1,634360
0,039294	3,229708	2,428889
0,025476	3,145375	3,143500
0,033896	2,139938	3,794766
0,026772	0,511226	4,100146
0,046851	-1,196789	3,772685
0,045123	-2,495271	2,907734
0,032385	-3,255254	1,866944
0,052464	-3,600329	0,922788
0,032601	-3,656354	0,073175
0,052464	-3,575325	-0,775867
0,034976	-3,547263	-1,595279
0,044044	-3,674799	-2,164347
0,047714	-3,962961	-2,375278
0,051600	-4,357304	-2,179637
0,044476	-4,708149	-1,668075
0,048362	-5,067970	-1,003371
0,067793	-5,548323	-0,340994
0,033896	-6,049192	0,228881
0,048146	-6,426866	0,725343
0,028931	-6,672664	1,204520
0,018568	-6,639424	1,545419
0,037783	-6,064086	1,537869
0,040589	-4,923667	1,116292
0,032601	-3,430134	0,428748
0,034112	-1,687104	-0,311126
0,038215	0,236034	-1,081247
0,025260	2,236008	-1,978298
0,016840	4,201855	-3,046962
0,020295	6,021180	-4,095919
0,007772	7,604273	-4,915236
0,016193	8,743705	-5,464740
0,029363	9,194517	-5,866421
0,010795	8,720724	-6,180253
0,035840	7,282920	-6,274892
0,005398	5,113638	-5,941400
0,023533	2,673702	-5,050950
0,009068	0,483065	-3,702833
0,023317	-1,040748	-2,008784
0,021158	-1,707521	-0,063773
0,034976	-1,564944	1,972790
0,023317	-0,840766	3,814092
0,035840	0,197418	5,190273
0,022022	1,397314	5,937934
0,041885	2,688793	6,127876
0,028715	4,041622	6,001707
0,045339	5,229140	5,832516
0,041021	5,891228	5,778287
0,034544	5,878504	5,826960
0,036919	5,233973	5,844292
0,016193	4,249496	5,714514
0,042317	3,268027	5,437056
0,033896	2,467406	5,105179
0,035840	1,852121	4,802220
0,052896	1,324867	4,507430
0,044692	0,779069	4,103707
0,044044	0,283724	3,458093
0,040158	-0,016669	2,609999
0,021806	-0,040786	1,690156
0,045555	0,229869	0,854836
0,056134	0,783311	0,179638
0,010795	1,503791	-0,282872
0,047066	2,202670	-0,504440
0,030010	2,755815	-0,540244
0,036056	3,032388	-0,524669
0,039942	2,973158	-0,617171
0,026556	2,565696	-0,949570
0,027635	1,954257	-1,506149
0,020079	1,401901	-2,158744
0,039942	1,178344	-2,802221
0,020942	1,379067	-3,341943
0,026772	2,016003	-3,743671
