f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11
697.433569096934,1171.81405978899,1790.70781254618,2359.33608284593,3129.02628297543,4297.69875011084,4589.86686689469,5287.30043599162,6182.65434226471,7517.83122004038,8633.09661206475
-0.00417875685691836,-0.0258460401535034,-0.150852331161499,-0.130541754150391,-0.18795901222229,-0.0901485586166383,-0.0163578136444092,-0.0233465436935425,-0.327296285438538,-0.0511533390045166,-0.107678670120239
