x,y,z
-7.7,7.8,0
-5,8,0
0,8,0
4.9,7.9,0
7.6,7.8,0
-4.7,4.6,0
0,5,0
5,4.9,0
-2.8,2.6,0
2.7,2.8,0
-4,0,0
0,0,0
4.2,0,0
-2.6,-2.3,0
2.7,-2.7,0
-4.1,-4.1,0
0,-4,0
4,-4.1,0
-4.8,-8,0
0,-7.9,0
4.8,-8.1,0
-7.2,-10.2,0
7.2,-9.8,0
-5.1,-12.1,0
0,-11.9,0
5,-12.1,0
0,-13.6,0
