x,y,z
-118.86614173228,-183.227920532227,NaN
-118.86614173228,-180.342879648284,NaN
-118.86614173228,-177.457838764341,NaN
-118.86614173228,-174.572797880398,NaN
-118.86614173228,-171.687756996455,NaN
-118.86614173228,-168.802716112512,NaN
-118.86614173228,-165.917675228569,NaN
-118.86614173228,-163.032634344627,NaN
-118.86614173228,-160.147593460684,NaN
-118.86614173228,-157.262552576741,NaN
-118.86614173228,-154.377511692798,NaN
-118.86614173228,-151.492470808855,NaN
-118.86614173228,-148.607429924912,NaN
-118.86614173228,-145.722389040969,NaN
-118.86614173228,-142.837348157027,NaN
-118.86614173228,-139.952307273084,NaN
-118.86614173228,-137.067266389141,NaN
-118.86614173228,-134.182225505198,NaN
-118.86614173228,-131.297184621255,NaN
-118.86614173228,-128.412143737312,NaN
-118.86614173228,-125.52710285337,NaN
-118.86614173228,-122.642061969427,NaN
-118.86614173228,-119.757021085484,NaN
-118.86614173228,-116.871980201541,NaN
-118.86614173228,-113.986939317598,NaN
-118.86614173228,-111.101898433655,NaN
-118.86614173228,-108.216857549712,NaN
-118.86614173228,-105.33181666577,NaN
-118.86614173228,-102.446775781827,NaN
-118.86614173228,-99.5617348978839,NaN
-118.86614173228,-96.676694013941,NaN
-118.86614173228,-93.7916531299982,NaN
-118.86614173228,-90.9066122460553,NaN
-118.86614173228,-88.0215713621125,NaN
-118.86614173228,-85.1365304781696,NaN
-118.86614173228,-82.2514895942267,NaN
-118.86614173228,-79.3664487102839,NaN
-118.86614173228,-76.481407826341,NaN
-118.86614173228,-73.5963669423982,NaN
-118.86614173228,-70.7113260584553,NaN
-118.86614173228,-67.8262851745125,NaN
-118.86614173228,-64.9412442905696,NaN
-118.86614173228,-62.0562034066268,NaN
-118.86614173228,-59.1711625226839,NaN
-118.86614173228,-56.2861216387411,NaN
-118.86614173228,-53.4010807547982,NaN
-118.86614173228,-50.5160398708554,NaN
-118.86614173228,-47.6309989869125,NaN
-118.86614173228,-44.7459581029697,NaN
-118.86614173228,-41.8609172190268,NaN
-118.86614173228,-38.975876335084,NaN
-118.86614173228,-36.0908354511411,NaN
-118.86614173228,-33.2057945671983,NaN
-118.86614173228,-30.3207536832554,NaN
-118.86614173228,-27.4357127993126,NaN
-118.86614173228,-24.5506719153697,NaN
-118.86614173228,-21.6656310314269,NaN
-118.86614173228,-18.780590147484,NaN
-118.86614173228,-15.8955492635411,NaN
-118.86614173228,-13.0105083795983,NaN
-118.86614173228,-10.1254674956554,NaN
-118.86614173228,-7.24042661171259,NaN
-118.86614173228,-4.35538572776974,NaN
-118.86614173228,-1.47034484382689,NaN
-118.86614173228,1.41469604011596,NaN
-118.86614173228,4.29973692405881,NaN
-118.86614173228,7.18477780800166,NaN
-118.86614173228,10.0698186919445,NaN
-118.86614173228,12.9548595758874,NaN
-118.86614173228,15.8399004598302,NaN
-118.86614173228,18.7249413437731,NaN
-118.86614173228,21.6099822277159,NaN
-118.86614173228,24.4950231116588,NaN
-118.86614173228,27.3800639956016,NaN
-118.86614173228,30.2651048795445,NaN
-118.86614173228,33.1501457634873,NaN
-118.86614173228,36.0351866474302,NaN
-118.86614173228,38.920227531373,NaN
-118.86614173228,41.8052684153159,NaN
-118.86614173228,44.6903092992587,NaN
-118.86614173228,47.5753501832016,NaN
-118.86614173228,50.4603910671444,NaN
-118.86614173228,53.3454319510873,NaN
-118.86614173228,56.2304728350302,NaN
-118.86614173228,59.115513718973,NaN
-118.86614173228,62.0005546029159,NaN
-118.86614173228,64.8855954868587,NaN
