x,y,z,f_65_47,f_107_12,f_189_19,f_192_91,f_255_99,f_301_84,f_325_72,f_369_31,f_471_47,f_487_18,f_492_39,f_536_08,f_581_86,f_656_86,f_660_92,f_730_52,f_741_27,f_801_16,f_815_69,f_918_35,f_927_03,f_972_95,f_995_14,f_1060_1,f_1107_3,f_1156,f_1182,f_1232_6,f_1234_7,f_1328_1,f_1346_3,f_1362_9,f_1468_6,f_1483_3,f_1509,f_1543_8,f_1607_1,f_1630_5,f_1654,f_1695_2,f_1697_3,f_1827_4,f_1850,f_1904,f_1937_7,f_1982_7
-168.515100685984,92.8409174316814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-168.515100685984,107.122469922692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,-107.100817442462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,-92.8192649514519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,-78.5377124604416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,-64.2561599694313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,-49.9746074784211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,-35.6930549874108,0.0131147258364791,2.6318834358413e-12-1.70524392282274e-07i,-1.44365414936685e-09-4.6284028457516e-06i,3.82354430326089e-10+1.0202277212316e-06i,8.758328195519e-11-9.09243124946544e-08i,-6.39002289410653e-09+3.4560245623557e-06i,1.31560402180692e-10+1.41804462855879e-07i,-1.46126563746716e-09+1.74981720750426e-06i,2.43597967222407e-10+3.0885724589712e-07i,1.88469697795512e-09-1.16063136838057e-06i,-7.15509812059474e-09+2.56800475586636e-06i,-1.24374134334161e-09+1.18082101469696e-06i,-1.98467232085787e-09-1.06584833812633e-06i,-3.82660782144737e-10+4.8778382085306e-08i,-4.11556837132472e-09+9.45013860329233e-07i,-9.15975740477004e-10+6.95489466365824e-07i,9.2257551105826e-09+2.74288674520821e-06i,4.00565095553247e-09-2.45737624378881e-06i,6.53631061872266e-08-5.14023279968419e-06i,1.09187872826236e-11-1.4251432795885e-06i,-2.96690943450869e-09-4.37901275261795e-07i,-1.41717725616381e-09-3.5489199165375e-07i,-2.08902722584023e-09-9.00717730492873e-07i,-5.39869168410013e-07-1.05944121197526e-05i,-3.90938601779696e-10-3.02624877525808e-07i,-3.26730191848609e-09-6.19809423240066e-07i,-2.64092436816839e-07+6.59832951023475e-06i,3.95442165304766e-10+2.77160690148885e-07i,-1.09490258619383e-08+1.4277708549244e-06i,-7.69882376598821e-09+1.2060943690464e-06i,-2.13156343216298e-09+6.52858756465654e-07i,-1.30826897206139e-08-4.3176948544702e-07i,3.58502976650474e-09+9.04912200699889e-07i,9.9872648661781e-09+1.5141187188176e-06i,9.1244816495291e-07-2.47397044424557e-05i,-2.16630552193567e-09-5.04780641251442e-07i,1.33005929885247e-09-6.48375500595779e-07i,-1.71781015931987e-09-2.20212442838666e-07i,-2.33357961775599e-09-2.34175080988756e-07i,-1.85362869619286e-09-2.60558332286086e-07i,-8.47895025947959e-09-1.04559036556762e-06i,-1.10613810765346e-08-1.12098615145626e-06i,1.87739013234023e-09+6.37818357327214e-07i,2.55610467284094e-09+7.62679939563982e-07i,1.84879143120569e-08-9.67677477549732e-07i,6.08350904214266e-09-2.13735908872698e-07i,-4.92226147802838e-09-4.36830520968979e-07i
-162.858299765764,-21.4115024964006,0.0585236329092231,2.92486307317163e-12-1.5498766138598e-07i,-1.67480662599753e-09-5.3384288816254e-06i,4.54250609309841e-10+1.21866267495999e-06i,1.00128062861111e-10+7.0947512255844e-09i,-5.46485057614701e-09+3.00454889744244e-06i,3.66954672138885e-10-3.30751234222926e-07i,-4.96412203354243e-09+4.67396512994847e-06i,6.30045697586492e-11+5.95680005274999e-07i,2.13594816094186e-09-1.00057580067922e-06i,-1.62178148466328e-09+8.35798829881427e-07i,2.30555533492503e-10+4.2584699277988e-07i,-1.48047614557549e-09-9.88234422718485e-07i,-5.51949981891177e-11+9.44479636558683e-08i,7.6283501411414e-09-1.06027403151076e-06i,2.29986014525651e-09-5.68085965925994e-07i,7.7469289011472e-09+2.39668141411632e-06i,2.56972419284967e-09-3.07453609297806e-06i,5.5986154316316e-10-3.38924419925782e-07i,-3.78354005997523e-11-2.81553061290417e-07i,2.15672400328837e-09-1.28259383780672e-07i,2.0011780823287e-09-6.45425759325706e-08i,2.96322019387465e-09-3.00354507367276e-07i,2.11533280368147e-07+3.51252559550765e-06i,-7.18515787925502e-10-3.95856423319986e-07i,-3.238074475428e-09-6.09596594809913e-07i,-2.55792675149407e-07+6.45532264342467e-06i,4.82927296162482e-10+5.15232977778694e-07i,-1.31165946985462e-09+5.36025735748609e-07i,-4.01722645119895e-10+4.53420057675198e-07i,3.33541060489476e-11+8.36297092928948e-07i,8.82967138430742e-09+7.52391836808339e-07i,-8.23325250945284e-11+4.23284672306848e-08i,-3.17518142440129e-09-6.68610138364321e-07i,4.37285986531659e-07-1.01766049012411e-05i,-1.53825091114859e-09+4.12068292184145e-08i,-2.08509298260521e-09+2.9520448491048e-07i,-5.47139553579658e-10+1.19078486928983e-07i,-2.44587315383648e-10+1.30297197271264e-07i,1.58384226910256e-08+6.03439719640181e-07i,-7.81588204817195e-09-4.92852629629938e-07i,-8.00836157440929e-09-5.71856118100004e-07i,2.18796473741476e-09+5.45595153852128e-07i,2.74727608607336e-09+5.87722473053664e-07i,1.18230278270268e-08-6.46891700128506e-07i,4.64892182422759e-09+8.92726644217672e-08i,1.25456878005242e-09+1.04973122427315e-06i
-162.858299765764,-7.12995000539033,-0.0287385177139671,2.96905500699333e-12-1.48150045691022e-07i,-1.79477018980051e-09-5.70876321914675e-06i,4.95893519457434e-10+1.26780417378352e-06i,1.09972706020878e-10+6.50982372130396e-08i,-5.0926545029167e-09+2.81911313233713e-06i,4.91329782608903e-10-5.85166632909467e-07i,-6.97859956437375e-09+6.34864253063232e-06i,-4.86744133380458e-11+7.68425772536857e-07i,2.289187930414e-09-8.91132558189555e-07i,2.02106053652663e-09-3.16741574993229e-07i,1.212362434673e-09-8.21944872785329e-08i,-1.12732290990181e-09-9.29512563035712e-07i,1.57591771744463e-10+1.2148566667891e-07i,1.6025234354176e-08-2.50404961622846e-06i,4.59586918861604e-09-1.4838223410913e-06i,6.06283561738394e-09+1.97510943717701e-06i,1.29280831132108e-09-3.40263660420455e-06i,-5.28434338921973e-08+3.6292914841556e-06i,-8.51807462785864e-11+7.01464288482947e-07i,6.12437332815835e-09+1.78498549426972e-07i,4.50582817679361e-09+2.09926110314683e-07i,7.54743798044997e-09+3.24822847118474e-07i,9.81996864241023e-07+1.80416754156314e-05i,-1.29420311749761e-09-4.59258845493688e-07i,-2.97621321690377e-09-5.47404842388611e-07i,-2.14002238801169e-07+5.46517888368398e-06i,2.25815042592929e-10+5.69571438249917e-07i,1.00110687324129e-08-6.57166088717837e-07i,7.9003646662721e-09-5.59705320565397e-07i,1.099435409818e-09+8.44362900942452e-07i,2.2208581973213e-08+1.3204634529525e-06i,-2.36668751778836e-09-6.66961137229073e-07i,-2.32732693732932e-08-4.19276261772479e-06i,-4.75539524135535e-07+1.72798303611364e-05i,4.44746430267522e-10+1.38560686520341e-06i,-3.36397180244519e-09+1.35404141173403e-06i,1.68331304857107e-09+7.32127862587922e-07i,3.31476803049252e-09+8.04255828659445e-07i,3.84843621138155e-08+1.92983992268437e-06i,7.29056652616994e-10+7.51433035972554e-07i,1.86247551579415e-09+7.96010892439151e-07i,1.35889811094054e-09+5.72159313133141e-07i,3.91539535036187e-09+8.66855188357895e-07i,2.71456026417267e-08-2.11442469815459e-06i,6.46055518218495e-09-5.06248486679568e-07i,1.53098222630793e-10+9.01910647065021e-07i
